u,v,length,traffic_id,volume,Name,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,1,2,3,4,5,6,7,8,9,10,11,12
1394577,1492778,15246.198207112457,59215V444233,43130,Circle K Rundtom,157309,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1492778,15246.198207112457,59215V444233,43130,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1492778,15246.198207112457,59215V444233,43130,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0]",4,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1492778,15246.198207112457,59215V444233,43130,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1492778,15246.198207112457,02778V443654,19911,CC Drammen,243136,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1492778,15246.198207112457,02778V443654,19911,Circle K Rundtom,157309,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1492778,15246.198207112457,02778V443654,19911,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1492778,15246.198207112457,02778V443654,19911,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0]",4,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1492778,15246.198207112457,02778V443654,19911,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1492778,15246.198207112457,64745V443652,13837,CC Drammen,243136,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1492778,15246.198207112457,64745V443652,13837,Circle K Rundtom,157309,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1492778,15246.198207112457,64745V443652,13837,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1492778,15246.198207112457,64745V443652,13837,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0]",4,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1492778,15246.198207112457,64745V443652,13837,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1492778,15246.198207112457,61592V443890,10769,CC Drammen,243136,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1492778,15246.198207112457,61592V443890,10769,Circle K Rundtom,157309,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1492778,15246.198207112457,61592V443890,10769,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1492778,15246.198207112457,61592V443890,10769,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[50.0, 50.0, 50.0, 50.0]",4,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1492778,15246.198207112457,61592V443890,10769,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.234687975682515 59.7457426678224)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1337200,12178.907931615531,87255V443880,4576,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,4576.0,4407.0,4337.0,5022.0,5410.0,5680.0,3375.0,5100.0,5232.0,5105.0,5178.0,4431.0
1394577,1337200,12178.907931615531,87255V443880,4576,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,4576.0,4407.0,4337.0,5022.0,5410.0,5680.0,3375.0,5100.0,5232.0,5105.0,5178.0,4431.0
1394577,1337200,12178.907931615531,87255V443880,4576,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,4576.0,4407.0,4337.0,5022.0,5410.0,5680.0,3375.0,5100.0,5232.0,5105.0,5178.0,4431.0
1394577,1337200,12178.907931615531,59215V444233,43130,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1337200,12178.907931615531,59215V444233,43130,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1337200,12178.907931615531,59215V444233,43130,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,43130.0,45258.0,44959.0,49541.0,51234.0,56583.0,50261.0,55072.0,52328.0,51266.0,49510.0,44112.0
1394577,1337200,12178.907931615531,02778V443654,19911,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1337200,12178.907931615531,02778V443654,19911,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1337200,12178.907931615531,02778V443654,19911,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,19911.0,19926.0,19250.0,21335.0,21389.0,22402.0,16078.0,21102.0,21934.0,21732.0,22015.0,20099.0
1394577,1337200,12178.907931615531,68289V443882,17972,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,17972.0,18095.0,17993.0,19597.0,19949.0,21348.0,16505.0,19557.0,19835.0,19767.0,19697.0,17782.0
1394577,1337200,12178.907931615531,68289V443882,17972,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,17972.0,18095.0,17993.0,19597.0,19949.0,21348.0,16505.0,19557.0,19835.0,19767.0,19697.0,17782.0
1394577,1337200,12178.907931615531,68289V443882,17972,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,17972.0,18095.0,17993.0,19597.0,19949.0,21348.0,16505.0,19557.0,19835.0,19767.0,19697.0,17782.0
1394577,1337200,12178.907931615531,64745V443652,13837,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1337200,12178.907931615531,64745V443652,13837,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1337200,12178.907931615531,64745V443652,13837,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,,,,,,,,,,13837.0,14166.0,13434.0
1394577,1337200,12178.907931615531,61592V443890,10769,"Trekanten Senter, Asker",243177,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1337200,12178.907931615531,61592V443890,10769,Asker Skiklubb - Normal ladere,239062,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[43.0, 43.0, 43.0, 43.0, 43.0]",5,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1394577,1337200,12178.907931615531,61592V443890,10769,Recharge McDonald´s Asker,243174,"LINESTRING (10.442083828225833 59.83406259981922, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0]",4,10769.0,10874.0,10564.0,11675.0,11847.0,12571.0,9195.0,11515.0,11850.0,11840.0,11799.0,9258.0
1492778,1757353,16246.98332131655,12559V181017,8069,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,1757353,16246.98332131655,12559V181017,8069,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,1757353,16246.98332131655,33386V180972,18230,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,1757353,16246.98332131655,33386V180972,18230,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,1757353,16246.98332131655,53984V181332,3846,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,1757353,16246.98332131655,53984V181332,3846,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,1757353,16246.98332131655,17291V181259,51362,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,1757353,16246.98332131655,17291V181259,51362,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 9.946673431070503 59.75779076435344)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,1337200,23826.22179566909,12559V181017,8069,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,1337200,23826.22179566909,12559V181017,8069,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,1337200,23826.22179566909,33386V180972,18230,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,1337200,23826.22179566909,33386V180972,18230,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,1337200,23826.22179566909,53984V181332,3846,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,1337200,23826.22179566909,53984V181332,3846,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,1337200,23826.22179566909,17291V181259,51362,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,1337200,23826.22179566909,17291V181259,51362,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.404682973072868 59.94175037755462)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,344649,18939.902149861307,12559V181017,8069,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,344649,18939.902149861307,12559V181017,8069,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,344649,18939.902149861307,12559V181017,8069,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,344649,18939.902149861307,33386V180972,18230,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,344649,18939.902149861307,33386V180972,18230,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,344649,18939.902149861307,33386V180972,18230,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,18230.0,19146.0,18641.0,21154.0,21571.0,22597.0,18475.0,21290.0,20966.0,21351.0,20803.0,18080.0
1492778,344649,18939.902149861307,21987V1175583,7039,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,7039.0,7008.0,7045.0,8462.0,9191.0,9454.0,7916.0,8784.0,8532.0,8364.0,8230.0,7204.0
1492778,344649,18939.902149861307,21987V1175583,7039,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,7039.0,7008.0,7045.0,8462.0,9191.0,9454.0,7916.0,8784.0,8532.0,8364.0,8230.0,7204.0
1492778,344649,18939.902149861307,21987V1175583,7039,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,7039.0,7008.0,7045.0,8462.0,9191.0,9454.0,7916.0,8784.0,8532.0,8364.0,8230.0,7204.0
1492778,344649,18939.902149861307,96409V1175856,2794,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,2794.0,2826.0,3033.0,3224.0,3940.0,4389.0,3826.0,3812.0,3366.0,3112.0,2920.0,2484.0
1492778,344649,18939.902149861307,96409V1175856,2794,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,2794.0,2826.0,3033.0,3224.0,3940.0,4389.0,3826.0,3812.0,3366.0,3112.0,2920.0,2484.0
1492778,344649,18939.902149861307,96409V1175856,2794,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,2794.0,2826.0,3033.0,3224.0,3940.0,4389.0,3826.0,3812.0,3366.0,3112.0,2920.0,2484.0
1492778,344649,18939.902149861307,53984V181332,3846,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,344649,18939.902149861307,53984V181332,3846,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,344649,18939.902149861307,53984V181332,3846,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,3846.0,3668.0,3389.0,4178.0,4348.0,4554.0,2664.0,,,4520.0,4247.0,3487.0
1492778,344649,18939.902149861307,17291V181259,51362,"Meny Sande, Vestfold",215679,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,344649,18939.902149861307,17291V181259,51362,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,344649,18939.902149861307,17291V181259,51362,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,51362.0,54240.0,54180.0,59564.0,61911.0,68151.0,62657.0,66417.0,62942.0,62595.0,58629.0,54087.0
1492778,892553,19974.859815208103,12559V181017,8069,CC Drammen,243136,"LINESTRING (10.234687975682515 59.7457426678224, 10.010051871059183 59.60703378004697)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 22.0]",20,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
1492778,892553,19974.859815208103,12559V181017,8069,Circle K Rundtom,157309,"LINESTRING (10.234687975682515 59.7457426678224, 10.010051871059183 59.60703378004697)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0]",7,8069.0,8307.0,8010.0,9307.0,9750.0,10022.0,7965.0,9396.0,9318.0,,,
