u,v,diff_hour_00_oct,diff_hour_01_oct,diff_hour_02_oct,diff_hour_03_oct,diff_hour_04_oct,diff_hour_05_oct,diff_hour_06_oct,diff_hour_07_oct,diff_hour_08_oct,diff_hour_09_oct,diff_hour_10_oct,diff_hour_11_oct,diff_hour_12_oct,diff_hour_13_oct,diff_hour_14_oct,diff_hour_15_oct,diff_hour_16_oct,diff_hour_17_oct,diff_hour_18_oct,diff_hour_19_oct,diff_hour_20_oct,diff_hour_21_oct,diff_hour_22_oct,diff_hour_23_oct
735703,492484,93.09490703627368,93.34903561800218,93.469408818721,93.50406776554306,93.43767197736646,92.92776274095624,91.00806267287103,89.44263204780115,89.68237822705848,89.79134014555416,89.0469185464753,88.21955340284602,87.80637071308051,87.53237854797918,86.96874407320135,86.14354703196707,86.8059034588476,87.86393490816084,88.66014337136593,89.48780649737594,90.30886637047573,91.13086508275967,91.89939027276856,92.61831067254909
1363127,1451397,134.33897268347678,135.26201442860557,135.69923203121647,135.82511970013337,135.5839579867563,133.7318738637031,126.75917016812923,121.07323824258808,121.944040456902,122.33981018385187,119.63593403087577,116.63079167010733,115.13003615325789,114.13484622024619,112.08762215093822,109.09035473679992,111.49615509190619,115.33911989630835,118.23109546381185,121.23732015138845,124.21956061000377,127.20521110519601,129.99663593327426,132.6078870405231
1363127,487219,53.30589022870053,53.70022768310682,53.88701368422223,53.94079480860129,53.8377668614307,53.046528391138985,50.067683457903314,47.638566970725925,48.01058690405624,48.17966574310128,47.02452877901339,45.74068631476105,45.099540761676636,44.674380505484926,43.799775286002095,42.5192971185696,43.54709157407385,45.18886451266337,46.42436040384368,47.70866525454886,48.9827236783244,50.25823892152361,51.450778009468436,52.56634414705892
487219,1451397,50.095571423752155,50.89008836892631,51.26642757117366,51.374786577329985,51.16720434303073,49.57300535103557,43.57118444851629,38.67696456324036,39.4265158363207,39.76717838610033,37.439791317715844,34.85308650085187,33.561296942044756,32.704677759199235,30.94251020587086,28.362583824080936,30.433399319615443,33.74126775884767,36.23056318404057,38.81819962397991,41.38519141114247,43.95511841966237,46.35786384129935,48.6055230222224
487219,46132,6.7571302502581805,7.060916141060062,7.204810541919344,7.2462419266261735,7.166872248805871,6.557325575395955,4.26251170090329,2.39119233300367,2.6777854668285057,2.808038794685424,1.9181555038325326,0.929121309149247,0.435201771958293,0.1076709079291227,-0.5660990389317266,-1.5525414790278749,-0.7607590836764455,0.5040141430888188,1.4558035703684569,2.445193973874674,3.426690833672125,4.409309983988557,5.328006762849753,6.18740586143798
46132,347040,29.517006298623073,30.159630298396287,30.464022300213998,30.55166561401691,30.383768218627804,29.094342563337598,24.23992859806465,20.281368396738536,20.887623102906456,21.16315898875763,19.28071356579959,17.188525846277255,16.14369605606562,15.450842305234685,14.025559725336734,11.938854563594884,13.613778861453675,16.28926068730327,18.30266139885635,20.39560263704258,22.47184599430642,24.550463427668102,26.49386045987448,28.31182009150342
46132,33684,3.5652347670826208,3.8660996397037155,4.008610440554735,4.0496434465624604,3.9710369387211983,3.3673512910171475,1.0946029345484503,-0.7587229778905957,-0.4748855472756146,-0.34588465526347445,-1.2272113760120114,-2.2067356265156493,-2.69590593738746,-3.0202874661855805,-3.687578855865074,-4.6645362724987605,-3.8803671694103263,-2.6277552236716515,-1.6851176178081628,-0.7052405835664288,0.26681880642527744,1.2399896956809746,2.149852851668505,3.0009884973856913
347040,15122,22.757130250258182,23.060916141060066,23.204810541919347,23.246241926626176,23.166872248805873,22.557325575395957,20.262511700903293,18.391192333003673,18.677785466828507,18.808038794685427,17.918155503832534,16.92912130914925,16.435201771958294,16.107670907929126,15.433900961068275,14.447458520972127,15.239240916323556,16.50401414308882,17.45580357036846,18.445193973874677,19.426690833672126,20.40930998398856,21.328006762849753,22.18740586143798
347040,190652,22.975952204518077,23.200870604438702,23.307407805074902,23.33808296490592,23.27931887651973,22.82801989716816,21.12897500932263,19.743478938858487,19.955668086017262,20.052105646065172,19.39324974802986,18.66098404619704,18.295293619622967,18.05279480683214,17.55394590386786,16.82359909725821,17.409822601508786,18.346241240556147,19.050931489599726,19.783460922964906,20.510146098007247,21.237662199683836,21.91785116095607,22.554137032026198
1337200,1263345,16.743799892211708,17.196557710233744,17.411015711514406,17.472764409875545,17.354473063124132,16.446014078715123,13.025858785000093,10.236873188611236,10.664007186138635,10.858134742079235,9.531866375904253,8.057825028058971,7.321694948591684,6.833547987778978,5.82937162466906,4.359192987987299,5.539253288751448,7.424251847872755,8.842784167376063,10.317356403370905,11.780164223261337,13.244644687675251,14.61385623309338,15.894691428104679
1263345,597464,82.34366701471602,82.68834716004893,82.85161196102388,82.89862064751817,82.80856658999129,82.11696555669927,79.51323442987105,77.3900066855234,77.7151796642862,77.86296709397001,76.85329182165616,75.73111840845782,75.17070970279885,74.79908814553498,74.03461839813517,72.91538562956454,73.81375411659789,75.24878527773541,76.32870020484114,77.45127777805013,78.564899215128,79.67979402029472,80.72216151938723,81.69724895817002
1263345,1617560,26.438441173493977,26.92917222786625,27.16161702925432,27.228544650703814,27.10033209422486,26.115679775639613,22.408672747613,19.385772230236693,19.848730369492195,20.05913959141491,18.621635813883316,17.023965191702622,16.226095170086467,15.697006851270116,14.60860924480259,13.015125303108812,14.29415840329189,16.337253615758854,17.87475961367212,19.473005650105236,21.058500577470348,22.645808435673818,24.129857078449596,25.51811716078442
1263345,1551524,17.554251574655765,17.714907574599067,17.791005575053497,17.81291640350422,17.77094205465695,17.448585640834395,16.23498214951616,15.24534209918463,15.39690577572661,15.465789747189405,14.995178391449894,14.47213146156931,14.210924014016403,14.037710576308667,13.68138993133418,13.159713640898717,13.578444715363414,14.247315171825814,14.750665349714085,15.273900659260642,15.7929614985766,16.312615856917024,16.798465114968614,17.252955022875852
