u,v,diff_hour_00_may,diff_hour_01_may,diff_hour_02_may,diff_hour_03_may,diff_hour_04_may,diff_hour_05_may,diff_hour_06_may,diff_hour_07_may,diff_hour_08_may,diff_hour_09_may,diff_hour_10_may,diff_hour_11_may,diff_hour_12_may,diff_hour_13_may,diff_hour_14_may,diff_hour_15_may,diff_hour_16_may,diff_hour_17_may,diff_hour_18_may,diff_hour_19_may,diff_hour_20_may,diff_hour_21_may,diff_hour_22_may,diff_hour_23_may
794436,735703,249.77674946949227,250.6501339055477,251.06383030801814,251.18294553905028,250.9547577153169,249.2023110292634,242.60472114009698,237.22467795738558,238.04863321713196,238.42311153472062,235.86469707351856,233.0212237638041,231.6012050943801,230.65955386029626,228.7224652630713,225.8864432477949,228.16281763443024,231.79904066138036,234.53543526480934,237.37993267488972,240.20173614680738,243.02676620396713,245.66801944319306,248.1387918516342
794436,1394577,149.5651018895869,149.75788908951887,149.8492066900642,149.87549968420507,149.82513046558833,149.43830276900127,147.98197857941938,146.79441051902157,146.97628693087194,147.05894769662729,146.49421406973988,145.86655775388317,145.55310881681967,145.3452526915704,144.91766791760102,144.29165636907845,144.7941336584361,145.59677820619098,146.2007984196569,146.82868079111276,147.4515537982919,148.0751390283004,148.65815813796235,149.203546027451
794436,1613461,54.69034558253014,55.63091343674366,56.07643263940413,56.20471058051566,55.958969847264335,54.07171956997594,46.96662276625827,41.172730107953676,42.06006654152672,42.46335088354526,39.70813530994304,36.645933284096714,35.11668240933241,34.10259646493441,32.01650105253832,28.962323497625242,31.41380360630947,35.32973609687116,38.276622592871576,41.33992749603505,44.378792773484854,47.4211328350415,50.26555940036174,52.92639122483683
794436,1337200,114.57466805886406,115.95338864019568,116.60644784409551,116.79448259007266,116.43426635996512,113.66786222679706,103.25293771948418,94.7600267420936,96.06071865714478,96.65186837588003,92.61316728662459,88.12447363383122,85.88283881119534,84.39635258213988,81.33847359254065,76.86154251825813,80.45501646639154,86.19514111094159,90.51480081936455,95.00511111220047,99.45959686051197,103.91917608117886,108.0886460775489,111.98899583268008
794436,492484,84.41961921923411,84.98921776448763,85.25901976609879,85.33670361242409,85.18788546651102,84.04498545386743,79.74220943919369,76.2334856243819,76.77084775030346,77.01507274003518,75.34654156968601,73.49210245465486,72.5660033224218,71.95188295236713,70.68856430200303,68.83898472682276,70.32357671810668,72.69502651829154,74.47963169444087,76.33473870101503,78.17504531313524,80.01745621997856,81.7400126803433,83.35138599019622
1394577,1492778,78.062887601463,78.65293327398204,78.93242047565104,79.01289297287008,78.85873263710371,77.67480544451907,73.21757080367755,69.58289280064174,70.13954484903229,70.39253688967746,68.66410972859781,66.74310100430912,65.78375728784208,65.14759157117003,63.838923020536456,61.92294828111894,63.46083331824383,65.91741208561483,67.7660800116772,69.68778060310274,71.59414950386316,73.50269823813163,75.28709005861202,76.95630753856223
1394577,1337200,19.151505776549055,19.27710955832291,19.33660435867819,19.353734642739667,19.32091833364089,19.068894228288713,18.120076953258092,17.34635836845344,17.46485360647717,17.518708347802626,17.150775833315375,16.741848233590552,16.53763150186737,16.402210086932232,16.123632128134,15.71577611924809,16.043147686556853,16.566082770700184,16.959611091594653,17.368685969967412,17.774497171614435,18.18077239722604,18.560618180793647,18.915946654248394
1492778,1757353,170.04902573343375,170.35573264241643,170.50101064328396,170.5428404066899,170.46270755889054,169.84729985977478,167.53042046725812,165.64110764389795,165.93045648093263,166.06196224463432,165.16352238367708,164.16497824481414,163.66630948130404,163.33562928204384,162.65538077800164,161.65945331444303,162.45884900205743,163.73578350984928,164.6967247585451,165.69562853131578,166.68656286091897,167.67863027229615,168.606160674031,169.47382322549026
1492778,1337200,71.15190440903616,71.6017412088774,71.81481561014981,71.87616592981185,71.75863775303947,70.85603979433633,67.45795001864526,64.68695787771698,65.11133617203453,65.30421129213035,63.98649949605972,62.52196809239408,61.79058723924594,61.30558961366428,60.30789180773572,58.84719819451642,60.019645203017575,61.892482481112296,63.301862979199456,64.76692184592982,66.2202921960145,67.67532439936768,69.03570232191214,70.3082740640524
1492778,344649,68.70314443059381,69.06242966683065,69.23261246784692,69.28161304783673,69.18774314041464,68.46683697859329,65.75277826164525,63.53958323999473,63.87853473480679,64.03258434371449,62.980126220878866,61.81040308678229,61.2262482495276,60.83888001610848,60.0420174828019,58.87535959691896,59.81179454526728,61.30763211153774,62.43330614572424,63.60345056525563,64.76425935136223,65.92639546183263,67.01293107529347,68.02933577843146
1492778,892553,63.054517329647176,63.43132867496874,63.609813076034584,63.66120392821901,63.56275500092268,62.806682684866146,59.960230859774285,57.639075105360334,57.99456081943152,58.15612504340789,57.05232749994613,55.82554470077167,55.21289450560212,54.80663026079671,53.970896384402,52.74732835774428,53.72944305967057,55.29824831210056,56.47883327478396,57.70605790990225,58.92349151484332,60.142317191678124,61.281854542380955,62.3478399627452
1613461,1405705,71.91111606992254,72.15940261528947,72.27700861599176,72.31087080541562,72.2460013571971,71.74781417219862,69.87224514016134,68.34280142601261,68.57703619885021,68.68349324565635,67.9561847867862,67.14783953151621,66.74415529438899,66.47646179974976,65.92578443933465,65.1195574450253,65.76668728737982,66.8003961746399,67.57830099501268,68.38693738249371,69.18912231598202,69.99222450614448,70.74308245040605,71.4454759444445
1613461,735703,133.55974317086915,133.79050360715135,133.89980800780407,133.9312799250333,133.87098949668905,133.40796846592573,131.66479254203227,130.243309560647,130.46101011422547,130.55995254596291,129.8839835077189,129.1326979175268,128.75750903831442,128.5087115550615,127.99690553773452,127.24758868419994,127.84903877297651,128.80977997407703,129.53277386595292,130.28433003784707,131.0298901525009,131.77630277629896,132.47415898331852,133.12697176013074
1405705,1499351,79.60013287749572,79.70821055018484,79.75940375049056,79.77414376235741,79.74590647313288,79.52904852201588,78.71262435512908,78.04686650308787,78.14882752185247,78.19516764810926,77.87857455424813,77.5267066196012,77.35098524579287,77.23445984224404,76.99475322653393,76.64380735842279,76.9254991721536,77.37546657013739,77.71408396253496,78.06607862532081,78.41526500813337,78.76485066738057,79.09169471370618,79.39744246993469
1499351,1499032,54.525376570438915,55.381234897409605,55.78662969983047,55.90335465866798,55.67974585480885,53.96246532299053,47.49726854196793,42.22518609201996,43.03260713250724,43.39957083502721,40.89249579445128,38.10608214981471,36.71455883830558,35.79180361560802,33.89358636147121,31.114474486969552,33.345169120026945,36.90842446081754,39.589908135749596,42.37732533024308,45.14250398332628,47.91084447412162,50.499095976105565,52.920287667320466
1499351,1543821,65.10575735120483,65.39201713292199,65.5276099337317,65.5666510462439,65.49186038829785,64.91747986912311,62.75505910277426,60.99170046763808,61.26175938220379,61.38449809499204,60.545954224765275,59.61397969515987,59.148555515883785,58.83992066324091,58.205022059468185,57.27548976014682,58.02159240192028,59.21339794252601,60.11027644130874,61.04258662922806,61.96745867019105,62.89338825414307,63.759083295762274,64.56890167712426
1499351,1512898,63.66262184647161,64.0365121736124,64.21361297466997,64.2646054481553,64.166919690838,63.41670840048733,60.59232209341944,58.28915979446606,58.641889805327395,58.80220159345899,57.70696062010158,56.489687765106765,55.881786796256364,55.478671886682,54.64941656746865,53.43533356427339,54.40983497393668,55.966478945340086,57.13791208660734,58.35562335246114,59.56361948759646,60.77299690337053,61.9037006311997,62.9614225986929
1499032,1512898,1.2336139647590518,2.1946289462380832,2.649833348956389,2.780899940961647,2.5298170178570336,0.60153956062759,-6.658015869257861,-12.577862715786464,-11.671236359744437,-11.259184966812455,-14.07429653114516,-17.203068166249018,-18.765563625247324,-19.80169491626268,-21.93314022892825,-25.053712948078562,-22.54893979355337,-18.547878335805564,-15.536929089892093,-12.40703060187723,-9.30210303578722,-6.193625146805427,-3.2873632213695303,-0.5686872267971599
1499032,1543821,21.850487385886428,23.34604869444954,24.05445189867985,24.258421792621164,23.86767876335198,20.86683360194932,9.569288373677736,0.35663917786422417,1.7675592213095683,2.4088063738359367,-1.972157519593683,-6.841248939572935,-9.272852814974556,-10.885312453272007,-14.202333730125417,-19.058665742906456,-15.160660104253267,-8.934084218639661,-4.248351653570673,0.6224934098445516,5.454477950385847,10.29198761348213,14.814802524798786,19.045690394771594
1512898,1514307,91.13268382228917,91.33715509494428,91.43400709552265,91.46189360445993,91.40847170592703,90.99819990651652,89.45361364483875,88.19407176259863,88.38697098728842,88.47464149642289,87.87568158911806,87.20998549654277,86.8775396542027,86.65708618802923,86.20358718533441,85.53963554296202,86.07256600137163,86.92385567323286,87.56448317236338,88.23041902087719,88.89104190727932,89.55242018153076,90.17077378268733,90.74921548366018
735703,1363127,151.55438445215145,151.8231181247839,151.95040932554403,151.9870601658616,151.9168485277898,151.37763416285026,149.3476065046452,147.69220860227247,147.94573329757904,148.06095739529863,147.273752945698,146.39883808117048,145.96190925980923,145.67217041855267,145.07614315786807,144.20352099932148,144.90394388751696,146.02278174196317,146.864749312249,147.73997928458144,148.60822650670994,149.47746652429754,150.29015982867477,151.0503974928105
735703,492484,93.19216123816697,93.41123760172601,93.51500760234569,93.5448860047785,93.4876482563504,93.04807132841056,91.39315747661296,90.04364831706997,90.25032605780903,90.34425874616738,89.70251598834078,88.98927017486726,88.63307820093148,88.39687805860274,87.91098627000117,87.19960951031645,87.77060643004104,88.68270250703522,89.36908911324649,90.08259180808271,90.79040204351357,91.49902162306869,92.16154333859359,92.78130230392163
1363127,1451397,134.60642173868334,135.43306988384614,135.82462868618438,135.93736985803085,135.72139275396214,134.06272247920245,127.81818087841954,122.7260329830773,123.50589699146603,123.86033633553822,121.43882699600584,118.74751279316575,117.40348174484805,116.51221987446098,114.67878819213772,111.9945265522607,114.14908826268814,117.59073079321286,120.1806962539834,122.87297975583205,125.54378371085781,128.2176415910458,130.71755686429307,133.0561140267976
1363127,487219,53.37072636329605,53.74169567225604,53.91741287330536,53.968006968091586,53.87108438075333,53.12673411610853,50.3244133270646,48.03924448357179,48.38921879122328,48.54827814351009,47.461593740257044,46.253830829441874,45.650679086910614,45.2507135125673,44.4279367505353,43.223338770802506,44.19022688820281,45.73470957857962,46.896990898430715,48.10518879502004,49.30374746034962,50.50367661506296,51.625546720018455,52.675005234640615
487219,1451397,50.32249789483649,51.035226330948596,51.37282473296461,51.470029135546014,51.28381566065992,49.85372538842896,44.46973899058079,40.079335858200906,40.75172744140533,41.05732178753118,38.969518682068625,36.64909230223476,35.49028108036368,34.72184328398755,33.1410753317371,30.826729606896134,32.68437291906679,35.65172548955452,37.88476991509522,40.206032015629035,42.50877464823074,44.81415034705007,46.96955432822441,48.98583682875833
487219,46132,6.805757351204823,7.092017132921982,7.22760993373169,7.2666510462438945,7.191860388297839,6.617479869123112,4.455059102774253,2.691700467638074,2.961759382203784,3.0844980949920346,2.2459542247652715,1.3139796951598672,0.8485555158837759,0.5399206632409044,-0.09497794053181874,-1.0245102398531891,-0.2784075980797276,0.9133979425260019,1.810276441308738,2.7425866292280583,3.6674586701910408,4.593388254143063,5.459083295762268,6.26890167712425
46132,347040,29.533215332271958,30.169997295683594,30.471622097484783,30.55846865388948,30.39209759845846,29.114393994579984,24.304111065354974,20.381537774950004,20.982281074698214,21.25531208885983,19.389979806110503,17.316811974947463,16.281480637374116,15.59492555700528,14.18260009147004,12.114864976653113,13.774562689985913,16.425721953782332,18.42081902250311,20.494733522160374,22.552101939812722,24.61182285105294,26.537552637511983,28.338985363398844
46132,33684,3.6057573512048235,3.892017132921982,4.027609933731689,4.066651046243894,3.991860388297839,3.4174798691231114,1.2550591027742537,-0.5082995323619262,-0.2382406177962162,-0.11550190500796553,-0.9540457752347287,-1.886020304840133,-2.3514444841162243,-2.660079336759096,-3.294977940531819,-4.224510239853189,-3.4784075980797278,-2.2866020574739983,-1.3897235586912622,-0.4574133707719419,0.4674586701910406,1.3933882541430633,2.259083295762267,3.0689016771242494
347040,15122,23.065101889586924,23.257889089518887,23.3492066900642,23.375499684205074,23.32513046558834,22.938302769001282,21.481978579419398,20.29441051902156,20.476286930871936,20.55894769662729,19.99421406973988,19.36655775388318,19.053108816819687,18.84525269157041,18.417667917601023,17.791656369078467,18.294133658436103,19.096778206190983,19.700798419656905,20.328680791112774,20.951553798291926,21.575139028300434,22.158158137962346,22.703546027451026
347040,190652,23.202878675602413,23.34600856646099,23.413804966865847,23.433325523121947,23.39593019414892,23.10873993456156,22.02752955138713,21.14585023381904,21.280879691101894,21.34224904749602,20.922977112382636,20.456989847579933,20.22427775794189,20.069960331620454,19.75251102973409,19.287744880073408,19.66079620096014,20.256698971263003,20.70513822065437,21.17129331461403,21.633729335095524,22.096694127071533,22.529541647881135,22.934450838562128
1337200,1263345,16.922099262349402,17.310594680394114,17.494613481493005,17.547597848473853,17.44609624126135,16.66657982238136,13.731865925193627,11.338736348937383,11.70524487584799,11.871818843203473,10.733795019324294,9.468972443431246,8.837325342985121,8.41846375725551,7.556815652135386,6.295307531627811,7.307875402606081,8.925325779142428,10.142518027490427,11.407796139666647,12.662979623830694,13.91959834490844,15.09447018710593,16.193509418954335
1263345,597464,82.48144380073151,82.77646663699103,82.91621023782552,82.95644648643504,82.87936631855186,82.28740272225954,80.05878540183879,78.24144640032088,78.51977242451616,78.64626844483874,77.78205486429891,76.82155050215457,76.34187864392105,76.02379578558502,75.36946151026824,74.41147414055948,75.18041665912193,76.40870604280742,77.33304000583861,78.29389030155137,79.24707475193159,80.20134911906582,81.09354502930603,81.92815376928112
1263345,1617560,26.632949577280552,27.053576195313926,27.2528145965037,27.310181129174698,27.20028465219274,26.35629695054824,23.178862355096857,20.587804768774305,20.98462603099331,21.16497679264135,19.93283069761427,18.563398735745103,17.8795101457884,17.42600587251724,16.49309363840222,15.127250259807553,16.22356434567876,17.974788813507587,19.292651097433243,20.662576271518773,22.021571923546013,23.382121516291843,24.654163210099654,25.844100423529504
1263345,1551524,17.643401259724612,17.771926059679252,17.832804460042794,17.850333122803377,17.81675364372556,17.558868512667516,16.587985719612927,15.796273679347703,15.917524620581288,15.972631797751522,15.596142713159914,15.177705169255447,14.968739211213121,14.830168461046934,14.545111945067344,14.127770912718972,14.46275577229073,14.99785213746065,15.400532279771266,15.819120527408513,16.23436919886128,16.650092685533618,17.03877209197489,17.40236401830068
1263345,1063277,16.241319849096392,16.875180794327242,17.175421996120168,17.261870173825763,17.096262288373786,15.824419710201173,11.03620229900013,7.131622464055733,7.729610060594091,8.00138863891093,6.144612926265955,4.080955039282561,3.0503729280283594,2.366967182890571,0.961120274536686,-1.0971298168177803,0.5549546042520284,3.193952587021858,5.179897834326489,7.244298964719269,9.292229912565872,11.342502562745352,13.259398726330732,15.05256799934655
597464,1617560,13.989415440060244,14.173439585449845,14.260606385970373,14.285704244013932,14.237624535334326,13.868379915864857,12.478252280354878,11.344664586338762,11.518273888559577,11.597177346780594,11.058113430206246,10.458986946888487,10.159785688782428,9.961377569226297,9.553228466800974,8.955671988665808,9.435309401234461,10.201470105909573,10.778034855127046,11.377377118789466,11.971937716551384,12.567178163377683,13.1236964044186,13.644293935294161
597464,1063277,1.089415440060244,1.273439585449846,1.3606063859703723,1.3857042440139324,1.3376245353343257,0.9683799158648577,-0.42174771964512203,-1.555335413661238,-1.381726111440424,-1.302822653219406,-1.8418865697937536,-2.4410130531115137,-2.740214311217572,-2.938622430773704,-3.346771533199026,-3.9443280113341923,-3.464690598765539,-2.6985298940904268,-2.121965144872954,-1.5226228812105336,-0.9280622834486163,-0.3328218366223159,0.22369640441860072,0.7442939352941609
597464,1551524,1.2352967429001742,1.366742561035604,1.429004561407409,1.4469316028670947,1.4125889538102328,1.1488427970463269,0.15589448596776978,-0.653811009758027,-0.5298043653145887,-0.4734447522995757,-0.8584904069955384,-1.2864378950796524,-1.500153079441123,-1.6418731648383598,-1.9334082379993043,-2.3602342938101377,-2.0176361419753848,-1.4703784957788764,-1.0585465320521097,-0.630444915150381,-0.20575877389186892,0.21941297384120295,0.6169260031561434,0.9887813823529721
597464,294323,5.0950399137693685,5.457246168186998,5.628812569211526,5.678211527900438,5.583578450499307,4.8568112629721005,2.1206870280000762,-0.11050144911100901,0.23120574891091117,0.38650779366339094,-0.6745068992765955,-1.853739977552821,-2.44264404112665,-2.8331616097768144,-3.6365027002647494,-4.812645609610158,-3.868597368998838,-2.360598521701794,-1.2257726660991475,-0.046114877303272905,1.1241313786090723,2.295715750140203,3.3910849864747057,4.415753142483744
1543821,932993,19.959876048364894,20.29871415733622,20.459211758294654,20.50542368739073,20.41689596982193,19.73701698794164,17.17741689716136,15.090176063734862,15.409837636077947,15.555120194072202,14.562558061967055,13.459404537128005,12.908494284107325,12.54317139730556,11.791658764268458,10.691396042622754,11.574537945130118,12.985246544214451,14.046857828487893,15.150408663167905,16.24515516063429,17.341153443679545,18.365853697024725,19.324414230065436
1543821,452203,29.473737916394157,30.095914788901858,30.390621590661734,30.475476253570914,30.3129210480351,29.064522572685945,24.364567233580775,20.53196122047867,21.118926004177613,21.385694839115338,19.563145406887784,17.537527296622976,16.52594209064535,15.855133686431762,14.475201006803292,12.45489100929868,14.076522261316512,16.666875119979984,18.61621308162001,20.642560734954863,22.652741803578486,24.665221409515027,26.546783081605746,28.3068985431374
1543821,344649,12.124977937951813,12.656603246855108,12.908418448358852,12.980923371595802,12.842026435410272,11.77531975694292,7.759395476580756,4.484586582756421,4.986124566949883,5.214067890699491,3.6567721317069317,1.9259622910111815,1.0616031009270106,0.48842408887596456,-0.6906733181305214,-2.4169475882987825,-1.0313283964337803,1.1820247504054304,2.847656248144798,4.579089454280679,6.296708958926217,8.016292471979973,9.624011834987066,11.127960257516463
452203,868805,10.401594529948387,11.69852660221796,12.312845005886434,12.489725148288667,12.150877677594295,9.548582264190426,-0.24850773845133745,-8.237601962945867,-7.014069737770608,-6.457988222689149,-10.257105349022648,-14.479520564785904,-16.588177050485747,-17.98648189307182,-20.862961281593137,-25.074311698926692,-21.69400993415713,-16.294401158351583,-12.230992449580818,-8.00705649615043,-3.8168199023997715,0.3782080085665349,4.300336564473946,7.96930963921599
452203,1525053,75.3197520967298,75.99742831467246,76.31842351658932,76.41084737478148,76.23379193964388,74.87403397588331,69.75483379432274,65.58035212746975,66.21967527215591,66.51024038814442,64.52511612393413,62.31880907425603,61.216988568214674,60.48634279461114,58.983317528536936,56.78279208524553,58.549075890260255,61.37049308842892,63.49371565697581,65.70081732633582,67.8903103212686,70.08230688735911,72.13170739404947,74.04882846013089
452203,932993,9.074136548881254,10.02054643945635,10.468832842133343,10.59790754064308,10.350640467433674,8.451668138733552,1.302440298967941,-4.527439270257798,-3.63459143026504,-3.2288022165569465,-6.001130930367879,-9.0823528445735,-10.621102171976087,-11.641486786836193,-13.74053931359499,-16.813686915432992,-14.346980222222772,-10.40672516960791,-7.441535030775192,-4.359203389082744,-1.3014631720214567,1.75977341165666,4.621867222724231,7.299225952941398
1525053,1260431,77.97307352891569,78.05486203797774,78.09360283820908,78.104757441784,78.08338868237084,77.91927996260664,77.30144545793553,76.79762870503949,76.8747883949154,76.90985659856918,76.67027263564725,76.40399419861714,76.27101586168111,76.18283447521172,76.00143487413379,75.73585421718484,75.94902640054868,76.28954226929318,76.54579326894539,76.8121676083509,77.07641676291176,77.34096807261234,77.58830951307496,77.81968619346411
1525053,948003,120.26824632018075,120.82031875634956,121.08181915791114,121.15711273204182,121.012873606003,119.9051397475946,115.73475684106467,112.33399375901631,112.85482166567876,113.0915320403418,111.47434029061877,109.67696084066549,108.7793570663473,108.18413270767891,106.95968540040295,105.16701596599745,106.60592820370341,108.90441031772875,110.63410456538116,112.43213135636843,114.21581314965418,116.00153449013308,117.67108921325583,119.23288180588251
1260431,948003,51.63007090167815,51.907567628852945,52.03900962963787,52.07685560605276,52.00435445804383,51.447557015986696,49.351332803709745,47.64195453495528,47.90374633989143,48.022727745145346,47.20985358523165,46.30640888816518,45.85523238784653,45.556045540896804,44.94058260866814,44.03950537973416,44.762768144718635,45.9180898422446,46.787512876778884,47.69128295690476,48.587842588450506,49.48542738922032,50.32462156221853,51.10964958496739
948003,952209,20.111514702409647,20.684034265843962,20.95521986746338,21.033302092487787,20.88372077659568,19.734959738246225,15.410118205548507,11.883400935276148,12.423518764407568,12.66899618998407,10.991908449530543,9.127959390319734,8.197111031767552,7.579841326481809,6.3100441189363625,4.450979520293622,5.943184803840545,8.326795885052004,10.120552882617476,11.985173258456117,13.83491734038208,15.686776508286126,17.418166591524535,19.0378033542485
952209,960522,73.65451732964718,74.03132867496875,74.20981307603459,74.26120392821902,74.16275500092269,73.40668268486615,70.5602308597743,68.23907510536034,68.59456081943154,68.7561250434079,67.65232749994614,66.42554470077168,65.81289450560213,65.40663026079672,64.570896384402,63.34732835774429,64.32944305967058,65.89824831210058,67.07883327478397,68.30605790990225,69.52349151484333,70.74231719167813,71.88185454238096,72.9478399627452
952209,951596,1.6061559836919201,2.2166487834764723,2.5058211852032986,2.5890823333160613,2.4295798076964132,1.2046254351707182,-3.4070678318385808,-7.167700023098393,-6.591758052238867,-6.3299989606802525,-8.11832211249039,-10.105900446036607,-11.098488746737662,-11.756699810027051,-13.110718260930103,-15.093088164584863,-13.501910081619009,-10.960202347061895,-9.047471671086466,-7.059177494809549,-5.086746305408902,-3.112059743715303,-1.265832563119246,0.4612290869282476
952209,787061,26.00327730808951,26.470640217015482,26.692016218337454,26.755756810194114,26.633649613547494,25.69588550060916,22.165402616774294,19.28644974308257,19.72736225665924,19.927751991823733,18.558700775126972,17.037109706383458,16.277233495320452,15.773339858352498,14.736770709335808,13.219166955341734,14.437293717420854,16.383098681675108,17.847390108259166,19.369529190576422,20.879524359495576,22.391246129213165,23.804625788999623,25.126778248366122
