,u,v,length,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,Name,traffic_id,vol_jan,vol_feb,vol_mar,vol_apr,vol_may,vol_jun,vol_jul,vol_aug,vol_sep,vol_oct,vol_nov,vol_dec,range,actual_range_jan,actual_range_feb,actual_range_mar,actual_range_apr,actual_range_may,actual_range_jun,actual_range_jul,actual_range_aug,actual_range_sep,actual_range_oct,actual_range_nov,actual_range_dec,charge_prob_jan,charge_prob_feb,charge_prob_mar,charge_prob_apr,charge_prob_may,charge_prob_jun,charge_prob_jul,charge_prob_aug,charge_prob_sep,charge_prob_oct,charge_prob_nov,charge_prob_dec,charge_cars_jan,charge_cars_feb,charge_cars_mar,charge_cars_apr,charge_cars_may,charge_cars_jun,charge_cars_jul,charge_cars_aug,charge_cars_sep,charge_cars_oct,charge_cars_nov,charge_cars_dec,new_id,Charge_Supply
349,1263345,597464,12120.7163,215905,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,[43.0],1,Tanberglia 53,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
350,1263345,597464,12120.7163,243394,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,"[350.0, 50.0, 350.0, 43.0, 50.0, 50.0]",6,Hvervenkastet,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
351,1263345,597464,12120.7163,157410,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,"[50.0, 50.0]",2,Recharge Kuben Hønefoss,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
352,1263345,597464,12120.7163,215909,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,"[50.0, 50.0]",2,Hamax Auto,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
353,1263345,597464,12120.7163,201885,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,[180.0],1,Kople:  Hønefoss sentrum - Normallader,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
354,1263345,597464,12120.7163,243379,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,[50.0],1,Recharge Shell Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
355,1263345,597464,12120.7163,130410,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,[350.0],1,IONITY Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
356,1263345,597464,12120.7163,215870,"LINESTRING (10.300885190531503 60.07425695556938, 10.222288378505603 60.17573265703479)",3,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",19,Hole Kommune - Bo og Rehabiliteringssenter,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.050502984583333334,0.050502984583333334,0.050502984583333334,0.04489154185185185,0.040402387666666664,0.038478464444444443,0.036729443333333334,0.036729443333333334,0.0396101839869281,0.04391563876811594,0.04927120447154472,0.050502984583333334,116,133,131,115,101,111,108,113,111,118,121,117,1263345_597464,79.29999999999998
357,1263345,1617560,17196.8708,161739,"LINESTRING (10.300885190531503 60.07425695556938, 10.388187720771576 60.222342188382605)",3,"[150.0, 150.0, 150.0, 150.0, 62.5, 62.5]",6,Hvervenmoveien 2,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07165362833333333,0.07165362833333333,0.07165362833333333,0.06369211407407407,0.05732290266666667,0.05459324063492064,0.0521117296969697,0.0521117296969697,0.05619892418300654,0.06230750289855073,0.06990597886178863,0.07165362833333333,165,188,187,164,144,157,154,161,158,168,172,166,1263345_1617560,26.299999999999997
358,1263345,1617560,17196.8708,215870,"LINESTRING (10.300885190531503 60.07425695556938, 10.388187720771576 60.222342188382605)",3,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",19,Hole Kommune - Bo og Rehabiliteringssenter,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07165362833333333,0.07165362833333333,0.07165362833333333,0.06369211407407407,0.05732290266666667,0.05459324063492064,0.0521117296969697,0.0521117296969697,0.05619892418300654,0.06230750289855073,0.06990597886178863,0.07165362833333333,165,188,187,164,144,157,154,161,158,168,172,166,1263345_1617560,26.299999999999997
359,1263345,1617560,17196.8708,243379,"LINESTRING (10.300885190531503 60.07425695556938, 10.388187720771576 60.222342188382605)",3,[50.0],1,Recharge Shell Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07165362833333333,0.07165362833333333,0.07165362833333333,0.06369211407407407,0.05732290266666667,0.05459324063492064,0.0521117296969697,0.0521117296969697,0.05619892418300654,0.06230750289855073,0.06990597886178863,0.07165362833333333,165,188,187,164,144,157,154,161,158,168,172,166,1263345_1617560,26.299999999999997
360,1263345,1617560,17196.8708,130410,"LINESTRING (10.300885190531503 60.07425695556938, 10.388187720771576 60.222342188382605)",3,[350.0],1,IONITY Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07165362833333333,0.07165362833333333,0.07165362833333333,0.06369211407407407,0.05732290266666667,0.05459324063492064,0.0521117296969697,0.0521117296969697,0.05619892418300654,0.06230750289855073,0.06990597886178863,0.07165362833333333,165,188,187,164,144,157,154,161,158,168,172,166,1263345_1617560,26.299999999999997
361,1263345,1551524,24503.49564,215870,"LINESTRING (10.300885190531503 60.07425695556938, 9.866197795762984 60.04051988424752)",3,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",19,Hole Kommune - Bo og Rehabiliteringssenter,08202V180892,3010,3450,3617,2907,2745,2996,3120,3120,3120,3120,3120,3120,300,240,240,240,270,300,315,330,330,306,276,245,240,0.1020978985,0.1020978985,0.1020978985,0.09075368755555556,0.0816783188,0.07778887504761905,0.07425301709090909,0.07425301709090909,0.0800767831372549,0.08878078130434783,0.09960770585365855,0.1020978985,61,70,73,52,44,46,46,46,49,55,62,63,1263345_1551524,16.699999999999996
362,1263345,1551524,24503.49564,243379,"LINESTRING (10.300885190531503 60.07425695556938, 9.866197795762984 60.04051988424752)",3,[50.0],1,Recharge Shell Vik,08202V180892,3010,3450,3617,2907,2745,2996,3120,3120,3120,3120,3120,3120,300,240,240,240,270,300,315,330,330,306,276,245,240,0.1020978985,0.1020978985,0.1020978985,0.09075368755555556,0.0816783188,0.07778887504761905,0.07425301709090909,0.07425301709090909,0.0800767831372549,0.08878078130434783,0.09960770585365855,0.1020978985,61,70,73,52,44,46,46,46,49,55,62,63,1263345_1551524,16.699999999999996
363,1263345,1551524,24503.49564,130410,"LINESTRING (10.300885190531503 60.07425695556938, 9.866197795762984 60.04051988424752)",3,[350.0],1,IONITY Vik,08202V180892,3010,3450,3617,2907,2745,2996,3120,3120,3120,3120,3120,3120,300,240,240,240,270,300,315,330,330,306,276,245,240,0.1020978985,0.1020978985,0.1020978985,0.09075368755555556,0.0816783188,0.07778887504761905,0.07425301709090909,0.07425301709090909,0.0800767831372549,0.08878078130434783,0.09960770585365855,0.1020978985,61,70,73,52,44,46,46,46,49,55,62,63,1263345_1551524,16.699999999999996
364,1263345,1063277,25872.40588,243379,"LINESTRING (10.300885190531503 60.07425695556938, 9.957347694413517 60.23108370047666)",3,[50.0],1,Recharge Shell Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.10780169116666666,0.10780169116666666,0.10780169116666666,0.09582372548148148,0.08624135293333333,0.08213462184126984,0.07840122993939394,0.07840122993939394,0.08455034601307189,0.09374060101449275,0.10517238162601626,0.10780169116666666,249,284,281,247,217,237,232,242,238,253,260,250,1263345_1063277,16.699999999999996
365,1263345,1063277,25872.40588,130410,"LINESTRING (10.300885190531503 60.07425695556938, 9.957347694413517 60.23108370047666)",3,[350.0],1,IONITY Vik,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.10780169116666666,0.10780169116666666,0.10780169116666666,0.09582372548148148,0.08624135293333333,0.08213462184126984,0.07840122993939394,0.07840122993939394,0.08455034601307189,0.09374060101449275,0.10517238162601626,0.10780169116666666,249,284,281,247,217,237,232,242,238,253,260,250,1263345_1063277,16.699999999999996
366,1263345,1063277,25872.40588,215870,"LINESTRING (10.300885190531503 60.07425695556938, 9.957347694413517 60.23108370047666)",3,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",19,Hole Kommune - Bo og Rehabiliteringssenter,72438V180781,11578,13182,13049,12919,12583,14430,14803,15496,14126,13539,12368,11615,300,240,240,240,270,300,315,330,330,306,276,245,240,0.10780169116666666,0.10780169116666666,0.10780169116666666,0.09582372548148148,0.08624135293333333,0.08213462184126984,0.07840122993939394,0.07840122993939394,0.08455034601307189,0.09374060101449275,0.10517238162601626,0.10780169116666666,249,284,281,247,217,237,232,242,238,253,260,250,1263345_1063277,16.699999999999996
367,597464,1617560,10565.76928,215938,"LINESTRING (10.222288378505603 60.17573265703479, 10.388187720771576 60.222342188382605)",3,"[43.0, 43.0, 43.0]",3,Hov Øst - Ringerike Kommune,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04402403866666667,0.04402403866666667,0.04402403866666667,0.03913247881481482,0.03521923093333333,0.0335421246984127,0.032017482666666666,0.032017482666666666,0.03452865777777778,0.03828177275362319,0.042950281626016266,0.04402403866666667,66,70,72,67,63,68,61,65,65,69,74,66,597464_1617560,12.799999999999997
368,597464,1617560,10565.76928,157410,"LINESTRING (10.222288378505603 60.17573265703479, 10.388187720771576 60.222342188382605)",3,"[50.0, 50.0]",2,Recharge Kuben Hønefoss,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04402403866666667,0.04402403866666667,0.04402403866666667,0.03913247881481482,0.03521923093333333,0.0335421246984127,0.032017482666666666,0.032017482666666666,0.03452865777777778,0.03828177275362319,0.042950281626016266,0.04402403866666667,66,70,72,67,63,68,61,65,65,69,74,66,597464_1617560,12.799999999999997
369,597464,1617560,10565.76928,201885,"LINESTRING (10.222288378505603 60.17573265703479, 10.388187720771576 60.222342188382605)",3,[180.0],1,Kople:  Hønefoss sentrum - Normallader,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04402403866666667,0.04402403866666667,0.04402403866666667,0.03913247881481482,0.03521923093333333,0.0335421246984127,0.032017482666666666,0.032017482666666666,0.03452865777777778,0.03828177275362319,0.042950281626016266,0.04402403866666667,66,70,72,67,63,68,61,65,65,69,74,66,597464_1617560,12.799999999999997
370,597464,1617560,10565.76928,243401,"LINESTRING (10.222288378505603 60.17573265703479, 10.388187720771576 60.222342188382605)",3,"[43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]",12,Ringerike VGS - Stangs gate 9 - Viken FK,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04402403866666667,0.04402403866666667,0.04402403866666667,0.03913247881481482,0.03521923093333333,0.0335421246984127,0.032017482666666666,0.032017482666666666,0.03452865777777778,0.03828177275362319,0.042950281626016266,0.04402403866666667,66,70,72,67,63,68,61,65,65,69,74,66,597464_1617560,12.799999999999997
371,597464,1063277,15934.57914,157410,"LINESTRING (10.222288378505603 60.17573265703479, 9.957347694413517 60.23108370047666)",3,"[50.0, 50.0]",2,Recharge Kuben Hønefoss,12612V2054733,5773,6998,7060,6504,6007,6759,8165,7773,6819,6348,5467,5668,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06639407975,0.06639407975,0.06639407975,0.05901695977777778,0.0531152638,0.05058596552380952,0.048286603454545454,0.048286603454545454,0.05207378803921569,0.057733982391304346,0.06477471195121952,0.06639407975,76,92,93,76,63,68,78,75,71,73,70,75,597464_1063277,1.4
372,597464,1551524,24883.26801,157410,"LINESTRING (10.222288378505603 60.17573265703479, 9.866197795762984 60.04051988424752)",3,"[50.0, 50.0]",2,Recharge Kuben Hønefoss,08202V180892,3010,3450,3617,2907,2745,2996,3120,3120,3120,3120,3120,3120,300,240,240,240,270,300,315,330,330,306,276,245,240,0.103680283375,0.103680283375,0.103680283375,0.09216025188888889,0.0829442267,0.07899450161904761,0.07540384245454546,0.07540384245454546,0.08131786931372549,0.09015676815217391,0.10115149597560977,0.103680283375,62,71,75,53,45,47,47,47,50,56,63,64,597464_1551524,1.4
373,597464,294323,20662.65455,215938,"LINESTRING (10.222288378505603 60.17573265703479, 10.528225306432695 60.28175302818981)",3,"[43.0, 43.0, 43.0]",3,Hov Øst - Ringerike Kommune,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08609439395833333,0.08609439395833333,0.08609439395833333,0.07652835018518518,0.06887551516666666,0.06559572873015873,0.0626141046969697,0.0626141046969697,0.06752501486928104,0.07486469039855072,0.08399453069105692,0.08609439395833333,130,138,142,132,124,134,120,127,128,136,145,129,597464_294323,5.6
374,597464,294323,20662.65455,157410,"LINESTRING (10.222288378505603 60.17573265703479, 10.528225306432695 60.28175302818981)",3,"[50.0, 50.0]",2,Recharge Kuben Hønefoss,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08609439395833333,0.08609439395833333,0.08609439395833333,0.07652835018518518,0.06887551516666666,0.06559572873015873,0.0626141046969697,0.0626141046969697,0.06752501486928104,0.07486469039855072,0.08399453069105692,0.08609439395833333,130,138,142,132,124,134,120,127,128,136,145,129,597464_294323,5.6
375,597464,294323,20662.65455,201885,"LINESTRING (10.222288378505603 60.17573265703479, 10.528225306432695 60.28175302818981)",3,[180.0],1,Kople:  Hønefoss sentrum - Normallader,62963V1060678,7557,8043,8253,8672,9037,10222,9607,10218,9526,9115,8640,7525,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08609439395833333,0.08609439395833333,0.08609439395833333,0.07652835018518518,0.06887551516666666,0.06559572873015873,0.0626141046969697,0.0626141046969697,0.06752501486928104,0.07486469039855072,0.08399453069105692,0.08609439395833333,130,138,142,132,124,134,120,127,128,136,145,129,597464_294323,5.6
376,1543821,932993,15280.78792,163927,"LINESTRING (10.485721782242413 59.40832957049413, 10.25500030183193 59.47910159896675)",3,[120.0],1,Holmestrand Supercharger,48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06366994966666667,0.06366994966666667,0.06366994966666667,0.056595510814814814,0.050935959733333334,0.04851043784126984,0.04630541793939394,0.04630541793939394,0.049937215424836603,0.05536517362318841,0.06211702406504066,0.06366994966666667,119,122,127,123,116,120,108,111,108,118,133,111,1543821_932993,19.4
377,1543821,932993,15280.78792,157262,"LINESTRING (10.485721782242413 59.40832957049413, 10.25500030183193 59.47910159896675)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",10,Burger King Horten,48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06366994966666667,0.06366994966666667,0.06366994966666667,0.056595510814814814,0.050935959733333334,0.04851043784126984,0.04630541793939394,0.04630541793939394,0.049937215424836603,0.05536517362318841,0.06211702406504066,0.06366994966666667,119,122,127,123,116,120,108,111,108,118,133,111,1543821_932993,19.4
378,1543821,932993,15280.78792,173509,"LINESTRING (10.485721782242413 59.40832957049413, 10.25500030183193 59.47910159896675)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",6,Rema 1000 Holmestrand,48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06366994966666667,0.06366994966666667,0.06366994966666667,0.056595510814814814,0.050935959733333334,0.04851043784126984,0.04630541793939394,0.04630541793939394,0.049937215424836603,0.05536517362318841,0.06211702406504066,0.06366994966666667,119,122,127,123,116,120,108,111,108,118,133,111,1543821_932993,19.4
379,1543821,932993,15280.78792,31579,"LINESTRING (10.485721782242413 59.40832957049413, 10.25500030183193 59.47910159896675)",3,"[50.0, 50.0]",2,Kiwi Kleivbrottet,48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06366994966666667,0.06366994966666667,0.06366994966666667,0.056595510814814814,0.050935959733333334,0.04851043784126984,0.04630541793939394,0.04630541793939394,0.049937215424836603,0.05536517362318841,0.06211702406504066,0.06366994966666667,119,122,127,123,116,120,108,111,108,118,133,111,1543821_932993,19.4
380,1543821,452203,13156.62684,262043,"LINESTRING (10.485721782242413 59.40832957049413, 10.363039638380764 59.30820689561095)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 150.0, 150.0]",7,Recharge Esso Borre,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.054819278500000006,0.054819278500000006,0.054819278500000006,0.048728247555555555,0.0438554228,0.04176706933333334,0.03986856618181819,0.03986856618181819,0.04299551254901961,0.04766893782608696,0.053482222926829276,0.054819278500000006,188,204,211,209,213,226,230,211,194,208,219,206,1543821_452203,28.8
381,1543821,452203,13156.62684,157262,"LINESTRING (10.485721782242413 59.40832957049413, 10.363039638380764 59.30820689561095)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",10,Burger King Horten,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.054819278500000006,0.054819278500000006,0.054819278500000006,0.048728247555555555,0.0438554228,0.04176706933333334,0.03986856618181819,0.03986856618181819,0.04299551254901961,0.04766893782608696,0.053482222926829276,0.054819278500000006,188,204,211,209,213,226,230,211,194,208,219,206,1543821_452203,28.8
382,1543821,452203,13156.62684,215597,"LINESTRING (10.485721782242413 59.40832957049413, 10.363039638380764 59.30820689561095)",3,"[50.0, 50.0]",2,Recharge Shell Grøstad,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.054819278500000006,0.054819278500000006,0.054819278500000006,0.048728247555555555,0.0438554228,0.04176706933333334,0.03986856618181819,0.03986856618181819,0.04299551254901961,0.04766893782608696,0.053482222926829276,0.054819278500000006,188,204,211,209,213,226,230,211,194,208,219,206,1543821_452203,28.8
383,1543821,452203,13156.62684,157216,"LINESTRING (10.485721782242413 59.40832957049413, 10.363039638380764 59.30820689561095)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 150.0]",7,Recharge Shell Kjelleveien,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.054819278500000006,0.054819278500000006,0.054819278500000006,0.048728247555555555,0.0438554228,0.04176706933333334,0.03986856618181819,0.03986856618181819,0.04299551254901961,0.04766893782608696,0.053482222926829276,0.054819278500000006,188,204,211,209,213,226,230,211,194,208,219,206,1543821_452203,28.8
384,1543821,452203,13156.62684,46244,"LINESTRING (10.485721782242413 59.40832957049413, 10.363039638380764 59.30820689561095)",3,"[50.0, 50.0, 50.0, 50.0]",4,"Fortum Flyplasskafeen, Tønsberg",37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.054819278500000006,0.054819278500000006,0.054819278500000006,0.048728247555555555,0.0438554228,0.04176706933333334,0.03986856618181819,0.03986856618181819,0.04299551254901961,0.04766893782608696,0.053482222926829276,0.054819278500000006,188,204,211,209,213,226,230,211,194,208,219,206,1543821_452203,28.8
385,1543821,344649,23960.59811,157262,"LINESTRING (10.485721782242413 59.40832957049413, 10.220553748575998 59.575886009584536)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",10,Burger King Horten,48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.09983582545833333,0.09983582545833333,0.09983582545833333,0.08874295596296296,0.07986866036666666,0.07606539082539682,0.07260787306060605,0.07260787306060605,0.07830260820261438,0.08681376126811594,0.09740080532520326,0.09983582545833333,187,192,199,193,182,188,170,174,170,186,208,174,1543821_344649,12.200000000000001
386,1543821,344649,23960.59811,215679,"LINESTRING (10.485721782242413 59.40832957049413, 10.220553748575998 59.575886009584536)",3,"[100.0, 100.0, 100.0, 100.0]",4,"Meny Sande, Vestfold",48148V1175464,9378,9617,9996,10879,11409,12380,11760,11987,10907,10743,10706,8720,300,240,240,240,270,300,315,330,330,306,276,245,240,0.09983582545833333,0.09983582545833333,0.09983582545833333,0.08874295596296296,0.07986866036666666,0.07606539082539682,0.07260787306060605,0.07260787306060605,0.07830260820261438,0.08681376126811594,0.09740080532520326,0.09983582545833333,187,192,199,193,182,188,170,174,170,186,208,174,1543821_344649,12.200000000000001
387,452203,868805,27418.39373,243006,"LINESTRING (10.363039638380764 59.30820689561095, 10.084414662448044 59.5092032765453)",3,"[50.0, 50.0, 50.0, 50.0]",4,Recharge Re-torvet,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.11424330720833334,0.11424330720833334,0.11424330720833334,0.1015496064074074,0.09139464576666667,0.08704251977777777,0.0830860416060606,0.0830860416060606,0.08960259388888889,0.09934200626811594,0.11145688508130082,0.11424330720833334,392,426,441,436,444,471,479,440,404,434,456,429,452203_868805,12.5
388,452203,868805,27418.39373,46244,"LINESTRING (10.363039638380764 59.30820689561095, 10.084414662448044 59.5092032765453)",3,"[50.0, 50.0, 50.0, 50.0]",4,"Fortum Flyplasskafeen, Tønsberg",37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.11424330720833334,0.11424330720833334,0.11424330720833334,0.1015496064074074,0.09139464576666667,0.08704251977777777,0.0830860416060606,0.0830860416060606,0.08960259388888889,0.09934200626811594,0.11145688508130082,0.11424330720833334,392,426,441,436,444,471,479,440,404,434,456,429,452203_868805,12.5
389,452203,868805,27418.39373,157216,"LINESTRING (10.363039638380764 59.30820689561095, 10.084414662448044 59.5092032765453)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 150.0]",7,Recharge Shell Kjelleveien,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.11424330720833334,0.11424330720833334,0.11424330720833334,0.1015496064074074,0.09139464576666667,0.08704251977777777,0.0830860416060606,0.0830860416060606,0.08960259388888889,0.09934200626811594,0.11145688508130082,0.11424330720833334,392,426,441,436,444,471,479,440,404,434,456,429,452203_868805,12.5
390,452203,868805,27418.39373,262053,"LINESTRING (10.363039638380764 59.30820689561095, 10.084414662448044 59.5092032765453)",3,[50.0],1,Recharge Spar Sundbyfoss,37016V2252707,17191,18653,19301,21515,24297,27064,28862,26489,22567,21883,20476,18809,300,240,240,240,270,300,315,330,330,306,276,245,240,0.11424330720833334,0.11424330720833334,0.11424330720833334,0.1015496064074074,0.09139464576666667,0.08704251977777777,0.0830860416060606,0.0830860416060606,0.08960259388888889,0.09934200626811594,0.11145688508130082,0.11424330720833334,392,426,441,436,444,471,479,440,404,434,456,429,452203_868805,12.5
