u,v,diff_hour_00_avg,diff_hour_01_avg,diff_hour_02_avg,diff_hour_03_avg,diff_hour_04_avg,diff_hour_05_avg,diff_hour_06_avg,diff_hour_07_avg,diff_hour_08_avg,diff_hour_09_avg,diff_hour_10_avg,diff_hour_11_avg,diff_hour_12_avg,diff_hour_13_avg,diff_hour_14_avg,diff_hour_15_avg,diff_hour_16_avg,diff_hour_17_avg,diff_hour_18_avg,diff_hour_19_avg,diff_hour_20_avg,diff_hour_21_avg,diff_hour_22_avg,diff_hour_23_avg,edge_classification,TimeServed
1063277,628016,20.454295867154332,20.65097775799401,20.74414015855034,20.770964324290016,20.719577545701235,20.324935148173022,18.83919026789251,17.62763093354724,17.813181616344096,17.897512296559153,17.321369909532596,16.68103366810303,16.361252429280686,16.149197190390005,15.712974340178816,15.07431609370631,15.586944439414607,16.40580402853827,17.02202667055906,17.662593534367577,18.298049834621054,18.934232746043875,19.529030019537334,20.085435846187412,1,0
628016,629000,18.53128877698652,18.70022099510872,18.780239195586557,18.80327876368475,18.759142099896852,18.420179446574355,17.14405698752154,16.103435480051722,16.26280698235495,16.33523952204462,15.840384551009441,15.29039277928652,15.015729190496033,14.83359263630033,14.458916079312004,13.9103655557329,14.350667624942746,15.053995044313814,15.583275382881181,16.1334652386771,16.679265575776,17.225690007121845,17.73656786331549,18.214470887690673,1,0
628016,627368,3.705535888711992,3.8116662159472665,3.861937016247463,3.876411442314914,3.8486829330764096,3.6357323324299977,2.8340185108924953,2.1802562958250005,2.280380179116369,2.3258853481433053,2.0149966343517502,1.6694686624912434,1.4969134395623522,1.382487592834213,1.1471000152450062,0.8024774961088516,1.0790937816643191,1.520953658963722,1.8534698370838518,2.1991222536933956,2.5420169899687877,2.8853038085088234,3.2062587729186642,3.506497560566474,1,0
629000,1064296,16.929262647780416,17.098925120447806,17.17928922092771,17.202428383700674,17.158100927418023,16.81767301766905,15.536034179110251,14.490914307775286,14.65097473588098,14.72372038453184,14.226726270970572,13.674357013202744,13.398506117832476,13.215582229829003,12.83928603354534,12.288364254100614,12.730569646376216,13.436937386003931,13.96850567992533,14.521073878037376,15.069233582587714,15.618020079198738,16.131106341110797,16.611075228703744,1,0
1064296,1832624,16.861636422579604,16.98358893162747,17.04135423197243,17.05798654266002,17.026124196035045,16.781426372815204,15.86019099531454,15.108964229835605,15.22401483884702,15.276304035366502,14.919067233509693,14.522027064009434,14.323746865185184,14.192262119288854,13.921782356967311,13.525782627409482,13.843637579389506,14.351371062249598,14.733459606373872,15.130642773166032,15.524657137555877,15.919122036841562,16.28792579181709,16.63292494918303,1,0
1832624,630218,23.907650602915236,24.08510245739807,24.1691561579,24.193357663870582,24.146995087643816,23.790937776012544,22.45045755605649,21.35735513682666,21.524764106825305,21.600849584395572,21.081037950556023,20.503308841642472,20.214793342754486,20.023471227468217,19.62989887870094,19.053683703356317,19.516191208333233,20.25498903069852,20.810962181729657,21.388899364546987,21.962225655245977,22.536207514685625,23.072850104260795,23.574854866176512,1,0
630218,253056,6.804229428406487,6.946872482901601,7.014438283305078,7.03389244311133,6.99662430913481,6.710410887165089,5.632878090327988,4.754197682003327,4.888767855417872,4.949928472504536,4.532082632408546,4.067680358302453,3.8357598063842637,3.681967269268003,3.3655977269118673,2.9024124144949255,3.2741948533378245,3.868070743469591,4.3149846892916,4.779554221707181,5.24041733055438,5.701807412353602,6.13318266268426,6.536714611220078,1,0
630218,227045,23.856908787765352,23.98056522408535,24.039137624435124,24.056002322697196,24.02369479358445,23.775578038702843,22.841471109021537,22.079748161190604,22.196406263741093,22.249426047836696,21.887197913419016,21.484610276480627,21.283559695636875,21.150237837522432,20.8759789168451,20.47444625693417,20.796742296067602,21.311569859526546,21.69899696614357,22.10172959834001,22.501249153449873,22.90122553835432,23.27518224000615,23.625001744880205,1,0
630218,771454,23.644840597525825,23.844930342909752,23.939706943475723,23.966995884364362,23.914718740800023,23.5132384799483,22.001750495306496,20.769198796257225,20.957964466132243,21.04375632149954,20.457631269351236,19.806200093045423,19.480878090184074,19.265148626857165,18.821367459934397,18.17164335275568,18.69315387277081,19.526201623092156,20.153101390098456,20.80476718471553,21.451233866409044,22.09843974906939,22.703542915915467,23.269589437581747,1,0
227045,631488,13.610307816024815,13.750760106884337,13.81728820728162,13.836443583063547,13.799747826571304,13.517930173880984,12.456946515561858,11.591761198832627,11.72426459483978,11.78448588504286,11.373057472525138,10.91578765655378,10.687429024374945,10.535998488681974,10.224487864211854,9.76841631939176,10.134488789037412,10.719243718399236,11.159293798159133,11.616728303626353,12.070513310119244,12.524817196122916,12.949567229298324,13.346901588180858,1,0
631488,632383,8.583835258849684,8.625703186107636,8.645534786226063,8.651244880913222,8.640306111213631,8.556298076096235,8.240025651086029,7.982119456151146,8.021617868825723,8.039569449267544,7.916925277771791,7.780616077863516,7.712543833955791,7.667403362310744,7.574544042711331,7.438592039749363,7.547715895518952,7.722027590233394,7.853203697198214,7.989561989989137,8.124832390538145,8.260257465742013,8.386872726931218,8.505315551416132,1,0
632383,633349,8.579107624035428,8.622679478565505,8.643318178688752,8.649260660950388,8.637876708763022,8.550449741983876,8.221305764793017,7.952903387506136,7.994009293719793,8.012691461737733,7.885055957681108,7.743199290334707,7.67235666440748,7.625379080544321,7.528740602589118,7.387255669274047,7.500820612197049,7.682226387510334,7.81874105696791,7.960648815163114,8.10142440643214,8.242360967254768,8.374129175120276,8.4973923471133,1,0
632383,237223,8.616253326147445,8.646437180682248,8.660734380767627,8.66485096065837,8.656964870874942,8.59640093858101,8.368390585666672,8.182458212574083,8.210933812409243,8.223875649471948,8.135457758393615,8.03718833520393,7.98811299657278,7.955569865851932,7.888624774977935,7.79061286586582,7.869283552583428,7.994950123191516,8.089518944491736,8.187823760224726,8.285344281550755,8.382976312511683,8.474257082206226,8.559646095206977,1,0
632383,1264979,8.623007090167814,8.650756762885292,8.663900962963785,8.667685560605277,8.660435445804382,8.604755701598668,8.395133280370972,8.224195453495529,8.250374633989143,8.262272774514534,8.180985358523165,8.090640888816516,8.045523238784652,8.01560455408968,7.9540582608668124,7.863950537973415,7.936276814471861,8.05180898422446,8.138751287677886,8.229128295690474,8.31878425884505,8.408542738922032,8.492462156221851,8.570964958496738,1,0
471754,1763120,12.327734724982074,12.353780470427429,12.366117570501098,12.36966978056811,12.362864848254992,12.31060403571103,12.113853166663985,11.95341152214054,11.977983209095074,11.989150762044344,11.912854678613847,11.82805767634533,11.785710408332966,11.757628835856103,11.699861700989027,11.615286908448732,11.683172097793767,11.791610186947521,11.873213927908191,11.958041470516498,12.042192242951055,12.126439237409274,12.205205708032793,12.27888816279957,1,0
1763120,1763310,1.4899136464680156,1.529590810090377,1.5483847102026067,1.5537960208654382,1.5434296286501257,1.463817362812132,1.1640940763199012,0.9196829729804475,0.9571146082476334,0.9741268618058688,0.8579001178883837,0.7287233761148458,0.6642130519464761,0.6214345817247173,0.5334341800113213,0.40459594464619913,0.5080098312185414,0.673200565163043,0.7975128060657521,0.9267360719083109,1.05492837010301,1.183267249511326,1.3032572935452804,1.4155025283769158,1,0
1763310,1697934,1.288562893663942,1.3287268936497674,1.3477513937633747,1.3532291008760564,1.3427355136642376,1.2621464102085997,0.9587455373790407,0.7113355247961582,0.7492264439316533,0.7664474367973518,0.6487945978624743,0.5180328653923283,0.4527310035041012,0.40942764407716764,0.3203474828335458,0.18992841022468002,0.2946111788408546,0.46182879295645424,0.5876663374285219,0.7184751648151613,0.848240374644151,0.9781539642292559,1.0996162787421546,1.2132387557189637,1,0
1763310,1116061,1.2932905284781988,1.3317506011918985,1.3499680013006863,1.3552133208388906,1.3451649161148458,1.2679947443209623,0.9774654236720509,0.7405515934411696,0.7768350190375832,0.7933254243271611,0.6806639179531572,0.5554496529211386,0.492918173052412,0.4514519258435908,0.36615092295575896,0.24126478069999666,0.34150646216275765,0.5016299956795138,0.622128977658827,0.7473883396411848,0.8716483587501567,0.9960504627165,1.1123598305530937,1.2211619600217956,1,0
1697934,1722152,1.2959920340863458,1.3334784340731163,1.3512346341791497,1.356347160817653,1.3465531460866218,1.2713366495280263,0.988162501553771,0.7572464898097477,0.7926113476695432,0.808684274344195,0.6988749580049759,0.576830674366173,0.5158822699371612,0.4754658011386897,0.3923243173113094,0.2705998495430347,0.3683037669181308,0.5243735400926907,0.641821914933287,0.7639101538274837,0.8850243496678744,1.0062770332806392,1.1196418601593445,1.225689505337699,1,0
1697934,1801530,3.6858613880557947,3.7269990607685486,3.746484760884911,3.7520952608972937,3.741347283692462,3.658804505001536,3.34804845949732,3.0946406284275803,3.1334501152996936,3.1510885867803182,3.030583557810656,2.896651843947294,2.829766906619352,2.785413768782069,2.6941740884779954,2.5605933413816415,2.6678138740854815,2.839085248543278,2.967973400154062,3.1019533506288623,3.2348643837264333,3.3679273936651164,3.492334249135905,3.6087112104030594,1,0
1697934,1116061,4.058846331974326,4.109720731956371,4.133818432100274,4.14075686110967,4.127464983974701,4.025385452930892,3.6410776806801177,3.3276916647417996,3.3756868289800934,3.3975000866099783,3.248473157292467,3.0828416294969485,3.000125937771861,2.9452750158310788,2.8324401449224914,2.667242652951261,2.799840826531749,3.0116498044115088,3.1710440274094602,3.336735208765871,3.501104474549257,3.665661688023724,3.819513953073395,3.9634357572440195,1,0
1722152,346998,1.3446191350329892,1.3645794259350357,1.3740340259914954,1.3767562804353737,1.3715412855785907,1.3314909432551827,1.1807099034247353,1.0577546244441514,1.0765852630448218,1.085143574650805,1.0266736789377144,0.9616890603767932,0.9292360138626442,0.907715556450471,0.8634454157112167,0.7986310887177197,0.8506552525148489,0.9337573395298744,0.9962947858735686,1.061302809180868,1.1257921861867901,1.1903553034351457,1.2507183930718586,1.3071853210239697,1,0
346998,1712596,2.8264282646765646,2.88898673738176,2.9186188375587108,2.927150781364525,2.9108062243133883,2.7852825904461227,2.3127127460994754,1.9273529083188652,1.986370885396575,2.0131938864055723,1.8299406766706419,1.6262693721565356,1.524556775154873,1.4571085122898915,1.3183594126558866,1.1152218268348049,1.2782731694672707,1.5387272714533866,1.7347287801159403,1.9384734385302813,2.1405925835366477,2.342942841254054,2.5321295977983866,2.709105213453174,1,0
1799911,1748966,3.6948184512765376,3.8768952512122805,3.963139651727299,3.987971923971456,3.940400995277877,3.5750637262789855,2.1996464361183174,1.0780543790759172,1.2498265458234947,1.3278950468146606,0.794535510309883,0.20174898977855482,-0.09428611744807498,-0.2905946801835066,-0.6944247444879257,-1.2856578736481177,-0.811095989254793,-0.053042805264074046,0.5174207296759655,1.110420747162064,1.6986896983868183,2.2876313045059615,2.838260463631102,3.353349025925968,0,Y
1799911,1761106,10.499723256085062,10.824199692334188,10.977894593251994,11.022147827077477,10.93737236190563,10.286310089745841,7.835198795916736,5.836425785171392,6.14253848339936,6.281663231823457,5.331170902731386,4.274774603442268,3.7472147131573785,3.397376057908273,2.6777163310128302,1.6240883080575692,2.469798190271876,3.8207138243088123,4.837328653286183,5.894105422415819,6.9424510266706285,7.9919953595006,8.973263633716927,9.891195523475023,1,0
1761106,1602213,72.6875664808484,73.01642444436871,73.1721947452989,73.21704554717304,73.13112532703263,72.47127151631405,69.98706194544899,67.96129875151279,68.27154500455553,68.41254840674681,67.4492212224982,66.3785600069396,65.843876277176,65.48931361908032,64.75993605641284,63.692080498263884,64.54921031887268,65.91836787444952,66.9487104355511,68.01975725857747,69.08225906754087,70.14597579196196,71.1404945004888,72.07082156955344,1,0
1761106,1244123,26.47743583481785,26.809945071064135,26.967444872004666,27.012793647252682,26.925919464638472,26.25873937178756,23.74694790339254,21.698692890130616,22.01238377218569,22.154952719182926,21.180929822303877,20.09838117652073,19.557760913858193,19.199261586723708,18.461785827579536,17.3820739901025,18.248720426040048,19.6330795829001,20.674861920771885,21.757800455378852,22.832099101599454,23.907626152346452,24.91318688946535,25.853843274618807,1,0
492484,264548,1.8071966890060296,2.1650214161524777,2.3345124171646128,2.3833138078048686,2.2898254853722992,1.5718498364038898,-1.1311761215321825,-3.335374415452408,-2.9978007722452698,-2.8443773812599566,-3.892557219043411,-5.057525381050165,-5.639305605145279,-6.025099170948869,-6.818722425664773,-7.9806377998164875,-7.048009497599659,-5.558252571842497,-4.437154448364077,-3.271766713464927,-2.115676662261199,-0.9582646823211703,0.12385411970283433,1.1361270964053125,0,Z
264548,732070,48.31255540772376,48.63240689851997,48.78391109942469,48.8275335669766,48.743966454271565,48.10218413947939,45.6860099158549,43.715726542922134,44.01747604440116,44.15461776940436,43.21767334297751,42.17633445530618,41.65629417335993,41.311441965559986,40.602039954201686,39.56342988506199,40.397085387859896,41.72874566027139,42.73087010533987,43.77258403980074,44.805986983529785,45.84057156968026,46.807853274346606,47.71270136372556,1,0
732070,210723,31.184732097744547,31.406486061302644,31.5115243619299,31.54176794483689,31.483830623927997,31.03888108909111,29.363740512438213,27.99773735205636,28.20694115407112,28.302021908620528,27.65243562819826,26.930472365893397,26.569926934498397,26.3308399015412,25.83900943552339,25.118938070998073,25.696913841963745,26.620157759898962,27.314933535741712,28.037156819070372,28.753618068489825,29.470898554017282,30.141517757176377,30.76885155430288,1,0
732070,1617560,30.799092172181588,31.159837917508828,31.330712518529214,31.379912287868578,31.285660795456973,30.5618241207827,27.836732644822657,25.614540895441852,25.954870241858853,26.10954606868894,25.052809660801127,23.878331554614736,23.291802104200475,22.902859203165832,22.102757391268568,20.931356993654394,21.87159858813422,23.373516794917972,24.503766739812544,25.67866784397617,26.844195364985648,28.011055605986414,29.10200803088408,30.122544460457604,1,0
732070,294323,31.27253103000933,31.462640629942232,31.552689930479982,31.57861774414666,31.52894809801072,31.147493008320705,29.711395543594126,28.540321484035147,28.719671834609823,28.801184534174126,28.24429442988237,27.62535556285702,27.316260083252743,27.111290848631924,26.689644752078777,26.072327808396818,26.567826246513373,27.35932295332721,27.954953997161667,28.574115780125098,29.188337773315652,29.803262097351816,30.378183719379535,30.91599677706976,1,0
251243,267203,41.033270613694064,41.16544668637469,41.22805458674856,41.24608122288303,41.2115477813314,40.946336368141026,39.947871677556485,39.13366781796554,39.25836338821144,39.315036110187656,38.92785131296559,38.49752633883657,38.282623847895316,38.14011642869031,37.846961716234034,37.41776440455758,37.76226587945808,38.31256384591124,38.726683764992046,39.1571637242099,39.58420923291984,40.011743045918095,40.41146448095146,40.78538572336604,1,0
267203,331508,28.474280415300495,28.988136196937337,29.23153449839082,29.30161595120822,29.16736163239519,28.136309526971843,24.254617147922158,21.089268441482975,21.574042564483154,21.794366903510365,20.289123612652627,18.616165932383065,17.78069786907368,17.226677313011525,16.086991128858276,14.418417418086667,15.757722415351786,17.897094435945913,19.5070523534037,21.18061256318064,22.84082079317456,24.50292738477552,26.056908875301147,27.510587959531716,1,0
331508,232792,30.200077596073587,30.812761159493732,31.10297126122676,31.186531193363844,31.02645629025991,29.79710614845482,25.168863742927552,21.394736460072306,21.97274520833922,22.235443626781418,20.44070304739302,18.445992255712063,17.44984203527165,16.789268970558975,15.430391601769907,13.440907930518302,15.0377959826814,17.588624678008458,19.508219220045998,21.503648423271283,23.483157715026234,25.46493047251538,27.317782870266683,29.051042109967458,1,0
331508,355581,190.52164534844022,191.09051363914853,191.3599697407576,191.4375539924081,191.28892663898986,190.1474918827727,185.85023224760496,182.34600679665832,182.88267999677745,183.12659187754795,181.46019984972486,179.60813822073862,178.68322639508537,178.0698933588384,176.80819434776967,174.96098602845504,176.44367469667318,178.8120841766014,180.5944013973967,182.44713006165475,184.2850773063235,186.12512614790168,187.84547420254796,189.45478164918316,1,0
331508,357850,76.57896375761618,77.0550897210845,77.28061652243127,77.34555225038525,77.2211555438015,76.26580835374557,72.6691289158388,69.73619567576536,70.18537529897159,70.38952234167043,68.99480141466059,67.44468051337816,66.67055662335768,66.1572149806966,65.10121016013585,63.55515133575438,64.79611797462248,66.7784067819565,68.27015367278901,69.8208328628997,71.35914044123611,72.89920699413592,74.33908752254335,75.68603034052299,1,0
232792,184790,28.687289736933455,29.34062413670289,29.650089338550895,29.739193374250522,29.56849768893827,28.25758160605989,23.322260741365735,19.297724536684175,19.914083487954894,20.194211638570255,18.280392125229582,16.15333461038188,15.091090990333383,14.386689676988597,12.937652387425679,10.816168806321464,12.519008509144568,15.239081698758326,17.28603908883729,19.41386268099329,21.52471009421153,23.63797115146257,25.61375813420572,27.462017093028475,1,0
232792,293531,72.8078277729095,73.12938319097783,73.28169449188738,73.32554934701376,73.24153705182097,72.59633580536705,70.1672900295619,68.18651047427713,68.48986746929525,68.62773978187455,67.68580402288684,66.63891766777738,66.11610700381163,65.76941768379356,65.05623651407949,64.0120935145867,64.850190104538,66.18894445754835,67.19640746510957,68.2436708649747,69.28257899942379,70.32267507119302,71.29510972253568,72.20477815942274,1,0
1116061,1823117,7.860961046177571,7.983156973407172,8.041037573752815,8.057703082665336,8.025777138542107,7.780590896513438,6.857516725844111,6.1047905057434635,6.220070756689032,6.272464322862247,5.914514473496742,5.516681808648176,5.318005840963994,5.186258650465081,4.915239008378426,4.518448860198725,4.836938253200662,5.345685176146305,5.728536372055262,6.126512319619461,6.521313139826449,6.916565394200526,7.286105284415528,7.631793062854059,1,0
1823117,1788318,17.68122233823867,17.796115720016306,17.850537320341292,17.866206882506052,17.836188863330424,17.605655185566423,16.737744809957015,16.030002228507797,16.13839322142873,16.18765569799,15.85109727388538,15.47703946948593,15.290236567599608,15.166362715178321,14.91153946604505,14.538461876521511,14.83791803886596,15.31626175924513,15.676233401613713,16.050425926016704,16.421633071709334,16.79326467343157,17.140720506462404,17.465749652723343,1,0
1823117,1789184,0.623992514059815,0.903680004870202,1.0361597056613199,1.0743044661005399,1.001230940607328,0.4400377292707954,-1.672735621524134,-3.3956089818740245,-3.131750399530486,-3.011829667392987,-3.831121254884952,-4.74169841008615,-5.196436830144169,-5.497985678517176,-6.118307528631853,-7.026498525162682,-6.297525790980958,-5.133083132685054,-4.256796232088656,-3.3458911250144223,-2.4422533911143653,-1.5375823945489966,-0.6917630043955397,0.0994626080066015,0,Z
771454,672610,4.923007090167815,4.950756762885295,4.963900962963787,4.967685560605275,4.960435445804383,4.90475570159867,4.695133280370974,4.524195453495527,4.550374633989143,4.562272774514535,4.4809853585231645,4.3906408888165185,4.345523238784652,4.3156045540896795,4.254058260866814,4.163950537973416,4.236276814471863,4.3518089842244585,4.438751287677888,4.529128295690476,4.61878425884505,4.708542738922032,4.792462156221852,4.870964958496739,1,0
672610,407721,1.272353860015061,1.318359896362461,1.340151596492593,1.346426061003483,1.3344061338335813,1.2420949789662143,0.8945630700887194,0.6111661465846904,0.6545684721398939,0.6742943366951483,0.5395283575515614,0.3897467367221215,0.3149464221956068,0.2653443923065739,0.1633071167002434,0.013917997166451673,0.13382735030861523,0.32536752647739314,0.46950871378176134,0.6193442796973665,0.7679844291378458,0.916794540844421,1.05592410110465,1.18607348382354,1,0
1660676,980627,1.2737046128191343,1.3192238128030698,1.3407849129318246,1.346992980992864,1.3351002488194694,1.2437659315697465,0.8999116090295795,0.6195135947689795,0.6624566364558737,0.6819737617036653,0.5486338775774707,0.40043724744463877,0.32642847063798136,0.2773513299541234,0.17639381387801858,0.028585531587970673,0.14722600268630184,0.3367392986839816,0.47935518241899144,0.627605186790516,0.7746724245967046,0.9219078261264907,1.0595651159077755,1.188337256481492,1,0
980627,983396,11.916341911144578,12.018577547472136,12.067003547761317,12.080946802229962,12.054235852963513,11.849099953258253,11.076806822419377,10.447035881299312,10.543485493644207,10.58732074821144,10.287840794559026,9.95499274827138,9.788769827101348,9.678543094014607,9.451793592667206,9.119817771481003,9.38628300068581,9.811927836616428,10.132241586181692,10.465209510438592,10.795520953639658,11.126210090765378,11.435386891343667,11.724607741830091,1,0
980627,983236,12.046014180335627,12.10151352577059,12.127801925927573,12.135371121210548,12.120870891608762,12.009511403197337,11.590266560741947,11.248390906991055,11.300749267978285,11.324545549029066,11.161970717046328,10.981281777633036,10.891046477569304,10.83120910817936,10.708116521733624,10.527901075946831,10.672553628943726,10.903617968448918,11.077502575355773,11.258256591380947,11.437568517690098,11.617085477844062,11.784924312443705,11.941929916993475,1,0
980627,980897,5.775863619520943,5.928730237648813,6.001138638081209,6.021987123334323,5.982047894431159,5.6753208824909125,4.520558772569925,3.5789012701332568,3.723116404782292,3.7886605473256787,3.340866711864447,2.843179633129589,2.594636789094397,2.429821578669462,2.0907770861785857,1.5943941916430246,1.9928231534064036,2.6292635271312315,3.108208847909767,3.606075172751037,4.099969425918345,4.5944284214301385,5.0567213518186245,5.489175385403086,1,0
980627,980760,1.3771257873278844,1.457453787299536,1.49550278752675,1.5064582017521133,1.4854710273284752,1.3242928204171998,0.7174910747580817,0.2226710495923168,0.298452887863307,0.33289487359470366,0.09758919572494869,-0.16393426921534313,-0.29453799299179734,-0.38114471184566434,-0.5593050343329081,-0.8201431795506396,-0.6107776423182906,-0.2763424140870911,-0.024667325142955967,0.23695032963032267,0.4964807492883024,0.7563079284585129,0.9992325574843098,1.2264775114379274,0,0
983396,1678938,17.246014180335628,17.301513525770584,17.32780192592757,17.335371121210553,17.320870891608767,17.209511403197336,16.790266560741944,16.448390906991055,16.500749267978286,16.524545549029067,16.361970717046326,16.181281777633036,16.091046477569304,16.031209108179358,15.908116521733625,15.72790107594683,15.872553628943725,16.10361796844892,16.27750257535578,16.458256591380948,16.637568517690095,16.817085477844063,16.984924312443706,17.141929916993472,1,0
983396,1755117,5.165644388493261,5.250110497554361,5.29011959779328,5.301639381842374,5.279571049948428,5.110089723287177,4.472028493760772,3.951717740025861,4.031403491177477,4.067619761022311,3.8201922755047195,3.545196389643261,3.4078645952480198,3.316796318150166,3.129458039656003,2.855182777866449,3.075333812471373,3.4269975221569076,3.6916376914405884,3.966732619338552,4.239632787888003,4.512845003560922,4.768283931657744,5.007235443845337,1,0
1758324,982293,7.3129650291343955,7.416417756370613,7.465420256663236,7.4795295022565105,7.452500565498795,7.244922571749424,6.463435475067226,5.826167260838589,5.923765082854259,5.968122185690149,5.6650769944942505,5.328266471465088,5.160064705995411,5.048525749895734,4.8190768497227685,4.483148935427207,4.752786369741594,5.183498406099958,5.507625414588617,5.844557242705718,6.178800964992511,6.513426877560206,6.826284354335854,7.1189483101852105,1,0
982293,1662985,1.291220106773523,1.2943845431360426,1.2958834431449933,1.2963150200690228,1.295488252591728,1.2891388080770414,1.2652344968844094,1.2457415868021218,1.2487269319461303,1.2500837374446399,1.2408141198315892,1.2305116803036384,1.225366685124566,1.2219549052909284,1.2149364683444615,1.2046610262601265,1.2129087595450372,1.2260834806571752,1.2359979538580048,1.2463041038945282,1.2565280295174182,1.2667636456665476,1.2763334037796852,1.2852854777233127,1,0
1662985,1812043,40.13457707399956,40.23024041942035,40.27555331969094,40.2886002220866,40.26360640527299,40.071657813405935,39.34901209812099,38.75972643178721,38.84997571190993,38.890992985826415,38.6107653149088,38.29931464302536,38.14377748107339,38.04063675225651,37.82846400456717,37.51782948617151,37.76716480778458,38.16544676140537,38.46516891278429,38.7767317561961,39.08580889233424,39.39523944207331,39.68454059118584,39.95516867271243,1,0
1725418,1801530,23.825121804371054,23.92419300433609,23.971120104616322,23.984631782160942,23.95874760037179,23.759961145181205,23.011572325534967,22.401294294497188,22.494758561698077,22.537237010766802,22.247026674727433,21.924481067967744,21.76340314197678,21.656588188723678,21.436857124322746,21.115156745220876,21.37337424114077,21.785844355959256,22.09624363232368,22.41890540654406,22.73899292412224,23.059446445098832,23.359053487563983,23.639322264106777,1,0
1725418,1786328,21.508193101821572,21.57732386543354,21.61006906562908,21.61949736150788,21.6014356720039,21.462724730298433,20.940507470397865,20.51466235783096,20.579880667130848,20.609521648790594,20.407016156320868,20.181947477402552,20.069549121182817,19.995014854047977,19.84168900075592,19.6172101121443,19.7973913623685,20.085208346664444,20.30180145351333,20.526951192772763,20.75030464484205,20.97391348994611,21.182975897956194,21.378544282570825,1,0
1451397,1360672,71.24272588332259,71.37149410145895,71.4324878018232,71.4500496628087,71.41640658623263,71.15803303636575,70.1853114501425,69.39209995525557,69.51358053842331,69.56879208524728,69.19158995314697,68.77235991389419,68.56299818699195,68.42416499222317,68.13856859647846,67.72043714550823,68.0560564461019,68.59216625135738,68.99560904545267,69.41499007386193,69.83102520113185,70.2475360428926,70.63695158457334,71.0012321319717,1,0
1451397,1819002,101.69189548317557,101.69481650135639,101.69620010136462,101.69659848006371,101.69583531008469,101.68997428437883,101.66790876635487,101.64991531089429,101.65267101410414,101.65392344994892,101.64536687984456,101.63585693566493,101.63110770934576,101.62795837411475,101.62147981693336,101.6119947934709,101.61960808573393,101.63176936676048,101.64092118817665,101.65043455744113,101.65987202724683,101.66932028830762,101.6781539111813,101.6864173640523,1,0
1819002,1536149,18.990544730371493,18.993952584915743,18.995566784925373,18.996031560074332,18.99514119509878,18.988303331775274,18.962560227413977,18.941567862709974,18.944782849788137,18.94624402494038,18.93626135981864,18.925166424942383,18.91962566090338,18.915951436467154,18.908393119755576,18.897327259049366,18.906209433356192,18.920397594553886,18.93107471953939,18.94217365034795,18.953184031787995,18.964207003025518,18.97451289637812,18.984153591394342,1,0
1536149,157100,39.096213496579175,39.31382935104783,39.41690755166338,39.44658676474663,39.389730601308045,38.95308418622115,37.30920309343552,35.968690661622816,36.17399055075695,36.267297021192924,35.62983254841849,34.9213417070348,34.56752434625857,34.332898871545375,33.85024636153449,33.14361211358099,33.71080238717408,34.61681782365496,35.29862851915817,36.007374529362146,36.71046602989012,37.414361478914884,38.07246638300294,38.68809362189547,1,0
1536149,109296,14.26222321398451,14.3118805230579,14.335401723198354,14.342174161083127,14.329200271439424,14.22956283443972,13.854449028032269,13.548560285202521,13.595407239770042,13.616698649131273,13.471236957357242,13.309567906303243,13.2288310588778,13.175292359949955,13.065156887866928,12.90391148900506,13.033337457475968,13.240079234927977,13.395660199002537,13.557387476498745,13.717824463196406,13.878444901228898,14.02861649008121,14.169095188888901,1,0
157100,355581,72.83965904880235,73.22182559412202,73.40284659520302,73.45496780833581,73.3551197360779,72.58830220622728,69.7013969314248,67.34725317533314,67.70779101195573,67.87165136831419,66.75216677966112,65.50794908282397,64.88659197273599,64.47455394667365,63.626942715446454,62.38598547910755,63.382057883516005,64.97315881782806,66.17052211977442,67.41518793187758,68.64992356479586,69.88607105357534,71.04180337954655,72.12293846350771,1,0
342866,1533628,65.07811121121988,65.41037702928445,65.56776153022429,65.61307710724738,65.52626652213142,64.85957484808932,62.34962217286297,60.30286661422277,60.61632785434367,60.758792431687176,59.78548258231683,58.703726431882,58.16350193807938,57.80526505554749,57.068329176168426,55.98940775731325,56.85541975222889,58.2387654690034,59.2797851550905,60.36193090892542,61.435443099328886,62.510182794987486,63.51500739686693,64.4549751609478,1,0
342866,355581,72.46383972177999,72.72916553986816,72.85484254061866,72.8910286057873,72.82170733269102,72.289330831075,70.28504627723125,68.6506407395625,68.90095044779092,69.01471337035827,68.23749158587938,67.37367165622811,66.94228359890589,66.65621898208555,66.06775003811252,65.20619374027216,65.89773445416078,67.00238414740932,67.83367459270963,68.69780563423349,69.55504247492198,70.41325952127207,71.21564693229665,71.96624390141619,1,0
1533628,57481,63.04601418033562,63.10151352577057,63.127801925927564,63.13537112121054,63.12087089160875,63.009511403197315,62.590266560741945,62.24839090699104,62.30074926797827,62.32454554902906,62.16197071704631,61.981281777633036,61.89104647756929,61.831209108179344,61.708116521733615,61.52790107594681,61.67255362894372,61.90361796844891,62.077502575355766,62.258256591380935,62.43756851769009,62.61708547784406,62.7849243124437,62.941929916993466,1,0
