source,target,length_m,length_km,geometry,trafficPoint_ID,gradient_per_meter,volume
1063773,1058365,12193.34851,12.19334851,"LINESTRING (8.300742608818906 58.237518574970956, 8.121687242917798 58.18160055687403)",00000V1702725,-0.000141307,10002
1064864,1063773,11794.37602,11.79437602,"LINESTRING (8.466862293153033 58.29766014907776, 8.300742608818906 58.237518574970956)",07242V1751122,-0.000720089,12215
1068477,1388481,1613.232555,1.613232555,"LINESTRING (10.783605238109711 59.75454184745176, 10.780540914998081 59.74011607490991)",27025V443294,-0.002432383,11304
1096879,1096416,5965.212359,5.965212359,"LINESTRING (29.87237081743274 69.71821964683545, 29.997652680402464 69.68676804618815)",91582V930281,0.006434473,2790
1098392,1854834,4526.412592,4.526412592,"LINESTRING (25.965830828689555 71.00171993979876, 25.886214627403724 71.03312654532839)",17322V1201949,0,2061
1100062,1854815,18486.24266,18.48624266,"LINESTRING (27.034551871362524 69.91225966298646, 27.40870059700775 70.01813404431843)",73311V930605,-0.000630415,134
1107032,363094,8427.879326,8.427879326,"LINESTRING (7.98045079292053 58.14213232518529, 7.844741776371103 58.11742596891251)",68018V121746,-0.003227977,18538
1112692,1119099,3349.653479,3.349653479,"LINESTRING (6.85611610910747 58.24194809126942, 6.830355449365469 58.268850992323436)",06390V1204620,-0.045860863,4451
1114288,660263,24315.54404,24.31554404,"LINESTRING (9.983459875847695 62.75072302790106, 10.191866727584339 62.947634756476575)",92382V72805,0.007359737,3389
1114554,442791,11067.0521,11.0670521,"LINESTRING (7.471476256871959 58.03025843923248, 7.307786349019326 58.079295887753574)",84563V121371,1.57E-05,7819
1117282,344396,4701.198096,4.701198096,"LINESTRING (10.473279503735267 59.70362680368551, 10.418551548396097 59.73565787626339)",87557V180903,-0.00170063,9162
1119099,443012,9491.841561,9.491841561,"LINESTRING (6.830355449365469 58.268850992323436, 6.678020981875607 58.298400646467584)",22230V121755,0.024334793,5520
1148914,1148963,6119.894071,6.119894071,"LINESTRING (10.1974454325921 59.624289017486, 10.180887822296318 59.56989310963897)",53810V2172079,-0.010226811,19839
1148963,932927,7142.961476,7.142961476,"LINESTRING (10.180887822296318 59.56989310963897, 10.212159895883858 59.50764191479704)",27436V2172082,0.008080682,20232
1161983,236596,18097.07271,18.09707271,"LINESTRING (9.435214200908554 61.84728372399338, 9.248309867834722 61.98419924083553)",48332V1060626,-0.008937136,2278
1166768,1391983,8929.427711,8.929427711,"LINESTRING (11.14596451777882 60.16052690426011, 11.15311613840974 60.08030170380216)",73894V444221,0.004622133,39019
1166768,1361083,9069.648449,9.069648449,"LINESTRING (11.14596451777882 60.16052690426011, 11.04523901097169 60.22491628356363)",14775V443441,0.000469809,10288
1168841,1114554,5566.184127,5.566184127,"LINESTRING (7.53286782570805 58.06834174936527, 7.471476256871959 58.03025843923248)",10659V121749,0.007659107,14381
1170474,1225629,4186.193672,4.186193672,"LINESTRING (17.523816588411574 68.48444833364358, 17.624029522850932 68.47632310414855)",27227V885156,-0.00337132,2261
1170474,331452,7304.674091,7.304674091,"LINESTRING (17.523816588411574 68.48444833364358, 17.558019563993618 68.54893555571269)",31675V885942,0.004979141,2340
1173462,345756,19680.24474,19.68024474,"LINESTRING (8.000999268737091 63.011725884111456, 8.353433005144517 63.0879621626898)",73005V249534,-0.00027332,1373
1202331,780210,10574.365,10.574365,"LINESTRING (5.449868164581779 59.31543383127398, 5.4519850673266035 59.41052526155239)",45383V319532,-1.28E-05,3741
1204452,981995,15512.64171,15.51264171,"LINESTRING (10.250289796381109 63.08829567161575, 10.28575463469275 63.226882086886036)",97687V72808,0.001471896,7215
1205589,1854836,12824.69828,12.82469828,"LINESTRING (5.999651336438797 62.24047796345885, 6.160100244641764 62.328420031251454)",43803V249522,-6.35E-05,2215
1207592,1218415,1321.191627,1.321191627,"LINESTRING (6.202016984552805 62.46973525054118, 6.176336335741556 62.4702653854443)",75571V248950,0.017452427,23176
1210066,1550099,10670.10889,10.67010889,"LINESTRING (11.237593459770816 60.48522567532779, 11.215130726803073 60.38990919772902)",52742V2282262,-0.002151243,11660
1211419,1202331,4542.799913,4.542799913,"LINESTRING (5.4757128817864436 59.27676941756511, 5.449868164581779 59.31543383127398)",63934V319531,-0.005563529,4355
1218415,1211360,2090.497856,2.090497856,"LINESTRING (6.176336335741556 62.4702653854443, 6.135664316401171 62.47049506055456)",65035V248952,-0.001783786,9313
1218458,520142,15026.73467,15.02673467,"LINESTRING (8.205015906954022 59.493773355282585, 7.986144015451067 59.57088399069574)",19545V521390,0.007526053,1178
1218653,1209902,3115.929532,3.115929532,"LINESTRING (6.3006711546031005 62.4636455200581, 6.241343036779995 62.46939805124661)",58648V248949,0.010953393,11635
1220312,943904,10911.37469,10.91137469,"LINESTRING (6.6636010739354985 62.4797072366048, 6.87410911026527 62.492833291692065)",97860V249525,-0.01294649,5987
1225629,430614,20134.6492,20.1346492,"LINESTRING (17.624029522850932 68.47632310414855, 18.10455598337935 68.43568530360983)",01777V885181,-0.022010267,515
1226405,1017224,1812.575945,1.812575945,"LINESTRING (18.996284055155147 69.68243062140563, 18.95079889655914 69.67840113121821)",55092V1125799,-0.037475947,20796
1233937,1854796,14496.92596,14.49692596,"LINESTRING (7.146763136941531 62.61377998693823, 7.408220014521703 62.56369062623124)",91810V2497857,8.57E-05,1350
1234021,1218653,2740.399008,2.740399008,"LINESTRING (6.3536972126516975 62.46618799558616, 6.3006711546031005 62.4636455200581)",82819V248945,-0.001302,9637
1234021,943633,1060.355383,1.060355383,"LINESTRING (6.3536972126516975 62.46618799558616, 6.371482482221337 62.471020292978636)",07156V248908,-0.015308075,8031
1236482,518781,19156.62085,19.15662085,"LINESTRING (9.568939142508722 59.628837568053555, 9.259411614363295 59.55716650070255)",70320V521380,0.014662868,8078
1240203,612442,9443.53991,9.44353991,"LINESTRING (9.630417548748854 63.28602041011846, 9.811643107748985 63.310130929024716)",06438V2413672,0.01537739,2824
1244249,360832,10635.70337,10.63570337,"LINESTRING (5.930622538021201 58.74426010393179, 5.781669315278977 58.80069930508012)",12621V319516,0.00995731,15863
1253262,786013,15583.14946,15.58314946,"LINESTRING (6.657341608557276 58.3338727130347, 6.544320340983399 58.46088553397752)",43112V320576,-0.00211241,3797
1255189,1753123,4181.731013,4.181731013,"LINESTRING (5.426459821641673 60.145584505287054, 5.452833923504647 60.18082818739613)",41273V805613,-0.015798003,7265
1259667,733331,1953.494361,1.953494361,"LINESTRING (10.79339670936191 59.909447271521756, 10.81682816247837 59.92251193592121)",66346V625214,-0.025594648,14761
419975,1353166,9014.238961,9.014238961,"LINESTRING (10.288110519371628 59.80717551936731, 10.44108227228804 59.83282688584367)",00000V443295,0.011160454,45704
1277008,904906,3125.136274,3.125136274,"LINESTRING (9.685113073397428 59.09878186899866, 9.66192946394826 59.0733254250274)",40366V521376,-0.001130191,12044
1278515,1854840,13621.18999,13.62118999,"LINESTRING (15.76606778497077 68.52896767275016, 15.48125482599389 68.46488314721229)",01513V1665565,0,554
1287788,225533,10757.72119,10.75772119,"LINESTRING (10.253506560345755 60.14685912740735, 10.279030527523267 60.050952962361045)",04673V2712750,0.003718631,15973
1291319,1622377,2312.95688,2.31295688,"LINESTRING (5.258764843050043 60.53283935583519, 5.289393679014114 60.54718376408297)",19367V1911018,-0.013758579,14676
1292044,1761273,2649.338524,2.649338524,"LINESTRING (5.455506034232162 59.76188326844215, 5.482109968418017 59.781588393083155)",75277B1806966,-0.002681047,96
1294532,783491,7998.34883,7.99834883,"LINESTRING (5.651040071246888 58.99475045169516, 5.67465014678027 59.06564786463491)",40190V319527,0.002049673,8445
1306939,1220377,16700.09477,16.70009477,"LINESTRING (9.86923728495378 59.7489377002652, 9.647656844690635 59.648649767427)",08002V181261,-0.006487149,10201
1308424,1294532,7063.279108,7.063279108,"LINESTRING (5.726423112230225 58.94450164800602, 5.651040071246888 58.99475045169516)",22231V320583,0.003367275,14857
1311226,786184,18614.51612,18.61451612,"LINESTRING (5.522468695337884 59.82986600501298, 5.334470709618994 59.968193389488654)",88980V805612,0.002585133,2814
1353166,1391824,3256.520685,3.256520685,"LINESTRING (10.44108227228804 59.83282688584367, 10.479512467810217 59.854849446891286)",28285V444233,0.027806671,60166
1353882,1401860,1579.160287,1.579160287,"LINESTRING (10.502821529456833 59.8745608494875, 10.520188087860532 59.885774361836944)",88537V444232,0.000591454,75573
1354548,1596708,12278.68227,12.27868227,"LINESTRING (11.51513180379827 60.17919021289057, 11.674305426067823 60.25627975421057)",41221V704557,0.000966146,7478
1355042,1540900,8012.067656,8.012067656,"LINESTRING (11.215951027271554 60.09153006468821, 11.339341497327085 60.12909166232929)",91460V1665980,0.001112447,9935
1356545,1361908,1570.689301,1.570689301,"LINESTRING (10.739163854231755 59.70682046004064, 10.733194611534415 59.69301969746263)",94949V444217,-0.006237389,17864
1356545,1359965,4678.029176,4.678029176,"LINESTRING (10.739163854231755 59.70682046004064, 10.659504650174595 59.694381417756794)",60041V443428,-0.016429568,11445
1356899,1068477,5730.343745,5.730343745,"LINESTRING (10.841024437405254 59.797207301875765, 10.783605238109711 59.75454184745176)",65758V1796925,0.014312754,37031
1357128,1359748,4836.091583,4.836091583,"LINESTRING (11.053365730665675 59.94907164665057, 10.99245968416796 59.980090713882774)",32088V444219,-0.003689343,69698
1357826,473308,9605.809151,9.605809151,"LINESTRING (10.740413964109557 59.602320311322735, 10.72737393651022 59.51618619661811)",92246V2682281,0.003955211,20735
1358093,825322,4438.832083,4.438832083,"LINESTRING (10.393335886656441 59.946666956158865, 10.459590280679281 59.924488847972135)",25219V1773688,0.036156583,12909
1359748,1534536,5540.389202,5.540389202,"LINESTRING (10.99245968416796 59.980090713882774, 11.064231949236438 60.014653749358985)",86357V444219,-0.007923812,61674
1359965,1297915,6226.205348,6.226205348,"LINESTRING (10.659504650174595 59.694381417756794, 10.566800142696511 59.663641812064526)",09389V443429,0.005780728,7659
1360772,744348,5090.015376,5.090015376,"LINESTRING (10.595791742958875 59.90342096987875, 10.681126755039179 59.91970432888008)",79755V625294,0.002536731,75466
1363061,1391983,5339.573641,5.339573641,"LINESTRING (11.108485639805995 60.037760891733924, 11.15311613840974 60.08030170380216)",80141V444220,-0.004030472,54279
1367541,733439,1673.185312,1.673185312,"LINESTRING (10.941263555736139 59.93381923797656, 10.946340912880771 59.94865008248658)",04525V625637,-0.002820967,5893
1388481,1059419,2037.651347,2.037651347,"LINESTRING (10.780540914998081 59.74011607490991, 10.785260894536222 59.72194613597496)",77061V444230,-0.027832043,23003
1391824,1353882,2548.960379,2.548960379,"LINESTRING (10.479512467810217 59.854849446891286, 10.502821529456833 59.8745608494875)",00378V444233,0.007058172,70288
1391983,1355042,3701.319869,3.701319869,"LINESTRING (11.15311613840974 60.08030170380216, 11.215951027271554 60.09153006468821)",18512V1665976,-0.002294587,9691
1401860,1360772,4650.948514,4.650948514,"LINESTRING (10.520188087860532 59.885774361836944, 10.595791742958875 59.90342096987875)",33438V444232,-0.003612166,81453
1447438,1752379,2919.423145,2.919423145,"LINESTRING (5.328217711522499 60.299292577207254, 5.337853948275618 60.325110162793436)",08880B2403017,0.009260049,182
1455254,1854841,12149.05786,12.14905786,"LINESTRING (5.884103003838848 61.4473536534904, 6.095512698824922 61.48907653528614)",09390V384481,0,6306
1457640,1520306,12421.1263,12.4211263,"LINESTRING (11.164736050920125 59.21136819903143, 11.262407627775525 59.11151152575014)",04904V971774,-0.003508861,11531
1457875,1300885,11128.21242,11.12821242,"LINESTRING (10.21822133055514 59.727288961498274, 10.025603901182993 59.75165794850364)",26714V180853,0.001034668,17403
1461371,1457875,5103.121911,5.103121911,"LINESTRING (10.25817080177434 59.768533657524934, 10.21822133055514 59.727288961498274)",17291V181259,-0.000552603,51362
1494993,984851,2602.475407,2.602475407,"LINESTRING (14.128204494506445 66.30450592198204, 14.172097454202287 66.3198946937514)",24732V885127,-0.003120106,12644
1499783,1583718,5516.912845,5.516912845,"LINESTRING (11.219907139907566 59.57336376152447, 11.317693709297073 59.57642510657952)",33784V1667751,-0.000384092,9469
1502160,1047298,4299.38899,4.29938899,"LINESTRING (10.95663421975064 59.32646947911019, 11.029408144622217 59.31568601990455)",58345V1719147,-0.013822894,28169
1502720,1241680,10543.87408,10.54387408,"LINESTRING (11.542826634360544 59.53927755333317, 11.686075208695105 59.47838137328383)",26983V971358,0.00716416,0
1520568,1502400,6139.79098,6.13979098,"LINESTRING (10.75209205314633 59.38615295619402, 10.84356510271885 59.3565383500106)",12554V971778,-0.000250171,32818
1525237,925287,2836.805229,2.836805229,"LINESTRING (10.205965764295591 59.176617546677676, 10.185379201162403 59.153390029772325)",68771V2258479,0.016317652,25770
1534536,1363061,3556.085497,3.556085497,"LINESTRING (11.064231949236438 60.014653749358985, 11.108485639805995 60.037760891733924)",30552V444220,0.008001776,25885
1540900,1354548,11210.04152,11.21004152,"LINESTRING (11.339341497327085 60.12909166232929, 11.51513180379827 60.17919021289057)",35666V443378,0.001074572,8528
1548053,1166768,3672.852975,3.672852975,"LINESTRING (11.186247650206667 60.18678714852389, 11.14596451777882 60.16052690426011)",96571V444221,0.003923653,21901
1549832,1548053,14333.14155,14.33314155,"LINESTRING (11.144912090023748 60.31404583497333, 11.186247650206667 60.18678714852389)",63515V1811747,-0.000669009,375
1550099,1549832,9277.798464,9.277798464,"LINESTRING (11.215130726803073 60.38990919772902, 11.144912090023748 60.31404583497333)",95703V2037788,-0.001367458,12710
1552659,1220312,3566.473629,3.566473629,"LINESTRING (6.597262634540371 62.489165913797635, 6.6636010739354985 62.4797072366048)",70836V249525,0.01573431,6111
1572082,1854842,12208.11467,12.20811467,"LINESTRING (16.815148229028672 68.33595848247467, 17.084676333621587 68.38258411562806)",88157V885938,0,1687
1583052,1502720,9662.243384,9.662243384,"LINESTRING (11.377186227855889 59.56173311900949, 11.542826634360544 59.53927755333317)",45277V971781,-0.008107744,5521
1591175,601899,950.3391114,0.950339111,"LINESTRING (10.39210145507513 63.43067147872413, 10.394613777320888 63.42219909102313)",21801V72158,-0.006251453,8242
1596708,1831177,13042.97557,13.04297557,"LINESTRING (11.674305426067823 60.25627975421057, 11.889589102570078 60.20796443667691)",14051V2499835,-0.001345552,8481
347578,354561,2488.930717,2.488930717,"LINESTRING (5.448544288715431 59.417909335874384, 5.404558946717095 59.41838829178365)",49950V319650,-0.009870102,13009
1620935,226166,5156.183152,5.156183152,"LINESTRING (10.344592662913332 60.22043985316448, 10.260352464839128 60.200473316326274)",30703V180924,0.00696523,7713
1621813,1620935,9938.910327,9.938910327,"LINESTRING (10.498162199850322 60.26713108518985, 10.344592662913332 60.22043985316448)",62963V1060678,0.020197285,7557
1622377,1757013,5635.352323,5.635352323,"LINESTRING (5.289393679014114 60.54718376408297, 5.363324187232454 60.58251679523136)",23182V805619,0.001451018,5670
1655795,981136,24433.74212,24.43374212,"LINESTRING (7.509321694566586 61.06324974324108, 7.210689760647291 60.89802794520139)",88422V384010,0.000949793,1420
1662585,1455254,2356.182941,2.356182941,"LINESTRING (5.841233171036665 61.45275931485458, 5.884103003838848 61.4473536534904)",66711V384480,0.004980089,11911
1663567,1854835,16576.07839,16.57607839,"LINESTRING (6.520370832012045 61.60554692546444, 6.385848772310889 61.74026188862329)",09537V384484,-0.000220317,1657
1692454,322944,1193.439214,1.193439214,"LINESTRING (10.75801874280059 59.90387570020286, 10.759170086648156 59.89315838806627)",89040V2545188,-0.023893969,19007
1692454,1259667,2067.478092,2.067478092,"LINESTRING (10.75801874280059 59.90387570020286, 10.79339670936191 59.909447271521756)",09259V625604,-0.028276962,1393
1703037,1761012,17467.16269,17.46716269,"LINESTRING (5.87101848306044 60.621614300744476, 5.74429222247675 60.4774138158354)",20407V805602,-0.002475388,3565
1742443,356803,2954.196647,2.954196647,"LINESTRING (5.522475967361958 59.47280365051089, 5.474275031280178 59.46249744338462)",74164V319648,0.012804158,5639
1751303,1762198,3618.125878,3.618125878,"LINESTRING (5.326111488293223 60.391874770265105, 5.265042030893072 60.37970709269978)",94767V804742,-0.003458144,9650
1751303,1754488,2962.722386,2.962722386,"LINESTRING (5.326111488293223 60.391874770265105, 5.313386889233383 60.41776747200806)",78845V804838,-0.008512779,6723
1695865,1797345,26933.48912,26.93348912,"LINESTRING (6.679901359059958 60.836221272638, 6.4240770908423315 60.62878993950195)",61137V2423227,0.011689351,3972
1751958,1752000,8894.058879,8.894058879,"LINESTRING (5.626179092435482 60.42417435179289, 5.4647966334399385 60.41699251026054)",04939V804763,0.013349586,166
1752000,1847362,8994.684434,8.994684434,"LINESTRING (5.4647966334399385 60.41699251026054, 5.353303398891562 60.47631565733449)",87699V804741,-0.00904701,16523
1752379,1757410,3434.064908,3.434064908,"LINESTRING (5.337853948275618 60.325110162793436, 5.340213004229267 60.35597137985398)",45610V804781,-0.001759431,38117
1752913,1291319,4730.246558,4.730246558,"LINESTRING (5.335239341770068 60.51300114731776, 5.258764843050043 60.53283935583519)",10990V804785,0.00832853,16062
1753909,1753950,8033.469386,8.033469386,"LINESTRING (5.4774312635172855 59.67791155774618, 5.405048415849705 59.74025469160639)",23045V2441493,0.004925643,1313
1753950,1292044,3711.131967,3.711131967,"LINESTRING (5.405048415849705 59.74025469160639, 5.455506034232162 59.76188326844215)",90523V804810,-0.010397097,5043
1754488,1757182,2432.414222,2.432414222,"LINESTRING (5.313386889233383 60.41776747200806, 5.324601995789682 60.43893092396262)",84212V805616,-0.002124227,46907
1757052,1757063,3013.720775,3.013720775,"LINESTRING (5.423243065224322 60.61501093739346, 5.473117572164756 60.62666867470713)",92859V805620,-0.019252281,3037
1757063,1854845,9199.995115,9.199995115,"LINESTRING (5.473117572164756 60.62666867470713, 5.546970415649263 60.70107500343034)",41983V805621,0,2118
1757211,1847362,2024.860901,2.024860901,"LINESTRING (5.3247413156795345 60.46476443661967, 5.353303398891562 60.47631565733449)",78017V804784,-0.00981055,30860
1757217,1757294,8327.668161,8.327668161,"LINESTRING (6.67725656871896 59.870614058112984, 6.573392492867886 59.924421378564226)",58420V805630,0.041441613,1541
1757294,1178154,15610.97757,15.61097757,"LINESTRING (6.573392492867886 59.924421378564226, 6.340764719795873 59.84639931822561)",53155V1665289,0.011145683,1208
1757410,1751303,4066.827316,4.066827316,"LINESTRING (5.340213004229267 60.35597137985398, 5.326111488293223 60.391874770265105)",09194V804833,0.004756779,5329
1761012,1751958,8774.889014,8.774889014,"LINESTRING (5.74429222247675 60.4774138158354, 5.626179092435482 60.42417435179289)",56466V804740,-0.009661205,4510
1761273,1311226,5823.3947,5.8233947,"LINESTRING (5.482109968418017 59.781588393083155, 5.522468695337884 59.82986600501298)",51706V805611,-0.000216025,3559
1767627,1251008,5672.785902,5.672785902,"LINESTRING (5.29857356377392 59.391908255859605, 5.275218710899676 59.34229898819579)",88119V319814,0.003902315,18964
1790694,1753909,13481.35481,13.48135481,"LINESTRING (5.416862484742675 59.560604343579364, 5.4774312635172855 59.67791155774618)",73809V805608,-0.002062107,4727
1797345,329937,10170.57846,10.17057846,"LINESTRING (6.4240770908423315 60.62878993950195, 6.238298168777537 60.63689097993368)",08615V2398666,-0.004947015,3395
1804949,1358093,5092.999939,5.092999939,"LINESTRING (10.324890746018992 59.97706397978698, 10.393335886656441 59.946666956158865)",05109V180781,0.015358728,10993
1808899,1009585,13572.21105,13.57221105,"LINESTRING (20.77779944449483 69.81947796654015, 21.127753882313712 69.80184432179186)",75365V1126296,0.003071276,2326
1810129,1244173,9642.137193,9.642137193,"LINESTRING (5.424040660843006 60.214902479066176, 5.329209310018174 60.28773872717407)",66206V805614,-0.000519491,12338
1811243,1662585,15043.39748,15.04339748,"LINESTRING (5.776468827008686 61.32107389404767, 5.841233171036665 61.45275931485458)",34684V384477,0.003401359,1757
1819808,730907,14319.40918,14.31940918,"LINESTRING (6.515876939252566 61.9829922618871, 6.319693641341305 62.07308346045743)",70840V2212895,0.004918639,1279
1820460,273005,12437.32514,12.43732514,"LINESTRING (10.974206327951332 60.25883367483744, 10.751135924796511 60.27529589076481)",00000V443437,-0.016795332,3412
1824695,978654,5161.307211,5.161307211,"LINESTRING (23.105917934733007 69.9280854331125, 23.21567469643386 69.95524135137958)",25779V2413305,0.004604454,1915
328981,328559,8820.51026,8.82051026,"LINESTRING (10.005712603848021 61.548284913218225, 9.845778361114656 61.570438940872435)",44161V2411262,0.001148346,2822
1831177,346860,7594.144821,7.594144821,"LINESTRING (11.889589102570078 60.20796443667691, 12.020576113953416 60.18732295729461)",57929V705247,-6.28E-05,442
1835024,1064864,8541.870041,8.541870041,"LINESTRING (8.580198291774987 58.34622722404893, 8.466862293153033 58.29766014907776)",50741V1751361,-0.007013335,12066
1837088,1112692,16708.88932,16.70888932,"LINESTRING (7.092010401239533 58.157521032834055, 6.85611610910747 58.24194809126942)",00870V1204449,-0.006701463,3633
1847362,1847506,1173.266958,1.173266958,"LINESTRING (5.353303398891562 60.47631565733449, 5.3712996306442005 60.482034144211354)",32158V2482021,0.021029315,14032
1853430,945719,1835.872481,1.835872481,"LINESTRING (7.097950640624595 62.60704778170967, 7.088240496030119 62.62294259081581)",99999V2568304,0.007354541,3445
1853486,1233937,486.1960444,0.486196044,"LINESTRING (7.139782419321816 62.610812380368046, 7.146763136941531 62.61377998693823)",96654V2568305,-0.01742507,1645
363114,356032,8605.134634,8.605134634,"LINESTRING (11.118288127288716 60.800214155854334, 11.002724594893431 60.85327658066187)",14178V705183,-0.010173345,17260
1854794,1854870,11300.5847,11.3005847,"LINESTRING (13.322650874412526 68.07627480325694, 13.182103334875222 67.98930236137221)",21008V885200,0,1072
1854795,665731,8304.036067,8.304036067,"LINESTRING (20.353522012103674 69.50685467578417, 20.542444267243905 69.54163404995938)",23071V1125776,0.003981558,513
1854796,332952,14068.21455,14.06821455,"LINESTRING (7.408220014521703 62.56369062623124, 7.682508833493104 62.55807459731853)",60539V248942,0,1844
1854797,936216,23445.79598,23.44579598,"LINESTRING (7.546122095000506 62.79572554987923, 7.7880812904613625 62.975442135813765)",49611V249530,0.000261838,2390
1854799,1212916,14846.99033,14.84699033,"LINESTRING (5.793901198911979 59.60258982289302, 5.611448998678113 59.506252891936434)",39215V320588,-0.004021488,4275
1854800,439585,11255.06729,11.25506729,"LINESTRING (16.95756728786729 68.51818048276184, 16.691177025869198 68.4913975975477)",31588V886040,0.010738807,1396
1854801,1811243,20258.67602,20.25867602,"LINESTRING (5.649463606117813 61.14943995314912, 5.776468827008686 61.32107389404767)",84325V384020,-0.00208676,1323
1854802,1303455,11190.32194,11.19032194,"LINESTRING (15.452635997195879 67.14579224357686, 15.42582136508878 67.24589114891754)",86717V885139,-0.000897472,1832
1854804,519657,16977.44029,16.97744029,"LINESTRING (8.78347443921047 59.61110597330354, 8.632771898426105 59.47890520954082)",87902V521385,-0.002140016,1890
1854806,932344,13043.22057,13.04322057,"LINESTRING (13.281151580098765 65.72688171853531, 13.209798120784669 65.84047220282731)",19474V885911,0.005160075,1478
1854809,826281,15947.17189,15.94717189,"LINESTRING (13.270200587193695 65.02982159516019, 13.368908673443311 65.16708361124903)",00509V885112,-0.010259311,529
1854810,1262340,16097.31496,16.09731496,"LINESTRING (8.003803990168796 62.401787204896316, 7.761524575916197 62.49342803775059)",32695V249540,0.032683712,1281
1854813,979185,23539.59028,23.53959028,"LINESTRING (25.025676875090795 70.26213028130589, 24.979631869384693 70.05101143200591)",12750V930437,-0.000600435,552
1854814,1854900,9287.067606,9.287067606,"LINESTRING (25.528298063350498 70.70042578366468, 25.637681254685262 70.7757493226982)",04512V930297,0,201
1854821,941253,11806.23998,11.80623998,"LINESTRING (14.697958733149362 68.32904602932473, 14.561378734002387 68.23566953072798)",63904V885194,0.000765358,1345
1854822,975964,18846.09471,18.84609471,"LINESTRING (14.416044488522955 66.28953309521714, 14.591244995593089 66.13548062431376)",51812V1203972,-0.024200186,559
1854824,1854883,18707.7261,18.7077261,"LINESTRING (22.07217827411219 69.91665483957074, 22.560416375479562 69.93140261981577)",21606V930225,0,594
1854825,1010761,19775.10235,19.77510235,"LINESTRING (20.525027364221465 69.27166220276601, 20.7490991502041 69.11262786123801)",91490V1125788,0,399
1854826,1016548,11068.18521,11.06818521,"LINESTRING (18.81056833380694 69.10975214279883, 19.050571447251862 69.16075286358152)",86172V1125769,-0.014319963,2108
1854828,1854884,8455.243751,8.455243751,"LINESTRING (16.181366649375377 68.54108584475676, 15.97414178786607 68.53530252634204)",61864V885947,0,1106
1854829,263259,27847.23266,27.84723266,"LINESTRING (9.988731282095815 60.56325322109984, 9.665678226395839 60.757321021346)",42324V1060631,-0.00147336,1903
1854834,989213,15447.37192,15.44737192,"LINESTRING (25.886214627403724 71.03312654532839, 25.781448116236483 71.16783971273247)",34573V930302,-0.0184768,1237
1854838,1854890,23424.41226,23.42441226,"LINESTRING (9.41154520349861 62.17330886315008, 9.535044916992877 62.37598297377158)",24362V72144,0,838
1854839,1854891,10304.74549,10.30474549,"LINESTRING (15.980301035084524 68.03820181566877, 16.025461517496144 68.12932875300143)",67127V885933,0,818
1854841,982313,11956.72387,11.95672387,"LINESTRING (6.095512698824922 61.48907653528614, 6.307157270000471 61.52607604358691)",97853V384482,-0.017658683,2469
1854844,1670339,11433.20829,11.43320829,"LINESTRING (6.282876877620102 61.90968223028545, 6.49212769836169 61.939241728731005)",86729V384507,0,1031
1854845,687472,14953.20541,14.95320541,"LINESTRING (5.546970415649263 60.70107500343034, 5.609629684311147 60.832024478156356)",25641V1699273,-0.02370134,1495
1854849,1854803,10184.13262,10.18413262,"LINESTRING (14.287211744316973 68.24488248602316, 14.043019720032737 68.25909120699906)",03102V885959,0,966
1854850,1854805,13695.56607,13.69556607,"LINESTRING (7.330717113007725 59.79160262757651, 7.1139484251322855 59.84900605642048)",53365V521100,0,864
1854860,1854910,9510.009162,9.510009162,"LINESTRING (21.60338692768796 69.85973971171074, 21.837782600900077 69.88819727564075)",78080V1126298,0,445
1854865,1854912,5891.971417,5.891971417,"LINESTRING (15.657820414495122 67.45193743036518, 15.69444019617616 67.50303484069447)",06012V885929,0,768
1854867,1854838,9135.444276,9.135444276,"LINESTRING (9.27150322143151 62.12361644675889, 9.41154520349861 62.17330886315008)",07983V1059998,0,905
1854870,448431,11487.42146,11.48742146,"LINESTRING (13.182103334875222 67.98930236137221, 13.044288778827402 67.8998893127514)",65823V1668921,-0.000254017,469
1854872,283367,11572.35402,11.57235402,"LINESTRING (13.831657786259864 68.20441416170827, 13.607178887358863 68.14224212428616)",98389V1201959,0.001651695,5652
1854874,621978,14722.26988,14.72226988,"LINESTRING (12.135883887668536 64.28990587025604, 12.341081516846314 64.38805800463746)",31504V578608,-0.006727427,1375
1854875,634052,16651.34446,16.65134446,"LINESTRING (12.949163658033704 64.80732800787334, 13.158732470637746 64.92775517832217)",17549V578615,-0.008783495,800
1854882,602188,10465.77699,10.46577699,"LINESTRING (11.541280521751471 63.4373230505893, 11.744834602106058 63.41352376890491)",84237V578097,-0.011873653,1410
1854884,1278515,8496.825353,8.496825353,"LINESTRING (15.97414178786607 68.53530252634204, 15.76606778497077 68.52896767275016)",95011V1665559,-0.005441679,1083
1854886,969943,11168.72747,11.16872747,"LINESTRING (29.453769833855137 70.09853256948116, 29.736634059239943 70.07016517696233)",08666V930617,0.001239712,2337
1854890,444183,25173.26152,25.17326152,"LINESTRING (9.535044916992877 62.37598297377158, 9.687029077713676 62.59120709884341)",53222V2438139,0.00594039,1797
1854894,1854856,8715.716082,8.715716082,"LINESTRING (28.726553288960293 70.11993043664123, 28.897430143292368 70.06740618649458)",56355V2788140,0,427
1854899,1854876,9594.111298,9.594111298,"LINESTRING (24.404789284637584 70.34407129995954, 24.626999444227966 70.3873096774799)",57544V930596,0,874
