source,target,length_m,length_km,geometry,trafficPoint_ID,gradient_per_meter,volume
439557,931408,8828.154361180685,8.828154361180685,"LINESTRING (9.074651946369483 58.82068134996879, 9.037726022529313 58.74362911082902)",24748V22148,-0.0024375423355332037,17461
442791,939314,8922.015670995217,8.922015670995217,"LINESTRING (7.307786349019326 58.079295887753574, 7.183485938297938 58.12538397271007)",,-0.0013523849817060547,0
443012,1253262,4125.075477726537,4.125075477726537,"LINESTRING (6.678020981875607 58.298400646467584, 6.657341608557276 58.3338727130347)",,0.005929346052470329,0
444183,1114288,23315.431301548597,23.315431301548596,"LINESTRING (9.687029077713676 62.59120709884341, 9.983459875847695 62.75072302790106)",62393V72804,0.006082323683653279,4277
452992,579231,4312.877700695066,4.312877700695066,"LINESTRING (10.73360769532136 63.42153308734326, 10.810739758000278 63.40385023246349)",41111V72156,0.023110555623670165,16733
456094,960370,11959.313977928136,11.959313977928135,"LINESTRING (6.119916674083049 59.724471990123895, 5.9454297450469875 59.66270846111282)",,0.012230300188618306,0
460424,1854801,9085.642987225297,9.085642987225297,"LINESTRING (5.5077026195990815 61.10482225348526, 5.649463606117813 61.14943995314912)",,-0.0010588133402914936,0
461376,935246,4263.744773536053,4.263744773536053,"LINESTRING (18.939789683716448 69.58677136447679, 18.94654393216248 69.62504383693592)",,0.00023312840068887271,0
467677,348200,6967.965693872502,6.967965693872502,"LINESTRING (15.14152386803665 66.44883334360307, 15.245159865920316 66.49590038052875)",,-0.031392663168872736,0
473308,1502547,11385.032846912865,11.385032846912866,"LINESTRING (10.72737393651022 59.51618619661811, 10.701629320740722 59.414637021538624)",15322V971307,-4.830903936734247e-05,34673
474029,474067,2291.9819848499133,2.2919819848499134,"LINESTRING (13.56962913337724 66.05731950700097, 13.615049059973806 66.04810056269855)",72557V885913,-0.03595447108429009,1497
474067,474526,14456.849517474464,14.456849517474463,"LINESTRING (13.615049059973806 66.04810056269855, 13.830891937561418 66.14429989578328)",,0.015138360521458376,0
474526,474788,5516.702530254132,5.516702530254133,"LINESTRING (13.830891937561418 66.14429989578328, 13.798047118822634 66.19210490687013)",,-0.002880706348193822,0
474788,475173,10400.68719981128,10.40068719981128,"LINESTRING (13.798047118822634 66.19210490687013, 13.977641648812755 66.25131123016584)",,0.0016327767265520818,0
475173,475424,5016.267585480333,5.016267585480333,"LINESTRING (13.977641648812755 66.25131123016584, 14.04815262605552 66.28638091150859)",55875V885917,-0.0016948856605275954,3148
475424,1494993,4107.036985524507,4.107036985524507,"LINESTRING (14.04815262605552 66.28638091150859, 14.128204494506445 66.30450592198204)",92079V1206412,-0.0009897646440310448,7141
475528,1357826,6712.541255812671,6.7125412558126705,"LINESTRING (10.7462533090541 59.6626154221873, 10.740413964109557 59.602320311322735)",65271V443150,0.002411754264598564,34371
476859,476941,6347.344505347155,6.347344505347155,"LINESTRING (15.32184552377754 66.92285669061258, 15.315471744799822 66.97988516106591)",,0.005646770861390277,0
476941,477134,9928.319973905831,9.92831997390583,"LINESTRING (15.315471744799822 66.97988516106591, 15.383599620259199 67.06511994335968)",62685V885925,0.0012936730518111146,1423
477134,1854802,9454.41445156708,9.454414451567079,"LINESTRING (15.383599620259199 67.06511994335968, 15.452635997195879 67.14579224357686)",98609V885926,0.00021058945640678887,1043
480059,480347,11095.49869079994,11.09549869079994,"LINESTRING (16.244583558475842 68.23208902276973, 16.472277930672465 68.28541268137887)",96529V885935,0.0008393493847844862,200
480347,1572082,15169.73545290618,15.16973545290618,"LINESTRING (16.472277930672465 68.28541268137887, 16.815148229028672 68.33595848247467)",,-2.7752626359699982e-05,0
490719,368717,6658.808740300667,6.658808740300667,"LINESTRING (14.175436484606946 66.32369567563332, 14.315935445925003 66.34383117987619)",31475V885919,-0.010271657088759042,3052
518394,1277008,2930.9206298028394,2.930920629802839,"LINESTRING (9.710202487900066 59.1217787361298, 9.685113073397428 59.09878186899866)",14213V521376,-0.0014340204088988705,18557
518781,519032,5367.207386719644,5.367207386719644,"LINESTRING (9.259411614363295 59.55716650070255, 9.174190244358895 59.578766094791106)",35551V521381,0.000821656344212055,7199
518987,1356899,4691.257808838688,4.691257808838688,"LINESTRING (10.83924359861153 59.83938729620402, 10.841024437405254 59.797207301875765)",68234V443152,-0.001324591453552686,45223
519032,519215,10635.389978042549,10.635389978042548,"LINESTRING (9.174190244358895 59.578766094791106, 8.996353110130045 59.611128284053976)",,-0.0038897492320835417,0
519215,1854804,11974.372965507406,11.974372965507406,"LINESTRING (8.996353110130045 59.611128284053976, 8.78347443921047 59.61110597330354)",12510V521383,-0.0016344905955725467,2034
519657,519871,9520.123609948245,9.520123609948245,"LINESTRING (8.632771898426105 59.47890520954082, 8.48562768045577 59.43720360609427)",63287V521386,-0.02872672784565733,2655
519871,356470,7629.90346058187,7.62990346058187,"LINESTRING (8.48562768045577 59.43720360609427, 8.37820817759636 59.478779621523486)",96715V521387,-0.01379414569840096,1906
520142,950607,9600.331986114605,9.600331986114604,"LINESTRING (7.986144015451067 59.57088399069574, 7.844675403484444 59.619132121659916)",,-0.0026661577992324287,0
520266,1854850,13714.033843516941,13.714033843516942,"LINESTRING (7.547485800883165 59.73419919873253, 7.330717113007725 59.79160262757651)",,0.0,0
521003,734848,2544.897971455389,2.5448979714553888,"LINESTRING (10.815406372527464 59.89906053059026, 10.822273786744049 59.87643452885278)",19702V625216,0.0014955412919062596,24170
541335,203067,5790.197934508561,5.790197934508561,"LINESTRING (11.065607728077566 63.619023777024346, 11.101135541845837 63.668650098783296)",,-0.004110567595306237,0
541694,541794,8795.42421700623,8.79542421700623,"LINESTRING (11.466597229950539 63.784079773028914, 11.398356705518623 63.857225346101416)",65732V578598,-0.0037861732621846107,2756
541794,567100,3324.0863538188323,3.3240863538188323,"LINESTRING (11.398356705518623 63.857225346101416, 11.428017417698227 63.884114652933654)",,-0.01410522922972037,0
556936,1204452,2892.6013682000407,2.8926013682000407,"LINESTRING (10.28556649823151 63.06776283039395, 10.250289796381109 63.08829567161575)",,0.01776463240490535,0
579107,452992,5677.353085501359,5.677353085501359,"LINESTRING (10.619497173386215 63.42203232880412, 10.73360769532136 63.42153308734326)",,-0.010449235604440336,0
579231,255966,5792.0573578589165,5.7920573578589165,"LINESTRING (10.810739758000278 63.40385023246349, 10.88198779958223 63.44504837411619)",95081V72156,0.006080740887728255,14040
579725,556936,3775.1720267382902,3.77517202673829,"LINESTRING (10.293429532386574 63.03399942561727, 10.28556649823151 63.06776283039395)",,-0.01061249652101679,0
581536,656715,3964.788971985842,3.964788971985842,"LINESTRING (10.223377195872565 63.32457744169491, 10.302694830643867 63.32275589494104)",22504V72241,-0.0032031969645130837,9701
581633,581536,2864.1501556072467,2.8641501556072466,"LINESTRING (10.180492569487022 63.30747206906063, 10.223377195872565 63.32457744169491)",40308V72241,-0.0023413576927422716,10525
581827,581633,6549.966396093944,6.549966396093944,"LINESTRING (10.053568476875958 63.322332801012905, 10.180492569487022 63.30747206906063)",80360V72241,0.005785678537618023,9606
582037,581827,7787.947557516571,7.787947557516571,"LINESTRING (9.897756996684656 63.32584633584975, 10.053568476875958 63.322332801012905)",75525V72242,-0.0006512627316172325,7697
587711,1854889,11016.334014559261,11.016334014559261,"LINESTRING (8.764279209935578 63.18416303116039, 8.981183345112381 63.199839282154436)",37602V72246,-0.010364246386239217,1135
591920,1148914,8317.565756242955,8.317565756242955,"LINESTRING (10.249294727715663 59.69435550246546, 10.1974454325921 59.624289017486)",04403V2172075,-0.005429473156386415,25862
592884,600113,1961.4103121346104,1.9614103121346105,"LINESTRING (11.471041352185386 63.998115353151604, 11.492050410266508 64.01316069877163)",83942V1828479,-0.0012791816095172077,11094
597346,582037,4003.608423999593,4.003608423999593,"LINESTRING (9.851307671746186 63.29650114566203, 9.897756996684656 63.32584633584975)",14444V2005568,-0.005429851698204493,10416
599379,355303,5600.277262695176,5.600277262695176,"LINESTRING (14.738918478793611 66.41412895843328, 14.83385035621848 66.44722995161251)",,0.003188056441228342,0
497797,592884,2378.3740423924783,2.3783740423924784,"LINESTRING (11.435623378458805 63.98340901374159, 11.471041352185386 63.998115353151604)",,0.009572926543167694,0
600113,621923,6041.408530388427,6.041408530388427,"LINESTRING (11.492050410266508 64.01316069877163, 11.508623681231017 64.06700585086543)",61841V578063,-0.008835356809841183,11722
601243,579725,2298.1925231984146,2.2981925231984146,"LINESTRING (10.25279548959787 63.024642806610814, 10.293429532386574 63.03399942561727)",,0.007839639115580091,0
601834,621503,2559.763690071315,2.559763690071315,"LINESTRING (10.397209956671189 63.40061090649609, 10.44377237536227 63.41038025163193)",35002V72811,-0.03389062839530437,0
601845,601834,1775.9978793299829,1.7759978793299829,"LINESTRING (10.39743764733045 63.41658251395655, 10.397209956671189 63.40061090649609)",,-0.006811382007147294,0
601899,601845,640.1440732913728,0.6401440732913728,"LINESTRING (10.394613777320888 63.42219909102313, 10.39743764733045 63.41658251395655)",,-0.010622608696565814,0
612442,597346,2494.6428897799224,2.4946428897799224,"LINESTRING (9.811643107748985 63.310130929024716, 9.851307671746186 63.29650114566203)",,0.0015954187336012316,0
619605,1854806,11902.91709482808,11.90291709482808,"LINESTRING (13.306102434108052 65.62033078644598, 13.281151580098765 65.72688171853531)",,-0.0010246227796797194,0
