u,v,diff_hour_00_oct,diff_hour_01_oct,diff_hour_02_oct,diff_hour_03_oct,diff_hour_04_oct,diff_hour_05_oct,diff_hour_06_oct,diff_hour_07_oct,diff_hour_08_oct,diff_hour_09_oct,diff_hour_10_oct,diff_hour_11_oct,diff_hour_12_oct,diff_hour_13_oct,diff_hour_14_oct,diff_hour_15_oct,diff_hour_16_oct,diff_hour_17_oct,diff_hour_18_oct,diff_hour_19_oct,diff_hour_20_oct,diff_hour_21_oct,diff_hour_22_oct,diff_hour_23_oct
794436,735703,226.77688234698795,227.75834445573247,228.22323405850864,228.3570893014076,228.1006641884497,226.13135955127922,218.717345495226,212.67154446047337,213.59746073898438,214.01827918282981,211.1432716277666,207.94793038340524,206.3521903401729,205.2940137025402,203.11721848960516,199.9302506062176,202.48831680658375,206.57450723151769,209.64951922734423,212.84601130021045,216.0170011549407,219.1916168713476,222.15971415689918,224.93623432156883
794436,1394577,135.348892855938,135.54752209223156,135.6416068927934,135.66869664433247,135.61680108575766,135.21825133775886,133.71779611212907,132.49424114081006,132.68162895908014,132.76679459652507,132.18494782942895,131.53827162521296,131.21532423551116,131.00116943979978,130.5606275514677,129.91564595602023,130.43334982990385,131.26031693971188,131.88264079601012,132.52954990599497,133.17129785278559,133.81377960491557,134.4144659603248,134.97638075555557
794436,1613461,49.2661649095525,50.32357349099752,50.824436693988474,50.96864978306417,50.69238225065119,48.57069094512822,40.58297342045182,34.069342543724304,35.06690710569152,35.52028888150117,32.42281050372477,28.98021071069256,27.26099078316251,26.120931429522514,23.775693729872252,20.342115236460657,23.09812703566467,27.500510767289917,30.813470119936348,34.25730979367914,37.67367386335873,41.093944367344776,44.29171584761163,47.28308578692834
794436,1337200,103.59650156622205,105.14756222022012,105.88225382460742,106.0937929138317,105.68854965496074,102.57634500514665,90.85955493441968,81.30503008485528,82.76830848928785,83.433351922865,78.88981319745264,73.8400328380601,71.31819366259474,69.64589665490735,66.2057827916082,61.16923533304037,65.21189352469045,71.66953374980925,76.52915092178509,81.5807500012255,86.59204646807594,91.60907309132618,96.29972683724249,100.68762031176506
794436,492484,76.59530566876076,77.17366726855664,77.44762007019258,77.52649905261521,77.37539139676501,76.21490830700382,71.84593573825818,68.28323155706467,68.8288607926158,69.07684308988186,67.38264220921963,65.49967326164952,64.55932645045905,63.9357580747112,62.65300375280305,60.77496910723538,62.28240097530829,64.69033461857293,66.50239525897071,68.38604237333831,70.25466139487577,72.12541708490129,73.87447441388701,75.51063808235307
1394577,1492778,71.53321533227195,72.16999729568359,72.47162209748478,72.55846865388948,72.39209759845846,71.11439399457998,66.30411106535497,62.38153777495,62.982281074698214,63.25531208885983,61.3899798061105,59.316811974947456,58.281480637374116,57.594925557005276,56.182600091470036,54.11486497665311,55.77456268998591,58.42572195378233,60.42081902250311,62.494733522160374,64.55210193981272,66.61182285105293,68.53755263751198,70.33898536339883
1394577,1337200,17.23529674290017,17.3667425610356,17.429004561407407,17.446931602867092,17.412588953810232,17.148842797046324,16.155894485967767,15.34618899024197,15.470195634685409,15.526555247700422,15.141509593004459,14.713562104920346,14.499846920558875,14.358126835161638,14.066591762000694,13.63976570618986,13.982363858024613,14.529621504221122,14.941453467947888,15.369555084849617,15.794241226108129,16.2194129738412,16.61692600315614,16.98878138235297
1492778,1757353,158.25713025025814,158.56091614106003,158.7048105419193,158.74624192662614,158.66687224880584,158.0573255753959,155.76251170090325,153.89119233300363,154.17778546682848,154.3080387946854,153.4181555038325,152.42912130914922,151.93520177195825,151.60767090792908,150.93390096106825,149.94745852097208,150.73924091632352,152.0040141430888,152.95580357036843,153.94519397387464,154.9266908336721,155.90930998398852,156.82800676284972,157.68740586143795
1492778,1337200,65.46000892586059,65.90692470752106,66.1186155087852,66.17956744974812,66.06280244295479,65.16606550995752,61.79004125229042,59.03704256682271,59.4586651579304,59.65028784218144,58.34113261621517,56.886111156729186,56.15947952990018,55.67763123954958,54.68641199080237,53.23520340104554,54.400037117283695,56.26071311435182,57.66094179102283,59.116487288488706,60.56042016876765,62.00600411106009,63.35754841073089,64.62185670000011
1492778,344649,63.31124894741825,63.6676131654743,63.83641236648231,63.88501456777301,63.79190783032996,63.07686269421448,60.384869495290395,58.18966792910046,58.52586372070267,58.67866089376559,57.63475934103432,56.47454615111738,55.89514054018184,55.510921641993775,54.72053766586855,53.56336480344807,54.4921864595334,55.97586274477727,57.09238495754761,58.25301600781452,59.404387324115376,60.557075173525035,61.63477716411221,62.64291841437917
1492778,892553,58.66262184647161,59.03651217361239,59.213612974669964,59.264605448155294,59.166919690838,58.41670840048733,55.59232209341944,53.28915979446606,53.641889805327395,53.80220159345899,52.70696062010158,51.489687765106765,50.881786796256364,50.478671886682,49.64941656746865,48.43533356427339,49.40983497393668,50.966478945340086,52.13791208660734,53.35562335246114,54.56361948759646,55.77299690337053,56.9037006311997,57.9614225986929
1613461,1405705,64.74627993532702,65.01793462614025,65.14660942690864,65.18365864592533,65.11268383787448,64.56760844722908,62.515515271000055,60.842123913166745,61.09840431168318,61.21488084524754,60.41911982554255,59.534695016835386,59.093016969155016,58.80012879266739,58.19762297480144,57.31551579279238,58.023551973250875,59.15455110872365,60.00567050042564,60.89041384202255,61.7680985339568,62.64678681260515,63.46831373985603,64.23681485686281
1613461,735703,120.2624889689759,120.52830162342755,120.65420922417943,120.6904616857979,120.62101321770514,120.08765987847146,118.07969773829038,116.4422932913782,116.69306228347494,116.80703394534974,116.02838606585347,115.1629811455056,114.73080155046351,114.44421204443799,113.85466334093474,112.9915262058506,113.6843358017831,114.79101237520271,115.6238281240724,116.48954472714034,117.34835447946311,118.20814623598999,119.01200591749354,119.76398012875823
1405705,1499351,72.07581932702237,72.19266005425386,72.24800405458436,72.26393920254851,72.23341240338686,71.99897137515228,71.11635065419357,70.39661243577063,70.5068405641648,70.55693799795593,70.21467519378173,69.83427742659586,69.6443083738301,69.51833496458812,69.25919267733394,68.87979173883542,69.1843234293552,69.67077467041877,70.03684752706478,70.4173822976441,70.79488108987388,71.17281153230329,71.5261564472499,71.85669456209152
1499351,1499032,49.411913334896745,50.30866591639845,50.73343111893499,50.85573337955996,50.62144019599425,48.82210530429383,42.04799127093567,36.52400044453968,37.370001329964914,37.75449913431178,35.12763211227488,32.20807924912326,30.750066769146116,29.783220853213855,27.794303798538078,24.882401595561948,27.219682320301263,30.95319559546411,33.762804770222274,36.68340913441851,39.58071236478214,42.48132851042776,45.19325073264302,47.7301307640525
1499351,1543821,58.78954831755595,59.081650135634675,59.22001013646091,59.25984800637132,59.183531008467185,58.59742843788073,56.390876635483934,54.59153108942661,54.867101410412026,54.992344994889834,54.13668798445436,53.18569356648966,52.71077093457528,52.39583741147031,51.74798169333488,50.799479347088585,51.56080857338804,52.776936676046944,53.69211881766198,54.64345574411026,55.58720272468474,56.53202883075823,57.41539111812477,58.24173640522883
1499351,1512898,57.80589022870052,58.20022768310681,58.387013684222225,58.44079480860128,58.337766861430694,57.54652839113898,54.56768345790331,52.13856697072592,52.51058690405623,52.67966574310127,51.52452877901338,50.24068631476104,49.59954076167663,49.17438050548492,48.29977528600209,47.01929711856958,48.047091574073846,49.68886451266337,50.92436040384367,52.208665254548855,53.48272367832439,54.758238921523606,55.95077800946843,57.06634414705891
1499032,1512898,0.6120462123924431,1.6168764665832847,2.092834869425525,2.2298771419173447,1.967346669127111,-0.048846173690300976,-7.63938437393527,-13.829133052372475,-12.881171148182633,-12.45033321757898,-15.393793333477005,-18.66521413127557,-20.29894798506103,-21.382319304542133,-23.610942974928015,-26.873791046015278,-24.254818507545167,-20.071337834398523,-16.923111267242795,-13.65051224026069,-10.404022627084508,-7.153820822191694,-4.1150545536508165,-1.272426766012836
1499032,1543821,18.755978982099855,20.321644727001864,21.06325433143047,21.276785314150285,20.867726205384105,17.726216427040697,5.89909876619388,-3.74539336067339,-2.2683364401915433,-1.5970308273905012,-6.183352403324637,-11.280682483615415,-13.82626779067649,-15.514311474519133,-18.986818123725044,-24.070790699605197,-19.990066046640138,-13.471619416388393,-8.566243137331796,-3.4670772115689843,1.5914066043101869,6.655674532864104,11.39049639314873,15.819707132026512
1512898,1514307,83.1002657549914,83.31642110036967,83.41880750098107,83.44828752471479,83.39181294626572,82.95809704403175,81.32524871025811,79.99373300617569,80.1976550437049,80.29033529621847,79.65714910849623,78.95341323920235,78.60197049158572,78.36891968448803,77.88950645306781,77.18761471684556,77.75099834430715,78.65093314027474,79.32816792506986,80.0321572506416,80.73053001626671,81.42970133476109,82.08338942741233,82.69488493986934
735703,1363127,137.83281669978484,138.1453656451291,138.29341084601316,138.3360373668173,138.25437817905987,137.62724842853237,135.26623799996779,133.34093826568645,133.63579850914084,133.7698091445321,132.85425614336614,131.83669211614392,131.32852489999553,130.9915460302732,130.2983404118683,129.28344290138477,130.09806517352519,131.39932224337022,132.3785671348983,133.39649764619796,134.40630691541264,135.4172708489113,136.3624684963935,137.24665795359482
735703,492484,83.69490703627366,83.94903561800216,84.06940881872099,84.10406776554304,84.03767197736644,83.52776274095622,81.60806267287101,80.04263204780113,80.28237822705846,80.39134014555414,79.64691854647529,78.819553402846,78.40637071308049,78.13237854797916,77.56874407320133,76.74354703196705,77.40590345884758,78.46393490816084,79.26014337136591,80.08780649737592,80.9088663704757,81.73086508275965,82.49939027276854,83.21831067254907
1363127,1451397,124.43897268347678,125.36201442860558,125.79923203121648,125.92511970013338,125.6839579867563,123.8318738637031,116.85917016812922,111.17323824258807,112.044040456902,112.43981018385186,109.73593403087577,106.73079167010732,105.23003615325788,104.23484622024618,102.18762215093821,99.19035473679992,101.59615509190618,105.43911989630834,108.33109546381185,111.33732015138844,114.31956061000376,117.30521110519601,120.09663593327426,122.70788704052309
1363127,487219,49.505890228700515,49.900227683106806,50.08701368422222,50.14079480860128,50.03776686143069,49.24652839113897,46.2676834579033,43.838566970725914,44.21058690405623,44.37966574310127,43.224528779013376,41.94068631476104,41.299540761676624,40.874380505484915,39.999775286002084,38.719297118569585,39.74709157407384,41.38886451266336,42.62436040384367,43.90866525454885,45.182723678324386,46.4582389215236,47.650778009468425,48.76634414705891
487219,1451397,45.995571423752175,46.79008836892633,47.16642757117368,47.274786577330005,47.06720434303075,45.47300535103559,39.47118444851631,34.57696456324038,35.326515836320716,35.66717838610035,33.339791317715864,30.75308650085189,29.461296942044775,28.604677759199255,26.84251020587088,24.262583824080956,26.333399319615463,29.64126775884769,32.13056318404059,34.71819962397993,37.28519141114249,39.85511841966239,42.25786384129937,44.50552302222242
487219,46132,5.957130250258181,6.260916141060063,6.404810541919344,6.446241926626174,6.366872248805871,5.757325575395956,3.46251170090329,1.5911923330036704,1.877785466828506,2.008038794685424,1.1181555038325328,0.12912130914924713,-0.3647982280417068,-0.6923290920708771,-1.3660990389317265,-2.3525414790278747,-1.5607590836764453,-0.29598585691118107,0.655803570368457,1.6451939738746741,2.626690833672125,3.6093099839885574,4.528006762849753,5.38740586143798
46132,347040,26.81700629862307,27.459630298396284,27.764022300213995,27.851665614016905,27.6837682186278,26.394342563337595,21.539928598064648,17.581368396738533,18.187623102906453,18.463158988757627,16.580713565799588,14.488525846277252,13.443696056065619,12.750842305234682,11.325559725336731,9.23885456359488,10.913778861453672,13.589260687303268,15.60266139885635,17.695602637042576,19.771845994306418,21.8504634276681,23.793860459874477,25.611820091503418
46132,33684,3.1652347670826213,3.466099639703716,3.6086104405547355,3.649643446562461,3.571036938721199,2.967351291017148,0.6946029345484508,-1.1587229778905952,-0.8748855472756141,-0.7458846552634739,-1.6272113760120108,-2.6067356265156487,-3.0959059373874593,-3.42028746618558,-4.087578855865074,-5.06453627249876,-4.280367169410326,-3.027755223671651,-2.0851176178081623,-1.1052405835664283,-0.13318119357472202,0.8399896956809751,1.7498528516685057,2.600988497385692
347040,15122,20.85713025025818,21.160916141060063,21.304810541919345,21.346241926626174,21.26687224880587,20.657325575395955,18.36251170090329,16.49119233300367,16.777785466828504,16.908038794685424,16.01815550383253,15.029121309149247,14.535201771958292,14.207670907929122,13.533900961068273,12.547458520972125,13.339240916323554,14.604014143088818,15.555803570368457,16.545193973874674,17.526690833672124,18.509309983988558,19.42800676284975,20.28740586143798
347040,190652,21.075952204518074,21.3008706044387,21.4074078050749,21.438082964905917,21.37931887651973,20.92801989716816,19.228975009322628,17.843478938858485,18.05566808601726,18.15210564606517,17.493249748029854,16.760984046197038,16.39529361962297,16.15279480683214,15.653945903867857,14.923599097258208,15.509822601508786,16.446241240556144,17.15093148959972,17.883460922964904,18.610146098007245,19.337662199683834,20.017851160956067,20.654137032026195
1337200,1263345,14.443799892211707,14.896557710233743,15.111015711514403,15.172764409875544,15.05447306312413,14.146014078715123,10.725858785000092,7.936873188611235,8.364007186138634,8.558134742079234,7.231866375904252,5.757825028058971,5.0216949485916835,4.533547987778977,3.529371624669059,2.0591929879872986,3.2392532887514474,5.124251847872754,6.5427841673760625,8.017356403370904,9.480164223261337,10.94464468767525,12.313856233093379,13.594691428104678
1263345,597464,74.04366701471601,74.38834716004892,74.55161196102387,74.59862064751816,74.50856658999128,73.81696555669926,71.21323442987104,69.09000668552339,69.41517966428619,69.56296709397,68.55329182165615,67.4311184084578,66.87070970279883,66.49908814553497,65.73461839813515,64.61538562956453,65.51375411659788,66.9487852777354,68.02870020484113,69.15127777805012,70.26489921512798,71.37979402029471,72.42216151938722,73.39724895817001
1263345,1617560,23.73844117349398,24.229172227866254,24.461617029254324,24.528544650703818,24.400332094224865,23.415679775639617,19.708672747613004,16.685772230236697,17.1487303694922,17.359139591414916,15.92163581388332,14.323965191702628,13.52609517008647,12.99700685127012,11.908609244802594,10.315125303108816,11.594158403291894,13.637253615758858,15.174759613672121,16.77300565010524,18.358500577470352,19.945808435673822,21.4298570784496,22.818117160784425
1263345,1551524,15.254251574655765,15.414907574599068,15.491005575053496,15.512916403504223,15.470942054656946,15.148585640834396,13.93498214951616,12.945342099184629,13.09690577572661,13.165789747189404,12.695178391449893,12.17213146156931,11.910924014016402,11.737710576308666,11.38138993133418,10.859713640898716,11.278444715363413,11.947315171825814,12.450665349714084,12.973900659260641,13.4929614985766,14.012615856917021,14.498465114968615,14.95295502287585
1263345,1063277,13.649557243416531,14.388574843155725,14.738625645246094,14.839415456119438,14.64633345142197,13.163493947838234,7.580917887774346,3.028573656249309,3.7257665683424186,4.0426328370712685,1.8778206006695228,-0.5281952767811617,-1.7297495355245402,-2.526531348980118,-4.16560631586276,-6.565317251865888,-4.63915430932828,-1.5623502096012416,0.7530606086848,3.1599430325989637,5.5476228934523775,7.938032941818314,10.172939528855647,12.263593105228928
597464,1617560,12.040788339113599,12.242338593587924,12.337806994158024,12.36529512439621,12.312636395842354,11.9082256221377,10.385704878483912,9.144156451704356,9.334299973184295,9.420718046473981,8.830314709273505,8.174128560877865,7.846431944856943,7.629127813914512,7.182107368401065,6.52764074949112,7.052957915637741,7.892086306472387,8.523561984186763,9.17998446343608,9.831169880032466,10.483099893223176,11.092619871506084,11.662798119607888
597464,1063277,0.8083702718158381,1.0216045990133131,1.122607399616463,1.1516890446510644,1.0959776361810438,0.6681227596529302,-0.9426600560967291,-2.2561823047185774,-2.055015970399222,-1.9635881537304232,-2.5882177713483183,-3.2824436964625474,-3.6291372177600443,-3.8590386896266726,-4.331973363865538,-5.024380076625334,-4.468609741426736,-3.5808362264857334,-2.912753263106756,-2.218277306799507,-1.5293420109801428,-0.8396189535464935,-0.19476448376892308,0.4084675758170434
597464,1551524,0.9461470578313278,1.1097240759554183,1.1872056764181087,1.2095148835679397,1.1667773647416226,0.8385599252132068,-0.3971090841289977,-1.4047425899211006,-1.250423210169266,-1.1802868028616946,-1.6594547287055592,-2.1920116027657897,-2.457968276637842,-2.6343310495766254,-2.9971302517324676,-3.528291565630394,-3.101947198902701,-2.420915461413713,-1.9084134621092925,-1.375664783298252,-0.8471664741765479,-0.31806385477539223,0.17661902614986724,0.6393723869281429
597464,294323,4.297785711876083,4.69504418446316,4.883213785586836,4.937393288664997,4.83360217151537,4.036502675517788,1.0355922242581492,-1.411517718379815,-1.0367420818396456,-0.8664108069498289,-2.0301043411420716,-3.32345674957406,-3.969351528977617,-4.397661120400377,-5.2787448970645645,-6.568708087959527,-5.533300340192273,-3.87936612057616,-2.63471840797971,-1.3409001880100408,-0.05740429442875872,1.227559209831191,2.428931920649678,3.5527615111112048
1543821,932993,17.943667014716013,18.288347160048914,18.451611961023872,18.49862064751816,18.408566589991274,17.716965556699257,15.113234429871039,12.990006685523394,13.315179664286187,13.46296709397,12.453291821656142,11.331118408457797,10.77070970279883,10.399088145534966,9.634618398135157,8.515385629564527,9.413754116597879,10.84878527773539,11.928700204841132,13.05127777805011,14.164899215127987,15.279794020294709,16.32216151938722,17.297248958170016
1543821,452203,26.51426050051636,27.121832282120124,27.40962108383869,27.49248385325235,27.33374449761174,26.11465115079191,21.52502340180658,17.78238466600734,18.355570933657013,18.616077589370846,16.836311007665067,14.858242618298494,13.870403543916586,13.215341815858245,11.867801922136547,9.89491704194425,11.478481832647109,14.008028286177638,15.911607140736914,17.890387947749346,19.85338166734425,21.818619967977114,23.656013525699507,25.374811722875958
1543821,344649,10.692559870654055,11.235869252280498,11.493218853817291,11.567317291850658,11.425367675748962,10.335216894458153,6.231030542000116,2.884247826333489,3.3968086233663684,3.629761690495087,2.0382396510851084,0.26939003367077063,-0.6139660616899736,-1.19974241466522,-2.4047540503971234,-4.168968414415234,-2.7528960534982563,-0.4908977825526879,1.2113410008512808,2.9808276840450922,4.73619706791361,6.493573625210306,8.136627479712061,9.673629713725619
452203,868805,8.88263969819279,10.15036158865449,10.750843992240341,10.923740347651533,10.592524576747575,8.048839420402352,-1.5275954019997329,-9.336755071888529,-8.140779878811813,-7.5972227221781345,-11.310774147468084,-15.438089921434873,-17.499254143943276,-18.866065634218852,-21.677759450926622,-25.794259633635555,-22.490090791495938,-17.212094825956278,-13.240204331347016,-9.111402070561457,-5.015540174868249,-0.91499487450929,2.918797452661469,6.505135998693106
452203,1525053,69.76027468085198,70.42334580789071,70.73742300976626,70.8278549744629,70.6546153892205,69.32416255398924,64.31528996254852,60.23077557299839,60.85632020163529,61.14062313839991,59.19828172471139,57.03952439593152,55.96145002148589,55.2465509240376,53.77591844387017,51.62281811789108,53.351035461590826,56.11164625462655,58.18910971609269,60.34864453913029,62.49095018503434,64.63570544582117,66.6409378381432,68.51674163986944
452203,932993,7.830868166652337,8.756830929961922,9.195432132581079,9.321718180197086,9.07979329684097,7.221848148081902,0.2270789344840658,-5.47684644651766,-4.6032885289938825,-4.206266366199236,-6.918699089279684,-9.933351394227774,-11.438856137396357,-12.437195405639116,-14.490898032128435,-17.497650469729194,-15.084236822359934,-11.229110736931197,-8.327983348011532,-5.3122452911704645,-2.3205673627493884,0.6745313935035835,3.474789844455497,6.09430440457538
1525053,1260431,72.24875997844231,72.33931154204672,72.38220314230286,72.39455288197509,72.3708946126248,72.189202815743,71.50517175699999,70.94737463772222,71.0328014372277,71.07162694841583,70.80637327518082,70.51156500561177,70.3643389897183,70.26670959755577,70.06587432493379,69.77183859759744,70.00785065775027,70.38485036957452,70.66855683347518,70.96347128067416,71.25603284465224,71.54892893753502,71.82277124661864,72.07893828562091
1525053,948003,111.07635083700515,111.62550225499317,111.88561905654649,111.96051425197807,111.81703829591828,110.71516546321574,106.56684807470977,103.184078448122,103.70215065157458,103.93760859039287,102.32897341077418,100.54110390500054,99.6482493570015,99.05617433356417,97.83820558346956,96.05502117252652,97.48632011796948,99.77264095096822,101.4931833772045,103.28169679892727,105.05594112240729,106.83221420182545,108.49293530207453,110.04646444183018
1260431,948003,47.23007090167815,47.50756762885294,47.63900962963786,47.676855606052754,47.60435445804382,47.04755701598669,44.95133280370974,43.241954534955276,43.50374633989142,43.62272774514534,42.80985358523164,41.906408888165174,41.45523238784652,41.1560455408968,40.54058260866813,39.63950537973415,40.36276814471863,41.51808984224459,42.38751287677888,43.29128295690475,44.1878425884505,45.085427389220314,45.924621562218526,46.70964958496739
948003,952209,18.035828252882972,18.599584761774924,18.866619563369554,18.94350665229665,18.796214846341666,17.665036885109803,13.406391906483993,9.933655002593351,10.46550572209521,10.707225840137376,9.055807809996914,7.220388583325047,6.303787903730296,5.695966204137703,4.445604668136319,2.6149951398809677,4.084360546638907,6.431487784770598,8.197789318087619,10.03386958613281,11.855301258641543,13.678815643363382,15.383704857980794,16.978551262091635
952209,960522,67.43556249789157,67.78316366140525,67.94781206238848,67.99521912758186,67.90440190007594,67.20693984107805,64.58114319622587,62.43992199641765,62.7678506783903,62.91689054391889,61.89865870150068,60.766975344122685,60.20181741214458,59.82704651964966,59.0560982150685,57.9273804230354,58.833362202331756,60.28055464449585,61.369621393017745,62.501712335491206,63.62477124237483,64.74911430860229,65.80031543056846,66.7836663222223
952209,951596,1.230469534165242,1.8321992794074322,2.1172208811094713,2.1992868931249214,2.042073877442398,0.8347025820342964,-3.7107941309030985,-7.41744595578119,-6.849771094551228,-6.5917693105269475,-8.354422752024021,-10.313471253031297,-11.291811874774918,-11.94057493237116,-13.275157711730147,-15.22907254499752,-13.660734338820651,-11.155510447343302,-9.270235235616324,-7.310481167132856,-5.366362387149444,-3.42002060863805,-1.6002942966629887,0.10197699477138311
952209,787061,23.819486341738386,24.281007214302786,24.499616015608233,24.562559850066684,24.441978993378147,23.515936931851545,20.029585084064614,17.186619121294036,17.622020228451,17.819905091925932,16.467967015437885,14.965395835053663,14.215018076628944,13.71742311012309,12.693811075469107,11.195177368399959,12.398077545953091,14.319559948154165,15.765547731905922,17.268660075694214,18.759780305001883,20.252605552598,21.648317966637123,22.953943520261543
