u,v,diff_hour_00_nov,diff_hour_01_nov,diff_hour_02_nov,diff_hour_03_nov,diff_hour_04_nov,diff_hour_05_nov,diff_hour_06_nov,diff_hour_07_nov,diff_hour_08_nov,diff_hour_09_nov,diff_hour_10_nov,diff_hour_11_nov,diff_hour_12_nov,diff_hour_13_nov,diff_hour_14_nov,diff_hour_15_nov,diff_hour_16_nov,diff_hour_17_nov,diff_hour_18_nov,diff_hour_19_nov,diff_hour_20_nov,diff_hour_21_nov,diff_hour_22_nov,diff_hour_23_nov
1602213,1794165,13.651505776549055,13.77710955832291,13.83660435867819,13.853734642739669,13.820918333640888,13.568894228288713,12.620076953258092,11.84635836845344,11.96485360647717,12.018708347802628,11.650775833315375,11.241848233590554,11.037631501867372,10.902210086932234,10.623632128133998,10.21577611924809,10.543147686556853,11.066082770700184,11.45961109159465,11.868685969967414,12.274497171614437,12.680772397226038,13.060618180793648,13.415946654248396
1794165,1753371,10.319087709251292,10.456375563748297,10.521404764136626,10.54012856299452,10.504259573979576,10.228791365803941,9.191712018677448,8.346019612030505,8.47553766289365,8.53440214759822,8.132243352693548,7.68527597625014,7.462062339250382,7.3140435833910455,7.009551395867392,6.563755293131633,6.921580029492375,7.493160237742062,7.923295844301129,8.370424199731824,8.813985280601825,9.258053550456367,9.673233825518638,10.061616110457548
1753371,1753445,4.5973870793889855,4.670412533908669,4.705002534115227,4.71496200159283,4.695882752116796,4.549357109470181,3.997719158870983,3.5478827723566515,3.616775352603006,3.648086248722458,3.4341719961135895,3.196423391622415,3.0776927336438202,2.9989593528675775,2.8369954233337196,2.5998698367721453,2.7902021433470083,3.0942341690117354,3.3230297044154944,3.560863936027566,3.7968006811711836,4.033007207689557,4.25384777953119,4.460434101307206
1753445,981222,5.897387079388985,5.970412533908669,6.005002534115227,6.01496200159283,5.9958827521167954,5.849357109470182,5.297719158870983,4.847882772356652,4.916775352603006,4.948086248722458,4.73417199611359,4.496423391622415,4.37769273364382,4.298959352867577,4.136995423333719,3.899869836772145,4.090202143347009,4.394234169011735,4.623029704415494,4.860863936027566,5.0968006811711835,5.3330072076895565,5.55384777953119,5.760434101307206
981222,981717,8.837909663511189,8.896330027126934,8.924002027292183,8.931969601274265,8.916706201693437,8.799485687576146,8.358175327096786,7.998306217885322,8.053420282082405,8.078468998977966,7.907337596890872,7.717138713297932,7.622154186915056,7.559167482294062,7.429596338666975,7.239895869417717,7.392161714677607,7.635387335209388,7.818423763532396,8.008691148822052,8.197440544936947,8.386405766151645,8.563078223624952,8.728347281045766
981717,1812043,3.9487599784423417,4.0393115420467485,4.082203142302881,4.094552881975109,4.070894612624826,3.8892028157430243,3.205171757000018,2.647374637722247,2.732801437227727,2.771626948415847,2.5063732751808505,2.211565005611794,2.064338989718337,1.9667095975557958,1.765874324933812,1.47183859759746,1.7078506577502899,2.084850369574551,2.3685568334752123,2.663471280674181,2.9560328446522677,3.24892893753505,3.522771246618676,3.7789382856209355
253056,191570,33.41085031493115,33.442981514919815,33.4582011150107,33.46258328070085,33.45418841093139,33.38971712816688,33.14699642990323,32.94906841983693,32.979381155145326,32.99315794943788,32.89903567828998,32.794426292313865,32.74218480280328,32.70754211526173,32.63627798626683,32.53194272817974,32.61568894307268,32.749463034365164,32.85013306994282,32.95478013185213,33.05859229971532,33.162523171383405,33.25969302299372,33.35059100457517
191570,1567566,54.63516386540447,54.65853201085077,54.66960081091687,54.6727878405097,54.66668248067737,54.61979427503045,54.44327013083871,54.29932248715412,54.32136811283296,54.33138759959118,54.262935038756346,54.18685548531917,54.14886167476602,54.12366699291762,54.07183853546679,53.99595834776708,54.05686468587104,54.15415493408375,54.22736950541295,54.30347645952882,54.378976217974774,54.45456230646065,54.52523128944998,54.5913389124183
191570,366683,7.718954831755593,7.748165013563466,7.76200101364609,7.765984800637131,7.758353100846717,7.699742843788072,7.479087663548392,7.29915310894266,7.326710141041201,7.339234499488982,7.253668798445434,7.1585693566489645,7.111077093457527,7.07958374114703,7.014798169333487,6.9199479347088575,6.996080857338802,7.117693667604693,7.209211881766197,7.304345574411025,7.398720272468473,7.4932028830758215,7.581539111812475,7.664173640522882
366683,131096,6.189282562564546,6.265229035265016,6.301202635479837,6.311560481656544,6.291718062201468,6.139331393848989,5.565627925225823,5.097798083250918,5.169446366707127,5.202009698671357,4.979538875958133,4.732280327287312,4.6088004429895735,4.526917726982282,4.358475240267069,4.111864630243032,4.309810229080889,4.626003535772205,4.863950892592115,5.111298493468669,5.3566727084180314,5.60232749599714,5.832001690712438,6.046851465359495
131096,284642,7.60823739432014,7.713394048828484,7.763203649125927,7.777545282293676,7.750071163048187,7.539074237637061,6.744715588774216,6.096951192193579,6.196156507748329,6.24124419816034,5.93320767440357,5.590849683936279,5.4198775364471015,5.306501468129312,5.0732734096005565,4.73181256495189,5.005891086419693,5.4436972033768996,5.773162774358312,6.115644067879695,6.455392980886505,6.795530379072963,7.1135408025249145,7.411025105882378
1748966,1789184,5.524579305464719,5.731971596300619,5.830207196887245,5.858492084523638,5.8043070160117,5.388174190895316,3.821522411193592,2.54398707349289,2.7396420013925376,2.82856494637178,2.2210484689625942,1.5458424322076594,1.20864736354845,0.9850445621439201,0.5250670022677637,-0.1483696635671068,0.39217408710550394,1.255625039993328,1.905404360540004,2.580853578318287,3.250913934526162,3.921740469838342,4.548927693868581,5.135632847712467
1644196,1651942,2.6541186971600697,2.7066970244142414,2.731601824562963,2.738772641146838,2.725035581524093,2.6195371188185304,2.222357794387108,1.898475596096789,1.9480782538741643,1.9706220990801695,1.8166038372017845,1.6454248419681388,1.5599387682235506,1.5032507340646557,1.3866367048002781,1.2159062824759448,1.3529455432098458,1.5718486016884492,1.7365813871791558,1.9078220339398473,2.077696490443252,2.247765189536481,2.406770401262457,2.5555125529411886
1651942,1643038,2.059477415877797,2.0740825067817332,2.0810005068230453,2.082992400318566,2.079176550423359,2.049871421894036,1.9395438317741962,1.84957655447133,1.8633550705206008,1.8696172497444912,1.8268343992227176,1.7792846783244827,1.7555385467287636,1.7397918705735151,1.7073990846667435,1.659973967354429,1.6980404286694013,1.7588468338023466,1.8046059408830986,1.852172787205513,1.8993601362342365,1.9466014415379111,1.9907695559062377,2.032086820261441
