u,v,diff_hour_00_dec,diff_hour_01_dec,diff_hour_02_dec,diff_hour_03_dec,diff_hour_04_dec,diff_hour_05_dec,diff_hour_06_dec,diff_hour_07_dec,diff_hour_08_dec,diff_hour_09_dec,diff_hour_10_dec,diff_hour_11_dec,diff_hour_12_dec,diff_hour_13_dec,diff_hour_14_dec,diff_hour_15_dec,diff_hour_16_dec,diff_hour_17_dec,diff_hour_18_dec,diff_hour_19_dec,diff_hour_20_dec,diff_hour_21_dec,diff_hour_22_dec,diff_hour_23_dec
735703,1363127,137.93817541850257,138.21275112749657,138.34280952827325,138.38025712598903,138.30851914795915,137.75758273160787,135.68342403735488,133.992039224061,134.2510753257873,134.36880429519644,133.56448670538708,132.67055195250026,132.22412467850074,131.9280871667821,131.31910279173476,130.42751058626325,131.14316005898473,132.2863204754841,133.14659168860226,134.04084839946364,134.92797056120364,135.81610710091272,136.64646765103726,137.42323222091508
735703,492484,83.78405672134251,84.00605410308235,84.11120770371028,84.1414844848422,84.08348356643505,83.63804561278934,81.96106624296777,80.59356362796422,80.80299707191313,80.89818219611627,80.2478828681853,79.52512711053214,79.16418591027721,78.92483643271743,78.4324660869345,77.71160430378731,78.29021451577489,79.21447187379567,79.9100103014231,80.63302636552379,81.35027407076039,82.06834191137625,82.7396972497748,83.3677196679739
1363127,1451397,124.33361396475905,125.29462894623808,125.74983334895639,125.88089994096164,125.62981701785704,123.7015395606276,116.44198413074214,110.52213728421353,111.42876364025557,111.84081503318754,109.02570346885484,105.89693183375098,104.33443637475267,103.29830508373732,101.16685977107176,98.04628705192144,100.55106020644664,104.55212166419443,107.56307091010791,110.69296939812277,113.79789696421278,116.90637485319458,119.81263677863046,122.53131277320284
1363127,487219,49.44915861092943,49.86394319260123,50.06041439377449,50.11698416904727,50.008614032023395,49.176348381790625,46.04304482238718,43.48797414698578,43.87928400278507,44.05712989274355,42.842096937925184,41.49168486441531,40.81729472709689,40.37008912428784,39.45013400453552,38.10326067286578,39.184348174211,40.91125007998665,42.21080872108,43.56170715663657,44.90182786905232,46.24348093967668,47.49785538773716,48.67126569542493
487219,1451397,45.90642173868333,46.73306988384614,47.12462868618438,47.237369858030846,47.02139275396214,45.36272247920247,39.11818087841954,34.02603298307731,34.80589699146604,35.16033633553823,32.73882699600585,30.04751279316575,28.70348174484806,27.81221987446099,25.978788192137717,23.2945265522607,25.449088262688147,28.890730793212853,31.480696253983407,34.17297975583206,36.843783710857814,39.517641591045795,42.01755686429309,44.35611402679759
487219,46132,5.932816699784858,6.245365645129103,6.393410846013172,6.436037366817313,6.3543781790598866,5.727248428532377,3.366237999967808,1.4409382656864684,1.7357985091408663,1.8698091445321197,0.9542561433661634,-0.06330788385606301,-0.5714751000044487,-0.9084539697267671,-1.601659588131679,-2.6165570986152167,-1.8019348264748034,-0.5006777566297735,0.4785671348983165,1.496497646197982,2.506306915412667,3.5172708489113043,4.462468496393496,5.346657953594844
46132,347040,26.76027468085199,27.423345807890712,27.73742300976626,27.8278549744629,27.654615389220503,26.324162553989247,21.315289962548526,17.230775572998397,17.856320201635295,18.140623138399917,16.198281724711393,14.039524395931528,12.961450021485888,12.246550924037603,10.775918443870175,8.622818117891082,10.351035461590833,13.111646254626555,15.189109716092688,17.348644539130298,19.49095018503435,21.635705445821177,23.64093783814321,25.516741639869434
46132,33684,3.1328166997848585,3.4453656451291033,3.593410846013172,3.636037366817314,3.5543781790598863,2.927248428532377,0.5662379999678082,-1.3590617343135314,-1.0642014908591335,-0.9301908554678802,-1.8457438566338364,-2.863307883856063,-3.3714751000044485,-3.708453969726767,-4.401659588131679,-5.4165570986152165,-4.601934826474803,-3.3006777566297734,-2.3214328651016833,-1.3035023538020178,-0.2936930845873329,0.7172708489113044,1.6624684963934961,2.5466579535948446
347040,15122,20.8409212166093,21.150549143772757,21.297210744648563,21.339438886753598,21.258542868975212,20.63727414415357,18.298329233612968,16.391022954792202,16.683127495036747,16.815885694583223,15.908889263521619,14.90083518047904,14.397417190649797,14.063587656158528,13.376860594934971,12.371448107913897,13.178457087791315,14.467552876609757,15.437645946721695,16.44606308875688,17.446434888165818,18.447950560603722,19.38431458521225,20.260240589542555
347040,190652,21.067847687693636,21.295687105795047,21.403607906439508,21.43468144496963,21.3751541866044,20.917994181546966,19.196883775677467,17.79339424975275,18.00833910012138,18.10602909601407,17.4386166278744,16.696840981861936,16.32640132896872,16.080753180946843,15.575425720801206,14.835593890729093,15.429430687242665,16.378010607316615,17.09185267777634,17.833895480406007,18.570018125254094,19.30698248799142,19.996005072137315,20.640554396078485
1337200,1263345,14.460008925860588,14.90692470752105,15.118615508785187,15.179567449748117,15.062802442954787,14.166065509957507,10.790041252290413,8.037042566822702,8.458665157930394,8.650287842181438,7.341132616215164,5.886111156729177,5.159479529900178,4.677631239549571,3.6864119908023607,2.2352034010455277,3.400037117283688,5.260713114351816,6.660941791022822,8.116487288488699,9.560420168767642,11.006004111060086,12.357548410730884,13.621856700000102
1263345,597464,74.05177153154045,74.39353065869257,74.55541185965926,74.60202216745445,74.5127312799066,73.82699127232046,71.2453256635162,69.14009137462912,69.46250865018207,69.6090436440211,68.6079249418116,67.4952614727929,66.93960199345308,66.57112977142026,65.81313858120181,64.70339083609365,65.594146030864,67.01701591097492,68.08777901666451,69.20084322060902,70.30502718788114,71.41047373198712,72.44400760820598,73.41083159411772
1263345,1617560,23.754650207142863,24.23953922515356,24.469216826525106,24.53534769057639,24.408661474055524,23.435731206882004,19.772855214903327,16.785941608448162,17.24338834128396,17.451292691517118,16.030902054194236,14.452251320372834,13.663879751394965,13.141090103040714,12.065649610935898,10.491135716167046,11.754942231824133,13.77371488223792,15.292917237318882,16.872136535223035,18.43875652297666,20.007167859058658,21.473549256087104,22.845282432679852
1263345,1551524,15.18941544006024,15.373439585449841,15.460606385970369,15.485704244013927,15.437624535334322,15.068379915864853,13.678252280354874,12.544664586338758,12.718273888559573,12.79717734678059,12.258113430206242,11.658986946888483,11.359785688782424,11.161377569226293,10.75322846680097,10.155671988665803,10.635309401234457,11.401470105909569,11.978034855127042,12.577377118789462,13.17193771655138,13.767178163377679,14.323696404418596,14.844293935294157
1263345,1063277,13.673870793889852,14.404125339086685,14.750025341152266,14.849620015928298,14.658827521167954,13.193571094701811,7.677191588709828,3.1788277235665117,3.867753526030059,4.180862487224575,2.041719961135893,-0.3357660837758516,-1.5230726635617984,-2.310406471324228,-3.930045766662804,-6.301301632278548,-4.397978566529918,-1.3576583098826518,0.9302970441549405,3.308639360275656,5.668006811711836,8.030072076895568,10.238477795311903,12.304341013072062
597464,1617560,12.06510188958692,12.257889089518883,12.349206690064197,12.375499684205069,12.32513046558834,11.938302769001277,10.481978579419394,9.294410519021557,9.476286930871934,9.558947696627285,8.994214069739876,8.366557753883175,8.053108816819684,7.845252691570403,7.417667917601018,6.791656369078463,7.2941336584361,8.09677820619098,8.700798419656904,9.328680791112772,9.951553798291924,10.575139028300429,11.158158137962342,11.703546027451024
597464,1063277,0.792161238166957,1.0112376017260067,1.1150076023456812,1.1448860047784908,1.0876482563503875,0.6480713284105447,-1.0068425233870504,-2.3563516829300455,-2.149673942190981,-2.0557412538326267,-2.6974840116592307,-3.4107298251327545,-3.766921799068539,-4.003121941397266,-4.48901372999884,-5.2003904896835635,-4.6293935699589746,-3.717297492964794,-3.030910886753517,-2.317408191917302,-1.6095979564864482,-0.9009783769313287,-0.23845666140642785,0.3813023039216199
597464,1551524,0.8813109232358033,1.0682560868061923,1.1568064873349813,1.1823027240776456,1.1334598454189972,0.7583542002436648,-0.6538389532902831,-1.805420102766972,-1.629055097336304,-1.548899203270508,-2.0965196899492105,-2.705156117446617,-3.0091066018718196,-3.210664056659001,-3.6252917162656773,-4.232333217863307,-3.7450825130316585,-2.9667605273299578,-2.381043956696334,-1.7721883237694311,-1.1681902562017692,-0.5635015483147339,0.0018503155998481624,0.530711299346449
597464,294323,4.354517329647167,4.731328674968732,4.909813076034572,4.961203928219005,4.862755000922667,4.106682684866137,1.260230859774274,-1.0609248946396779,-0.7054391805684874,-0.5438749565921173,-1.6476725000538766,-2.8744552992283374,-3.487105494397886,-3.8933697392032975,-4.729103615598005,-5.952671642255728,-4.970556940329436,-3.401751687899445,-2.2211667252160483,-0.9939420900977591,0.22349151484330942,1.4423171916781152,2.5818545423809445,3.647839962745187
1543821,932993,18.000398632487094,18.32463165055449,18.478211251471606,18.522431287072166,18.437719419398572,17.787145566047606,15.337873065387164,13.340599509263532,13.646482565557346,13.78550294432771,12.835723662744336,11.780119858803523,11.252955737378562,10.903379526732044,10.184259679601714,9.131422075268326,9.976497516460716,11.326399710412103,12.342251887604794,13.398235875962392,14.445795024400056,15.494552002141631,16.475084141118487,17.392327409803997
