u,v,diff_hour_00_jun,diff_hour_01_jun,diff_hour_02_jun,diff_hour_03_jun,diff_hour_04_jun,diff_hour_05_jun,diff_hour_06_jun,diff_hour_07_jun,diff_hour_08_jun,diff_hour_09_jun,diff_hour_10_jun,diff_hour_11_jun,diff_hour_12_jun,diff_hour_13_jun,diff_hour_14_jun,diff_hour_15_jun,diff_hour_16_jun,diff_hour_17_jun,diff_hour_18_jun,diff_hour_19_jun,diff_hour_20_jun,diff_hour_21_jun,diff_hour_22_jun,diff_hour_23_jun
1492778,892553,58.67072636329605,59.04169567225604,59.217412873305356,59.26800696809158,59.17108438075333,58.42673411610853,55.624413327064595,53.33924448357179,53.689218791223276,53.848278143510086,52.76159374025704,51.55383082944187,50.95067908691061,50.5507135125673,49.7279367505353,48.5233387708025,49.490226888202805,51.034709578579616,52.19699089843071,53.40518879502004,54.60374746034962,55.803676615062955,56.92554672001845,57.97500523464061
1613461,1405705,64.7624889689759,65.02830162342755,65.15420922417943,65.1904616857979,65.12101321770514,64.58765987847146,62.57969773829038,60.94229329137821,61.193062283474944,61.307033945349744,60.52838606585347,59.66298114550559,59.230801550463504,58.94421204443798,58.35466334093474,57.49152620585061,58.184335801783114,59.29101237520272,60.1238281240724,60.98954472714034,61.84835447946311,62.708146235989986,63.51200591749353,64.26398012875823
1613461,735703,120.34353413722032,120.58013660986408,120.69220821053334,120.72447688516077,120.66266011685842,120.1879170346834,118.40061007474199,116.94314018243556,117.16635214243374,117.26779944586076,116.57471726740803,115.80441178885663,115.41972445700598,115.16462830329095,114.63986517160126,113.87157827114176,114.48825494444431,115.47331870759803,116.2146162423062,116.98519915272931,117.74963420699464,118.51494335291416,119.23046680568106,119.89980648823536
1405705,1499351,72.10823739432013,72.21339404882848,72.26320364912591,72.27754528229367,72.25007116304818,72.03907423763705,71.24471558877421,70.59695119219357,70.69615650774833,70.74124419816033,70.43320767440356,70.09084968393627,69.91987753644709,69.8065014681293,69.57327340960055,69.23181256495188,69.50589108641968,69.94369720337689,70.2731627743583,70.61564406787969,70.9553929808865,71.29553037907296,71.61354080252491,71.91102510588237
1499351,1499032,49.42812236854562,50.31903291368576,50.74103091620577,50.86253641943253,50.62976957582491,48.842156735536214,42.11217373822599,36.62416982275115,37.464659301756676,37.84665223441398,35.2368983525858,32.33636537779347,30.88785135045461,29.927304104984447,27.95134416467138,25.058412008620177,27.380466148833502,31.08965686194317,33.88096239386903,36.782540019536306,39.66096831028844,42.542687933812594,45.236942910280526,47.75729603594792
1499351,1543821,58.7814438007315,59.07646663699102,59.21621023782552,59.25644648643504,59.17936631855186,58.58740272225953,56.35878540183877,54.54144640032087,54.819772424516145,54.94626844483873,54.082054864298904,53.12155050215456,52.64187864392104,52.32379578558501,51.66946151026823,50.711474140559474,51.480416659121914,52.708706042807414,53.6330400058386,54.59389030155137,55.54707475193158,56.501349119065814,57.39354502930601,58.228153769281114
1499351,1512898,57.7815766782272,58.18467718717585,58.375613988316054,58.43059024879242,58.32527279168471,57.5164512442754,54.47140975696782,51.98831290340871,52.36859994636859,52.54143609294797,51.36062941854701,50.04825712175573,49.39286388971389,48.958255627829026,48.06421473680213,46.75528149898224,47.805915831275485,49.484172612944775,50.74712396837353,52.05996892687216,53.362339760064934,54.666199786446356,55.88523974301217,57.02559623921578
1499032,1512898,0.6282552460413244,1.6272434638705913,2.100434666696307,2.2366801817899185,1.9756760489577676,-0.028794742447915578,-7.575201906644949,-13.728963674161006,-12.786513176390875,-12.358180117476776,-15.284527093166092,-18.53692800260536,-20.161163403752536,-21.238236052771537,-23.453902608794714,-26.69778063295705,-24.094034679012925,-19.934876567919463,-16.804953643596036,-13.551381355142896,-10.323766681578203,-7.092461398806858,-4.071362376013312,-1.2452614941174125
1499032,1543821,18.780292532573178,20.337195222932824,21.074654027336642,21.286989873959143,20.88022027513009,17.756293573904273,5.995372467129364,-3.595139293356187,-2.1263494825039047,-1.4588011772371985,-6.019453042858267,-11.088253290610105,-13.619590918713747,-15.29818659686324,-18.75125757452509,-23.80677508001785,-19.748890303841776,-13.266927516669803,-8.389006701861657,-3.318380883892292,1.7117905225696433,6.747713667941358,11.456034659604988,15.860455039869649
1512898,1514307,83.08405672134252,83.30605410308236,83.41120770371029,83.4414844848422,83.38348356643506,82.93804561278935,81.26106624296779,79.89356362796423,80.10299707191314,80.19818219611628,79.54788286818531,78.82512711053215,78.46418591027722,78.22483643271744,77.73246608693451,77.01160430378732,77.5902145157749,78.51447187379569,79.21001030142311,79.9330263655238,80.6502740707604,81.36834191137626,82.03969724977482,82.66771966797391
