u,v,diff_hour_00_mar,diff_hour_01_mar,diff_hour_02_mar,diff_hour_03_mar,diff_hour_04_mar,diff_hour_05_mar,diff_hour_06_mar,diff_hour_07_mar,diff_hour_08_mar,diff_hour_09_mar,diff_hour_10_mar,diff_hour_11_mar,diff_hour_12_mar,diff_hour_13_mar,diff_hour_14_mar,diff_hour_15_mar,diff_hour_16_mar,diff_hour_17_mar,diff_hour_18_mar,diff_hour_19_mar,diff_hour_20_mar,diff_hour_21_mar,diff_hour_22_mar,diff_hour_23_mar
794436,735703,226.69583717874355,227.70650946929595,228.1852350721547,228.32307410204476,228.05901728929643,226.03110239506728,218.39643315877439,212.17069756941603,213.1241708800256,213.55751368231878,210.59694042621206,207.3064997400542,205.66326743363044,204.57359744368725,202.33201665893864,199.05019854092646,201.68439766392257,205.89220089912237,209.05873110911043,212.3503568746215,215.61572142740917,218.88481975442343,221.94125326871165,224.80040796209173
794436,1394577,135.3651018895869,135.55788908951885,135.64920669006418,135.67549968420505,135.6251304655883,135.23830276900125,133.78197857941936,132.59441051902155,132.77628693087192,132.85894769662727,132.29421406973987,131.66655775388315,131.35310881681966,131.1452526915704,130.717667917601,130.09165636907844,130.59413365843608,131.39677820619096,132.0007984196569,132.62868079111274,133.2515537982919,133.8751390283004,134.45815813796233,135.003546027451
794436,1613461,49.177015224483654,50.26655500591733,50.782637808999176,50.93123306376501,50.64657066158259,48.4604080732951,40.22996985035506,33.51841096356123,34.546288260836846,35.01344683093906,31.821846182014745,28.274637003006426,26.503175585965792,25.32847354478425,22.91197171613909,19.3740579646404,22.213815978737355,26.74997380165508,30.163603189879165,33.712089925531274,37.23226616307405,40.75646753872818,44.05140887060536,47.13367679150351
794436,1337200,103.47493381385544,105.06980974056532,105.82525534507656,106.0427701147874,105.6260793062308,102.42595927082876,90.37818642974227,80.55375974826926,82.05837370084964,82.74220367209847,78.07031639512078,72.87788687303353,70.28480930278104,68.56527226662789,65.02798004560843,59.849157235103654,64.00601481069866,70.64607425121629,75.6429687444344,80.83726836284202,85.99012687677865,91.14887741593992,95.9720355049612,100.48388077254938
794436,492484,76.37648371450086,77.03371280517801,77.34502280703703,77.43465801433545,77.26294476905115,75.94421398523163,70.97947242983884,66.93094495120985,67.55097817342704,67.8327762385021,65.9075479650223,63.76781052460173,62.69923460279438,61.99063417580819,60.532958810003464,58.3988285309493,60.111819290123066,62.848107521105604,64.90726733973943,67.04777542424809,69.17120613054064,71.297064869206,73.2846300157807,75.14390691176484
1394577,1492778,71.45217016402755,72.11816230924705,72.43362311113087,72.52445345452661,72.35045069930517,71.01413683836806,65.98319872890336,61.88069088389266,62.508991215739414,62.79454658834881,60.84364860455594,58.67538133159643,57.59255773083164,56.874509298152304,55.39739826080353,53.23481291136197,54.97064354732471,57.74341562138702,59.83003090426931,61.9990790965714,64.1508222122812,66.30502573412876,68.31909174932446,70.20315900392173
1394577,1337200,17.243401259724614,17.371926059679254,17.432804460042796,17.45033312280338,17.41675364372556,17.158868512667517,16.18798571961293,15.396273679347704,15.51752462058129,15.572631797751523,15.196142713159915,14.777705169255448,14.568739211213122,14.430168461046936,14.145111945067345,13.727770912718974,14.062755772290732,14.597852137460652,15.000532279771267,15.419120527408515,15.834369198861282,16.25009268553362,16.638772091974893,17.002364018300682
1492778,1757353,158.2247121829604,158.54018214648542,158.68961094737776,158.73263584688098,158.65021348914453,158.01722271291115,155.6341467663226,153.6908535765807,153.98846952324496,154.123732594481,153.19962302321068,152.1725490518088,151.65963260934126,151.3195044043879,150.61982022880164,149.59543769485563,150.41767325925903,151.73109161013068,152.7194883230749,153.74693220363906,154.76617894265948,155.78659113721886,156.7406224075747,157.6330753176471
1492778,1337200,65.41138182491395,65.87582371565914,66.09581611697284,66.15915833013041,66.03781430346282,65.10591121623035,61.597493850419454,58.73653443218831,59.17469124255512,59.373828541874836,58.013333895282436,56.501252770718565,55.7461257859747,55.2453814842378,54.215290892402464,52.70717216187085,53.91768563168698,55.851329314914636,57.30646892008255,58.81909463313532,60.31965233224874,61.821925840905585,63.226471877818376,64.54036088431384
1492778,344649,63.27883088012049,63.64687917089969,63.82121277194074,63.87140848802786,63.77524907066865,63.03675983172971,60.25650456070975,57.98932917267752,58.33654777711915,58.494354693561185,57.41622686041249,56.21797389377697,55.61957137756485,55.22275513845259,54.406456933601945,53.21134397733161,54.17061880246892,55.70294021181914,56.85606971025409,58.05475423757893,59.243875433102765,60.43435632675536,61.5473928088372,62.58858787058832
1492778,892553,58.62209926234941,59.01059468039412,59.19461348149301,59.24759784847386,59.146096241261354,58.36657982238137,55.431865925193634,53.03873634893739,53.405244875848,53.57181884320348,52.4337950193243,51.16897244343125,50.53732534298513,50.11846375725552,49.256815652135394,47.995307531627816,49.00787540260609,50.625325779142436,51.842518027490435,53.107796139666654,54.362979623830704,55.61959834490845,56.79447018710594,57.893509418954345
1613461,1405705,64.69765283438038,64.98683363427833,65.1238100350963,65.16324952630761,65.08769569838252,64.50745415350193,62.322967869129094,60.54161577853234,60.814430396307905,60.93842154494094,60.09132110460982,59.149836630824765,58.67966322522953,58.36787903735561,57.72650187640153,56.787484553617695,57.54120048765415,58.74516730928647,59.65119762948536,60.59302118666916,61.52733069743789,62.46270854245065,63.33723720694351,64.15531904117654
1613461,735703,120.2786980026248,120.53866862071486,120.66180902145021,120.69726472567048,120.6293425975358,120.10771130971385,118.1438802055807,116.54246266958968,116.7877202552667,116.89918704545195,116.13765230616438,115.2912672741758,114.868586131772,114.58829529620857,114.01170370706804,113.16753661890884,113.84511963031535,114.92747364168177,115.74198574771916,116.58867561225813,117.42861042496942,118.26950565937483,119.05569809513104,119.79114540065366
1405705,1499351,72.05961029337348,72.18229305696656,72.24040425731357,72.25713616267595,72.22508302355621,71.9789199439099,71.05216818690324,70.29644305755917,70.41218259237304,70.46478489785372,70.10540895347083,69.70599129792565,69.5065237925216,69.37425171281753,69.10215231120064,68.7037813257772,69.02353960082297,69.5343134039397,69.91868990341803,70.31825141252631,70.71462514436757,71.11145210891844,71.4824642696124,71.82952929019609
1499351,1499032,49.20930041428573,50.179078450307124,50.638433653050214,50.770695381152784,50.51732294811105,48.57146241376401,41.24571042980666,35.27188321689633,36.186776682567924,36.60258538303424,33.761804108388475,30.60450264074567,29.027759502789934,27.98218020608143,25.8312992218718,22.682271432334094,25.20988446364827,29.247429764475843,32.28583447463777,35.44427307044607,38.577513045953324,41.71433571811732,44.64709851217421,47.39056486535971
1499351,1543821,58.73281669978486,59.0453656451291,59.19341084601317,59.236037366817314,59.15437817905989,58.52724842853238,56.16623799996781,54.24093826568647,54.53579850914087,54.669809144532124,53.75425614336616,52.73669211614394,52.228524899995556,51.89154603027323,51.19834041186832,50.18344290138479,50.9980651735252,52.29932224337023,53.27856713489832,54.296497646197984,55.30630691541267,56.317270848911306,57.262468496393495,58.14665795359485
1499351,1512898,57.741054094104996,58.158759693957585,58.3566144951391,58.413582649110985,58.30444934210807,57.46632266616944,54.310953588742024,51.737889457880044,52.131955016889194,52.31105334269246,51.08746381776973,49.72754180008022,49.04840243644265,48.59804749840254,47.671613821468874,46.31525546633667,47.403956259944884,49.143019446747125,50.45172990925663,51.812141714077676,53.16169989629917,54.51280122798426,55.77600929891841,56.95768305947722
1499032,1512898,0.3770152244836664,1.4665550059173407,1.9826378089991885,2.131233063765028,1.8465706615825943,-0.3395919267048906,-8.57003014964493,-15.281589036438758,-14.253711739163146,-13.786553169060928,-16.978153817985245,-20.525362996993564,-22.296824414034198,-23.47152645521574,-25.8880282838609,-29.42594203535959,-26.586184021262635,-22.05002619834491,-18.636396810120825,-15.087910074468715,-11.567733836925935,-8.043532461271807,-4.748591129394635,-1.6663232084964767
1499032,1543821,18.39938024182447,20.09357078668112,20.89605879147327,21.127118436953666,20.684479849109664,17.285084939708213,4.487084485806811,-5.9491196813256835,-4.350811819610254,-3.624399029638976,-8.587209690164716,-14.102977314359961,-16.857528579463363,-18.684143013472195,-22.441706178657697,-27.943019786886218,-23.527310274349404,-16.47376727892774,-11.165710857560526,-5.647956684160466,-0.17422419682853274,5.305767218397726,10.429268485123627,15.222071150327196
1512898,1514307,83.0597431708692,83.2905036071514,83.39980800780413,83.43127992503335,83.37098949668908,82.90796846592578,81.16479254203232,79.74330956064702,79.9610101142255,80.05995254596297,79.38398350771895,78.63269791752684,78.25750903831448,78.00871155506155,77.49690553773456,76.74758868419998,77.34903877297656,78.30977997407709,79.03277386595296,79.78433003784711,80.52989015250094,81.276302776299,81.97415898331856,82.62697176013077
735703,1363127,137.8814438007315,138.17646663699102,138.31621023782552,138.35644648643503,138.27936631855184,137.68740272225952,135.45878540183875,133.64144640032086,133.91977242451614,134.04626844483872,133.1820548642989,132.22155050215454,131.741878643921,131.423795785585,130.76946151026823,129.81147414055945,130.5804166591219,131.8087060428074,132.73304000583857,133.69389030155136,134.64707475193157,135.6013491190658,136.493545029306,137.3281537692811
735703,492484,83.73542962039586,83.97495311122043,84.08840831189794,84.12107536522447,84.05849542694308,83.57789131906219,81.76851884109682,80.2930554933298,80.51902315653786,80.62172289580965,79.92008414725257,79.14026872452152,78.75083216635173,78.49258667740564,77.96134498853459,77.18357306461263,77.80786303017818,78.80508807435848,79.55553743048281,80.33563371017041,81.10950623424148,81.88426364122174,82.60862071686229,83.28622385228763
1363127,1451397,123.96080619083479,125.05618800863003,125.57503801172841,125.72443002389245,125.43824128175194,123.24035664205272,114.96578738306475,108.21824158534977,109.2516302890451,109.72129373083686,106.51257994170385,102.94635087433623,101.16539100465731,99.98439029301366,97.5549313500058,93.99804755158218,96.85303215020512,101.41351253517603,104.84544556623241,108.41295904041348,111.95201021756776,115.49510811534336,118.80771669296786,121.9065115196081
1363127,487219,49.43294957728055,49.85357619531393,50.0528145965037,50.1101811291747,50.00028465219274,49.15629695054824,45.97886235509686,43.38780476877431,43.78462603099331,43.96497679264135,42.73283069761427,41.36339873574511,40.6795101457884,40.22600587251724,39.29309363840222,37.92725025980755,39.023564345678764,40.77478881350759,42.09265109743324,43.46257627151877,44.82157192354602,46.18212151629184,47.45416321009965,48.64410042352951
487219,1451397,45.5822410657057,46.525729938100014,46.972632740768745,47.101309060579375,46.85480515734901,44.961693854354756,37.83453153261311,32.022645418847944,32.912737555630855,33.31727433349417,30.55350218978759,27.481790219761614,25.94779011867817,24.930554839049115,22.83798086947167,19.774318291096133,22.233411692043358,26.16150546363163,29.117543781048198,32.190362053476164,35.238664800731705,38.29045312334909,41.143713311542996,43.81280858888912
487219,46132,5.932816699784858,6.245365645129103,6.393410846013172,6.436037366817313,6.3543781790598866,5.727248428532377,3.366237999967808,1.4409382656864684,1.7357985091408663,1.8698091445321197,0.9542561433661634,-0.06330788385606301,-0.5714751000044487,-0.9084539697267671,-1.601659588131679,-2.6165570986152167,-1.8019348264748034,-0.5006777566297735,0.4785671348983165,1.496497646197982,2.506306915412667,3.5172708489113043,4.462468496393496,5.346657953594844
46132,347040,26.69543854625646,27.381877818741486,27.707023820683133,27.8006428149726,27.62129786989788,26.243956829019705,21.05856009338724,16.830098060152523,17.477688314468256,17.772010737991103,15.761216763467742,13.526379881250701,12.41031169625191,11.670217916955227,10.147756979336965,7.918776465658169,9.707900147461878,12.56580118871031,14.716479221505645,16.95212099865912,19.16992640300913,21.390267752281837,23.46616912759319,25.40808055228774
46132,33684,3.1328166997848585,3.4453656451291033,3.593410846013172,3.636037366817314,3.5543781790598863,2.927248428532377,0.5662379999678082,-1.3590617343135314,-1.0642014908591335,-0.9301908554678802,-1.8457438566338364,-2.863307883856063,-3.3714751000044485,-3.708453969726767,-4.401659588131679,-5.4165570986152165,-4.601934826474803,-3.3006777566297734,-2.3214328651016833,-1.3035023538020178,-0.2936930845873329,0.7172708489113044,1.6624684963934961,2.5466579535948446
347040,15122,20.808503149311537,21.129815149198144,21.282011150107,21.325832807008453,21.2418841093139,20.5971712816688,18.169964299032326,16.190684198369265,16.493811551453227,16.631579494378812,15.690356782899794,14.644262923138626,14.12184802803281,13.77542115261734,13.062779862668366,12.01942728179744,12.856889430726836,14.194630343651635,15.201330699428176,16.24780131852129,17.285922997153207,18.32523171383405,19.29693022993724,20.205910045751708
347040,190652,21.043534137220313,21.280136609864087,21.392208210533337,21.424476885160768,21.362660116858418,20.887917034683387,19.100610074741986,17.643140182435552,17.86635214243374,17.967799445860763,17.27471726740803,16.504411788856626,16.11972445700598,15.864628303290951,15.339865171601252,14.571578271141751,15.188254944444306,16.17331870759802,16.914616242306202,17.685199152729314,18.449634206994634,19.214943352914165,19.930466805681057,20.599806488235348
1337200,1263345,14.306023106196218,14.808438233291637,15.046417434712758,15.114938570958667,14.983673334563552,13.975576913154846,10.18030781303236,7.085433473813758,7.559414425908679,7.774833391210506,6.303103333261493,4.667392934362212,3.8505260074694814,3.30884034772893,2.194528512535989,0.5631044769923577,1.872590746227413,3.9643310828007348,5.538444366378599,7.17474387986965,8.797988686457742,10.423089588904148,11.942472723174587,13.363786616993577
1263345,597464,73.93830829599828,74.32096167768142,74.50221327876379,74.55440088834644,74.45442562109201,73.68663125362376,70.79604839248395,68.43890572714885,68.79990284763976,68.96397194330568,67.8430612596352,66.59725857210145,65.97510992429362,65.5625470090261,64.71385601826869,63.47131794468604,64.46865923113832,66.06178704562149,67.26067565113719,68.50692702478445,69.743235569337,70.98095776829328,72.13816236474344,73.22067469084976
1263345,1617560,23.58445535382961,24.130685753636843,24.389418955181895,24.46391577191437,24.32120298583363,23.225191178836955,19.09893930835495,15.734163137227752,16.249479637470486,16.48368514044398,14.883606530929649,13.105246969335663,12.217141647655776,11.628215959449479,10.416725766536223,8.643026379055648,10.066712032235621,12.340871584207777,14.052262189027896,15.831262241486192,17.596069095160452,19.362893913517887,21.014781390893305,22.560047077777902
1263345,1551524,15.108370271815835,15.321604599013309,15.422607399616458,15.45168904465106,15.39597763618104,14.968122759652926,13.357339943903266,12.043817695281419,12.244984029600774,12.336411846269574,11.711782228651678,11.017556303537448,10.67086278223995,10.440961310373323,9.968026636134457,9.275619923374661,9.831390258573261,10.719163773514262,11.387246736893239,12.081722693200488,12.770657989019853,13.460381046453502,14.105235516231073,14.70846757581704
1263345,1063277,13.422630772332194,14.243436881133436,14.632228483455147,14.744172897903407,14.52972213379278,12.882773910444836,6.682363345709847,1.62620236128876,2.400554963257786,2.752489435640422,0.3480932363167444,-2.324201078164055,-3.658733673843461,-4.543696873768429,-6.364171441728992,-9.029463034681086,-6.890127908779629,-3.472807940308101,-0.9011461223698447,1.7721106409498368,4.424039656364103,7.079001014430618,9.56124904193058,11.883279298693
597464,1617560,12.016474788640277,12.226788097656964,12.326407298251851,12.35509056458735,12.30014232609637,11.87814847527412,10.28943117754843,8.993902384387155,9.192313015496655,9.282488396320677,8.666415348807137,7.981699367872554,7.639755072894201,7.413002936258621,6.946546819201111,6.263625129903778,6.811782172839382,7.687394406753795,8.34632554871662,9.031288135759388,9.710785961773007,10.391060758145922,11.027081605049826,11.622050211764753
597464,1063277,0.6462799353270267,0.9179346261402485,1.0466094269086448,1.0836586459253286,1.0126838378744805,0.46760844722907546,-1.5844847289999424,-3.257876086833256,-3.0015956883168164,-2.885119154752457,-3.6808801744574464,-4.565304983164616,-5.006983030844987,-5.299871207332611,-5.902377025198563,-6.784484207207617,-6.076448026749128,-4.945448891276344,-4.094329499574361,-3.2095861579774545,-2.331901466043196,-1.4532131873948475,-0.6316862601439706,0.1368148568628087
597464,1551524,0.792161238166957,1.0112376017260067,1.1150076023456812,1.1448860047784908,1.0876482563503875,0.6480713284105447,-1.0068425233870504,-2.3563516829300455,-2.149673942190981,-2.0557412538326267,-2.6974840116592307,-3.4107298251327545,-3.766921799068539,-4.003121941397266,-4.48901372999884,-5.2003904896835635,-4.6293935699589746,-3.717297492964794,-3.030910886753517,-2.317408191917302,-1.6095979564864482,-0.9009783769313287,-0.23845666140642785,0.3813023039216199
597464,294323,4.249158610929439,4.66394319260124,4.860414393774491,4.916984169047277,4.808614032023401,3.9763483817906318,0.8430448223871849,-1.712025853014219,-1.3207159972149238,-1.1428701072564387,-2.3579030620748105,-3.70831513558468,-4.382705272903099,-4.829910875712159,-5.7498659954644715,-7.0967393271342125,-6.015651825788991,-4.288749920013343,-2.989191278919991,-1.6382928433634252,-0.29817213094767503,1.0434809396766846,2.2978553877371635,3.4712656954249343
1543821,932993,17.870726363296047,18.241695672256036,18.417412873305352,18.468006968091576,18.37108438075332,17.626734116108523,14.824413327064594,12.539244483571789,12.889218791223271,13.048278143510085,11.961593740257033,10.753830829441869,10.150679086910607,9.750713512567293,8.927936750535295,7.723338770802499,8.690226888202801,10.234709578579613,11.396990898430712,12.605188795020034,13.803747460349612,15.003676615062949,16.12554672001845,17.175005234640608
1543821,452203,26.489946950043038,27.106281786189165,27.398221387932516,27.482279293443487,27.321250427865756,26.08457400392833,21.428749700871098,17.63213059869014,18.21358397596937,18.477847939217543,16.672411647198697,14.665813425293184,13.663726671953844,12.999216938202355,11.632241372936594,9.63090142235691,11.237306089848751,13.803336386459046,15.734370705266773,17.741691620072658,19.73299774908479,21.726580832899863,23.59047525924325,25.334063815032824
1543821,344649,10.587201151936327,11.168483769913006,11.443820171557208,11.52309753267893,11.371226706849697,10.204882591382647,5.813844504613027,2.233146867958947,2.781531806719931,3.030766539830765,1.3280090890641745,-0.5644698026855739,-1.5095658401951884,-2.1362835511740794,-3.4255164302635883,-5.31303609929372,-3.7979909389578115,-1.377896014666586,0.4433164471473372,2.336476930779426,4.214533422122625,6.094737373208876,7.852628325068279,9.497055446405366
452203,868805,8.825908080421707,10.114077098148918,10.724244701792605,10.899929708097526,10.563371747340279,7.978659411054002,-1.7522340375158585,-9.687347895628669,-8.472082780082971,-7.919758572535844,-11.69320598855628,-15.887091371780595,-17.981500178523007,-19.37035701541593,-22.227400732393185,-26.410296079339354,-23.05283419135877,-17.68970925863299,-13.65375601411068,-9.458360168473739,-5.296435984140317,-1.1297528563562143,2.765874830930203,6.410057547059124
452203,1525053,69.72785661355422,70.4026118133161,70.72222341522469,70.81424889471775,70.63795662955918,69.28405969150447,64.18692502796787,60.03043681657545,60.667004258051776,60.956316938195506,58.97974924408956,56.782952138591114,55.6858808588689,54.958384420496415,53.461837711603565,51.27079729177462,53.02946780452635,55.83872372166843,57.95279446879916,60.1503827688947,62.33043829402173,64.5129865990515,66.5535534828682,68.46241109607858
452203,932993,7.798450099354575,8.736096935387309,9.180232538039515,9.30811210045194,9.063134537179657,7.181745285597131,0.09871399990342233,-5.677185202940596,-4.7926044725774,-4.390572566403643,-7.137231569901509,-10.18992365156819,-11.714425300013346,-12.725361909180304,-14.804978764395038,-17.84967129584565,-15.405804479424415,-11.50203326988932,-8.56429859530505,-5.510507061406054,-2.4810792537619992,0.5518125467339114,3.3874054891804875,6.039973860784532
1525053,1260431,72.24875997844231,72.33931154204672,72.38220314230286,72.39455288197509,72.3708946126248,72.189202815743,71.50517175699999,70.94737463772222,71.0328014372277,71.07162694841583,70.80637327518082,70.51156500561177,70.3643389897183,70.26670959755577,70.06587432493379,69.77183859759744,70.00785065775027,70.38485036957452,70.66855683347518,70.96347128067416,71.25603284465224,71.54892893753502,71.82277124661864,72.07893828562091
1525053,948003,110.87373791639413,111.49591478890184,111.79062159066171,111.8754762535709,111.71292104803508,110.46452257268592,105.76456723358076,101.93196122047866,102.51892600417759,102.78569483911532,100.96314540688776,98.93752729662296,97.92594209064534,97.25513368643175,95.87520100680328,93.85489100929865,95.47652226131649,98.06687511997997,100.01621308162,102.04256073495485,104.05274180357847,106.065221409515,107.94678308160573,109.70689854313738
1260431,948003,47.13281669978486,47.4453656451291,47.59341084601317,47.63603736681731,47.55437817905989,46.92724842853238,44.56623799996781,42.64093826568647,42.93579850914087,43.06980914453212,42.15425614336616,41.136692116143934,40.628524899995554,40.29154603027323,39.59834041186832,38.583442901384785,39.3980651735252,40.699322243370226,41.678567134898316,42.69649764619798,43.70630691541267,44.717270848911305,45.662468496393494,46.546657953594845
948003,952209,17.61439337801206,18.330042832304958,18.669024834329228,18.76662761560974,18.579650970744602,17.14369967280778,11.737647756935637,7.329251169095187,8.004398455509463,8.311245237480088,6.21488556191318,3.8849492378996704,2.7213887897094438,1.9498016581022632,0.3625551486704559,-1.9612755996329696,-0.09601899519931578,2.883494856315007,5.125691103271848,7.4564665730701485,9.768646675477605,12.08347063535766,14.247708239405672,16.272254192810628
952209,960522,67.443667014716,67.78834716004891,67.95161196102386,67.99862064751815,67.90856658999127,67.21696555669925,64.61323442987103,62.49000668552338,62.815179664286184,62.96296709396999,61.95329182165614,60.83111840845779,60.270709702798825,59.89908814553496,59.134618398135146,58.01538562956452,58.91375411659787,60.34878527773538,61.42870020484113,62.55127777805011,63.66489921512798,64.7797940202947,65.82216151938721,66.79724895817
952209,951596,0.7847211088210106,1.5471068540065038,1.908226456162971,2.0122032966291483,1.8130159320993489,0.28328822286869615,-5.475811981386935,-10.172103856596557,-9.452865318824614,-9.12597956333754,-11.359244360574124,-13.841339791461985,-15.080887860758514,-15.902864356062489,-17.593767780395964,-20.0693589040988,-18.082289623457232,-14.908195275517484,-12.519569885902238,-10.03658050787221,-7.57340088857284,-5.107404751721024,-2.801829181694369,-0.6450679823527623
952209,787061,23.479096635111883,24.06330027126935,24.340020272921816,24.41969601274264,24.267062016934364,23.09485687576145,18.681753270967864,15.083062178853211,15.634202820824047,15.88468998977966,14.173375968908715,12.27138713297932,11.321541869150561,10.69167482294062,9.395963386669756,7.498958694177162,9.021617146776066,11.453873352093881,13.284237635323954,15.186911488220526,17.074405449369472,18.964057661516456,20.730782236249524,22.38347281045765
