u,v,diff_hour_00_apr,diff_hour_01_apr,diff_hour_02_apr,diff_hour_03_apr,diff_hour_04_apr,diff_hour_05_apr,diff_hour_06_apr,diff_hour_07_apr,diff_hour_08_apr,diff_hour_09_apr,diff_hour_10_apr,diff_hour_11_apr,diff_hour_12_apr,diff_hour_13_apr,diff_hour_14_apr,diff_hour_15_apr,diff_hour_16_apr,diff_hour_17_apr,diff_hour_18_apr,diff_hour_19_apr,diff_hour_20_apr,diff_hour_21_apr,diff_hour_22_apr,diff_hour_23_apr
1492778,892553,58.58968119505165,58.98986068581951,59.179413886951444,59.233991768728714,59.12943748160004,58.326476959896596,55.30350099061299,52.838397592514454,53.215928932264475,53.38751264299907,52.215262538702476,50.912400186090835,50.26175618036814,49.83029725371433,48.94273491986878,47.64328670551136,48.68630774554161,50.35240324618431,51.60620278019691,52.909534369431064,54.20246773281809,55.496879498138775,56.70708583183093,57.8391788751635
1613461,1405705,64.7624889689759,65.02830162342755,65.15420922417943,65.1904616857979,65.12101321770514,64.58765987847146,62.57969773829038,60.94229329137821,61.193062283474944,61.307033945349744,60.52838606585347,59.66298114550559,59.230801550463504,58.94421204443798,58.35466334093474,57.49152620585061,58.184335801783114,59.29101237520272,60.1238281240724,60.98954472714034,61.84835447946311,62.708146235989986,63.51200591749353,64.26398012875823
1613461,735703,120.28680251944922,120.54385211935852,120.6656089200856,120.70066624560677,120.63350728745112,120.11773702533505,118.17597143922586,116.59254735869541,116.83504924116258,116.94526359550305,116.19228542631984,115.35541033851091,114.93747842242625,114.66033692209388,114.0902238901347,113.25554182543796,113.92551154458147,114.99570427492131,115.80106455954254,116.63824105481703,117.46873839772256,118.30018537106724,119.0775441839498,119.80472803660136
1405705,1499351,72.05961029337348,72.18229305696656,72.24040425731357,72.25713616267595,72.22508302355621,71.9789199439099,71.05216818690324,70.29644305755917,70.41218259237304,70.46478489785372,70.10540895347083,69.70599129792565,69.5065237925216,69.37425171281753,69.10215231120064,68.7037813257772,69.02353960082297,69.5343134039397,69.91868990341803,70.31825141252631,70.71462514436757,71.11145210891844,71.4824642696124,71.82952929019609
1499351,1499032,49.37139075077454,50.28274842318019,50.71443162575803,50.83872577987852,50.600616746417614,48.771976726187866,41.88753510270987,36.27357699901101,37.13335640048552,37.52411638405627,34.8544665114976,31.88736392744774,30.40560531587488,29.42301272378737,27.401702883204823,24.44237556291638,26.817722748970663,30.612042429266456,33.46741071110537,36.43558192162402,39.38007250101637,42.32792995196567,45.08402028854926,47.662217584313936
1499351,1543821,58.75713025025818,59.06091614106006,59.20481054191934,59.246241926626176,59.16687224880587,58.55732557539596,56.26251170090329,54.39119233300367,54.67778546682851,54.80803879468542,53.91815550383254,52.92912130914925,52.4352017719583,52.107670907929126,51.433900961068275,50.44745852097213,51.23924091632355,52.504014143088824,53.45580357036846,54.44519397387467,55.426690833672126,56.40930998398856,57.32800676284975,58.18740586143798
1499351,1512898,57.78968119505164,58.189860685819504,58.37941388695144,58.43399176872871,58.32943748160004,57.52647695989659,54.503500990612984,52.03839759251445,52.41592893226447,52.587512642999066,51.41526253870247,50.11240018609084,49.461756180368134,49.03029725371432,48.142734919868786,46.84328670551136,47.8863077455416,49.55240324618431,50.80620278019691,52.10953436943106,53.40246773281809,54.69687949813877,55.907085831830926,57.03917887516349
1499032,1512898,0.5634191114457998,1.5857754747213653,2.0700354776131795,2.209468022299624,1.9423585296351422,-0.10900046741745761,-7.831931775806234,-14.129641187006877,-13.165145063557913,-12.72679251788559,-15.721592054409745,-19.05007251728619,-20.712301728986514,-21.814569059853913,-24.082064073327924,-27.40182228518996,-24.737169993141883,-20.480721633835707,-17.27758413818308,-13.947904895614075,-10.644790463603425,-7.3378990923462,-4.246131086563331,-1.353922581699107
1499032,1543821,18.68303833067989,20.274993239208985,21.02905524371195,21.2461716347237,20.83024399614615,17.635984986449962,5.610277663387436,-4.196155562624995,-2.694297313254463,-2.0117197778504163,-6.675050484723744,-11.857970062631345,-14.446298406564708,-16.162686107486806,-19.69349977132491,-24.862837558367225,-20.713593275035215,-14.08569511554417,-9.097952443742216,-3.913166194599061,1.2302548495318106,6.379557127632346,11.19388159377996,15.697463408497107
1512898,1514307,83.09216123816697,83.311237601726,83.41500760234568,83.4448860047785,83.38764825635039,82.94807132841055,81.29315747661295,79.94364831706996,80.15032605780902,80.24425874616738,79.60251598834077,78.88927017486725,78.53307820093147,78.29687805860274,77.81098627000117,77.09960951031644,77.67060643004103,78.58270250703521,79.26908911324648,79.9825918080827,80.69040204351356,81.39902162306868,82.06154333859358,82.68130230392163
