u,v,diff_hour_00_apr,diff_hour_01_apr,diff_hour_02_apr,diff_hour_03_apr,diff_hour_04_apr,diff_hour_05_apr,diff_hour_06_apr,diff_hour_07_apr,diff_hour_08_apr,diff_hour_09_apr,diff_hour_10_apr,diff_hour_11_apr,diff_hour_12_apr,diff_hour_13_apr,diff_hour_14_apr,diff_hour_15_apr,diff_hour_16_apr,diff_hour_17_apr,diff_hour_18_apr,diff_hour_19_apr,diff_hour_20_apr,diff_hour_21_apr,diff_hour_22_apr,diff_hour_23_apr
487219,1451397,58.96315335645441,59.769354374351714,60.151227976632114,60.26118049758486,60.050545583369434,58.432902488550816,52.342819513935666,47.376625806817444,48.1371998927372,48.48287218589594,46.12125883709404,43.49651424351147,42.18572777942779,41.31651125565807,39.52842947360428,36.9105629979645,39.01183166255098,42.36834522588957,44.894247936747064,47.51993785374434,50.12467952012988,52.73239957289272,55.170479486024355,57.45119247843157
487219,46132,6.049025733433741,6.35573264241641,6.501010643283954,6.542840406689888,6.462707558890543,5.847299859774763,3.53042046725813,1.6411076438979366,1.9304564809326266,2.061962244634323,1.1635223836770772,0.16497824481414458,-0.33369051869595356,-0.6643707179561726,-1.3446192219983768,-2.340546685556987,-1.5411509979425642,-0.26421649015071136,0.6967247585450771,1.6956285313157773,2.686562860918973,3.6786302722961404,4.606160674031001,5.473823225490269
46132,347040,27.757528882745277,28.385547791614552,28.683021793390953,28.768673213698342,28.604591668204446,27.344471141443563,22.600384766290457,18.731791842267203,19.324268032385852,19.593541739013137,17.753879166576873,15.709241167952772,14.688157509336856,14.011050434661168,12.618160640669991,10.578880596240452,12.215738432784274,14.830413853500923,16.798055457973252,18.843429849837065,20.87248585807218,22.90386198613019,24.80309090396824,26.579733271241977
46132,33684,3.257130250258181,3.5609161410600634,3.704810541919345,3.7462419266261744,3.6668722488058716,3.0573255753959563,0.7625117009032909,-1.108807666996329,-0.8222145331714934,-0.6919612053145752,-1.5818444961674665,-2.570878690850752,-3.064798228041706,-3.3923290920708764,-4.066099038931726,-5.052541479027874,-4.260759083676445,-2.9959858569111804,-2.0441964296315422,-1.0548060261253251,-0.07330916632787421,0.9093099839885581,1.8280067628497538,2.6874058614379805
347040,15122,21.55713025025818,21.860916141060063,22.004810541919344,22.046241926626173,21.96687224880587,21.357325575395954,19.06251170090329,17.19119233300367,17.477785466828504,17.608038794685424,16.71815550383253,15.729121309149246,15.235201771958291,14.907670907929122,14.233900961068272,13.247458520972124,14.039240916323553,15.304014143088818,16.255803570368457,17.245193973874674,18.226690833672123,19.209309983988557,20.12800676284975,20.987405861437978
347040,190652,21.775952204518074,22.0008706044387,22.1074078050749,22.138082964905916,22.07931887651973,21.62801989716816,19.928975009322627,18.543478938858485,18.75566808601726,18.85210564606517,18.193249748029857,17.460984046197037,17.095293619622964,16.852794806832136,16.353945903867857,15.623599097258207,16.209822601508783,17.146241240556144,17.850931489599724,18.583460922964903,19.310146098007245,20.037662199683833,20.717851160956066,21.354137032026195
1337200,1263345,15.47621795950947,15.917291704808356,16.12621530605597,16.186370489620693,16.071131822785443,15.186116941199893,11.854223719580734,9.13721194503417,9.553323129722154,9.742440942283642,8.450398856526078,7.014397285399385,6.297264111208671,5.821714491320165,4.843452356935664,3.411213814103755,4.560820945815927,6.397174380830878,7.779099414669583,9.215618173606494,10.640676114273948,12.06736353444492,13.401240588368388,14.649021971895523
1263345,597464,78.36798056518931,78.70389765597986,78.86301165693003,78.908825207327,78.82106065973724,78.14704270356282,75.6095081308065,73.54026075284058,73.85716662197382,74.00119674412329,73.0171911821225,71.9235476014631,71.37738657476156,71.01521302319084,70.2701789473351,69.17940124915185,70.05492985939622,71.45347717745396,72.50593664031126,73.59997410572679,74.68528313338743,75.77183315537195,76.78769978584346,77.73799686601313
1263345,1617560,24.970859240791743,25.449906222440866,25.676816623795887,25.742150730448962,25.61699085388618,24.65578263812439,21.03703768219365,18.086110986659634,18.538046313075718,18.743445791619322,17.340168294505148,15.780537449043042,15.00166433270346,14.485173354811307,13.422689977069199,11.867146129225272,13.115726060356373,15.110176148716981,16.61107486096564,18.171267420340833,19.719012468482966,21.268527282443493,22.71724143372461,24.072447704575275
1263345,1551524,16.278565125129084,16.430458070530026,16.502405270959667,16.523120963313083,16.48343612440293,16.178662787697974,15.031255850451641,14.095596166501831,14.238892733414248,14.304019397342708,13.859077751916262,13.36456065457462,13.117600885979142,12.953835453964558,12.616950480534133,12.123729260486058,12.519620458161773,13.152007071544405,13.627901785184225,14.122596986937333,14.613345416836058,15.104654991994275,15.564003381424872,15.993702930718985
1263345,1063277,14.698184344363174,15.419675835017646,15.761425037058439,15.859824575737159,15.671321590913939,14.22364824156539,8.77346528964531,4.329081790883713,5.009740483717698,5.319092137377879,3.2056193216022617,0.8566631092294585,-0.3163957915990565,-1.0942815936683346,-2.6944852174628515,-5.0372860126912045,-3.15680282373156,-0.15296641016405843,2.107533479625081,4.457335687952348,6.788390729971294,9.12211121197282,11.30401606176816,13.345088920915197
597464,1617560,12.256997372762479,12.45270559087523,12.545406791428805,12.572098164268782,12.52096577567301,12.128277053380083,10.649887345774232,9.444325829915822,9.628957944976055,9.712871146576184,9.139580949584417,8.50241468954807,8.184216526165436,7.973211065685105,7.5391477345343665,6.903651162549347,7.41374174416998,8.228547572951449,8.841719607833522,9.479115348553874,10.11142582553877,10.74445931660801,11.336312049143588,11.889963391503311
597464,1063277,0.7840567213425165,1.0060541030823535,1.1112077037102903,1.141484484842204,1.0834835664350595,0.638045612789352,-1.0389337570322112,-2.4064363720357793,-2.197002928086861,-2.101817803883728,-2.7521171318146878,-3.4748728894678576,-3.8358140897227853,-4.075163567282564,-4.567533913065491,-5.288395696212676,-4.709785484225094,-3.785528126204325,-3.0899896985768964,-2.3669736344761994,-1.649725929239601,-0.9316580886237467,-0.26030275022518023,0.3677196679739083
597464,1551524,0.9704606083046496,1.1252745718863781,1.1986053723242813,1.2197194433768002,1.1792714344876072,0.868637072076785,-0.30083538319351577,-1.2544885226038986,-1.108436252481627,-1.0420571527083893,-1.4955553682391898,-1.9995824097604795,-2.2512914046751007,-2.418206171920735,-2.761569702532514,-3.264275946043051,-2.860771456104342,-2.2162235616951214,-1.731177026639152,-1.2269684556215603,-0.7267825559170902,-0.2260247196981391,0.24215729260612417,0.6801202947712781
597464,294323,4.530203779173844,4.915778179037772,5.098413380128399,5.150999368410144,5.050260931176682,4.276605538002558,1.363957158838791,-1.0111789619568796,-0.6474261382561277,-0.4821046067454233,-1.6115718605202467,-2.8668844922336483,-3.4937823663606284,-3.90949461685919,-4.76466416479796,-6.016687261843071,-5.011732683127796,-3.4064435876180372,-2.1984031606861896,-0.942638417774452,0.30310759658385056,1.5502780566008614,2.7163162759246866,3.807092054902051
1543821,932993,18.40314443059381,18.76242966683065,18.932612467846916,18.981613047836724,18.887743140414635,18.16683697859329,15.452778261645236,13.239583239994724,13.578534734806789,13.73258434371449,12.68012622087886,11.510403086782283,10.926248249527596,10.53888001610848,9.7420174828019,8.575359596918956,9.51179454526728,11.007632111537736,12.133306145724232,13.303450565255623,14.464259351362223,15.626395461832619,16.712931075293458,17.729335778431455
1543821,452203,27.10615598369192,27.716648783476472,28.0058211852033,28.08908233331606,27.929579807696413,26.70462543517072,22.09293216816142,18.33229997690161,18.908241947761134,19.17000103931975,17.38167788750961,15.394099553963393,14.40151125326234,13.74330018997295,12.389281739069897,10.406911835415137,11.998089918380991,14.539797652938107,16.452528328913537,18.440822505190454,20.4132536945911,22.387940256284697,24.234167436880753,25.96122908692825
1543821,344649,10.63582825288297,11.199584761774926,11.466619563369555,11.543506652296651,11.396214846341666,10.265036885109803,6.006391906483992,2.533655002593351,3.06550572209521,3.3072258401373755,1.6558078099969133,-0.17961141667495362,-1.0962120962697046,-1.7040337958622978,-2.9543953318636813,-4.785004860119033,-3.3156394533610936,-0.9685122152294028,0.7977893180876183,2.6338695861328105,4.4553012586415415,6.278815643363382,7.983704857980793,9.578551262091636
452203,868805,8.96643066454391,10.239994591367186,10.84324419496956,11.01693730777896,10.68419519691692,8.128787989159967,-1.4917778692900523,-9.336924450099996,-8.13543785060357,-7.589375822280335,-11.320040387778995,-15.466376050105076,-17.53703872525177,-18.910148885989443,-21.734799817059923,-25.870270046693776,-22.550874620028175,-17.248556092435336,-13.258361954993777,-9.11053295567925,-4.995796120374553,-0.8763542978941246,2.9751052750239655,6.577970726797685
452203,1525053,72.45217016402754,73.11816230924704,73.43362311113086,73.5244534545266,73.35045069930516,72.01413683836805,66.98319872890335,62.88069088389265,63.5089912157394,63.794546588348794,61.84364860455592,59.67538133159641,58.59255773083163,57.87450929815229,56.39739826080351,54.234812911361956,55.9706435473247,58.74341562138701,60.83003090426929,62.999079096571386,65.15082221228118,67.30502573412875,69.31909174932444,71.20315900392171
452203,932993,8.022763649827898,8.95164743131827,9.391632233945689,9.518316660260801,9.275628606925643,7.41182243246071,0.39498770083890555,-5.326931135623392,-4.45061751488976,-4.052342916250337,-6.773332209435138,-9.797494458562879,-11.307748428050603,-12.309237031524413,-14.369418215195084,-17.38565567625831,-14.964628736626052,-11.097341370170726,-8.18706215983491,-5.161810733729361,-2.16069533550254,0.8438516818111665,3.6529437556367457,6.280721768627669
1525053,1260431,75.94875997844231,76.03931154204672,76.08220314230286,76.09455288197509,76.0708946126248,75.889202815743,75.20517175699999,74.64737463772222,74.7328014372277,74.77162694841583,74.50637327518082,74.21156500561177,74.06433898971831,73.96670959755578,73.76587432493379,73.47183859759744,73.70785065775027,74.08485036957453,74.36855683347518,74.66347128067416,74.95603284465224,75.24892893753503,75.52277124661865,75.77893828562091
1525053,948003,119.2466785678141,119.84256627669471,120.12482067838023,120.20608993299747,120.05040325727303,118.85475401327666,114.3533883363872,110.68272342243026,111.2448868772405,111.50038378957524,109.75484348828687,107.81481487563889,106.84597270653356,106.20350831939942,104.88188265440313,102.94693786806069,104.50004948971156,106.98095081913574,108.84792238803041,110.78864971798491,112.71389355835684,114.64133881474676,116.44339788097449,118.12914226666679
1260431,948003,52.86523476708262,53.16609963970371,53.30861044055473,53.34964344656245,53.271036938721195,52.66735129101714,50.394602934548445,48.5412770221094,48.82511445272438,48.95411534473652,48.07278862398798,47.093264373484345,46.60409406261254,46.27971253381442,45.61242114413492,44.63546372750123,45.41963283058967,46.67224477632834,47.61488238219184,48.59475941643357,49.566818806425275,50.53998969568097,51.4498528516685,52.30098849738569
948003,952209,18.341319849096397,18.975180794327247,19.275421996120173,19.361870173825768,19.196262288373788,17.924419710201178,13.136202299000136,9.231622464055738,9.829610060594096,10.101388638910935,8.24461292626596,6.180955039282566,5.150372928028364,4.466967182890576,3.061120274536691,1.0028701831822247,2.6549546042520333,5.293952587021863,7.279897834326494,9.344298964719274,11.392229912565877,13.442502562745357,15.359398726330737,17.152567999346555
952209,960522,69.53556249789158,69.88316366140526,70.04781206238849,70.09521912758187,70.00440190007595,69.30693984107806,66.68114319622588,64.53992199641766,64.86785067839031,65.0168905439189,63.99865870150069,62.86697534412269,62.30181741214459,61.92704651964967,61.15609821506851,60.02738042303541,60.933362202331764,62.38055464449586,63.46962139301775,64.60171233549121,65.72477124237483,66.8491143086023,67.90031543056847,68.8836663222223
952209,951596,1.1197520967297871,1.797428314672448,2.1184235165893077,2.210847374781465,2.0337919396438657,0.6740339758832854,-4.445166205677276,-8.619647872530273,-7.980324727844103,-7.689759611855591,-9.674883876065888,-11.881190925743986,-12.983011431785346,-13.713657205388877,-15.21668247146308,-17.41720791475449,-15.650924109739762,-12.829506911571096,-10.706284343024212,-8.499182673664187,-6.309689678731413,-4.11769311264091,-2.0682926059505498,-0.15117153986912202
952209,787061,24.55739600524958,25.077337241429724,25.323618042900417,25.39452945134095,25.258685195071585,24.21542261942769,20.2877604111614,17.084925339179357,17.575440510533404,17.7983740909039,16.27530461232876,14.582534548351596,13.737172263544002,13.176590592417154,12.023407414136086,10.335073237817678,11.6902392606307,13.854947283363556,15.48397149543832,17.177351224516272,18.85722084993883,20.539011318749647,22.111396190262077,23.582290801307312
960522,1108728,36.35713025025817,36.660916141060056,36.80481054191934,36.84624192662617,36.76687224880587,36.15732557539595,33.86251170090328,31.991192333003667,32.277785466828504,32.40803879468542,31.518155503832528,30.529121309149243,30.035201771958288,29.70767090792912,29.03390096106827,28.04745852097212,28.83924091632355,30.104014143088815,31.055803570368454,32.04519397387467,33.02669083367212,34.00930998398855,34.92800676284975,35.787405861437975
1108728,778833,10.267847687693635,10.495687105795048,10.603607906439509,10.634681444969631,10.575154186604404,10.117994181546967,8.396883775677468,6.993394249752753,7.20833910012138,7.306029096014068,6.6386166278744,5.896840981861936,5.526401328968721,5.280753180946843,4.7754257208012065,4.035593890729095,4.6294306872426665,5.578010607316615,6.291852677776343,7.033895480406006,7.770018125254094,8.506982487991419,9.196005072137316,9.840554396078485
1108728,504123,7.85699737276248,8.052705590875231,8.145406791428806,8.172098164268784,8.120965775673012,7.7282770533800855,6.249887345774233,5.044325829915825,5.228957944976056,5.312871146576185,4.739580949584418,4.1024146895480715,3.7842165261654372,3.573211065685107,3.139147734534368,2.5036511625493487,3.013741744169981,3.8285475729514493,4.441719607833524,5.079115348553875,5.711425825538772,6.344459316608011,6.93631204914359,7.489963391503313
778833,954272,5.594774158777971,5.740825067817338,5.8100050682304545,5.829924003185661,5.791765504233592,5.498714218940363,4.3954383177419665,3.4957655447133034,3.6335507052060123,3.6961724974449157,3.2683439922271793,2.7928467832448307,2.555385467287641,2.3979187057351554,2.0739908466674395,1.599739673544291,1.980404286694017,2.5884683380234708,3.046059408830989,3.521727872055132,3.993601362342368,4.466014415379114,4.907695559062382,5.320868202614413
778833,279457,5.886536764457832,5.927431018988854,5.946801419104527,5.952378720891985,5.941694341185405,5.859639981303301,5.5507227289677505,5.298814352519725,5.337394197457684,5.354928299284577,5.23513631782361,5.101997099308552,5.03550793084054,4.991417237605844,4.900717437066883,4.767927108592401,4.8745132002743246,5.044771134646572,5.172896634472677,5.306083804175437,5.438208381455863,5.570484036306152,5.694154756537467,5.809843096732036
954272,1164668,36.64601418033563,36.70151352577059,36.72780192592757,36.73537112121055,36.72087089160876,36.60951140319734,36.19026656074195,35.84839090699105,35.900749267978284,35.92454554902906,35.761970717046324,35.58128177763303,35.4910464775693,35.43120910817936,35.30811652173362,35.12790107594683,35.272553628943726,35.503617968448914,35.677502575355774,35.85825659138095,36.0375685176901,36.21708547784406,36.3849243124437,36.541929916993475
1164668,1166434,36.71895483175559,36.748165013563465,36.762001013646085,36.76598480063713,36.75835310084672,36.69974284378807,36.47908766354839,36.299153108942654,36.3267101410412,36.33923449948898,36.25366879844543,36.15856935664896,36.111077093457524,36.079583741147026,36.01479816933349,35.91994793470886,35.996080857338804,36.11769366760469,36.209211881766194,36.30434557441102,36.39872027246847,36.49320288307582,36.581539111812475,36.66417364052288
1164668,1280620,67.20589022870053,67.60022768310681,67.78701368422222,67.84079480860127,67.7377668614307,66.94652839113898,63.967683457903306,61.53856697072592,61.91058690405623,62.07966574310127,60.92452877901338,59.64068631476104,58.99954076167663,58.57438050548492,57.69977528600209,56.41929711856959,57.447091574073845,59.08886451266336,60.32436040384367,61.60866525454885,62.88272367832439,64.1582389215236,65.35077800946843,66.46634414705892
1164668,922696,39.446014180335624,39.501513525770584,39.52780192592757,39.535371121210545,39.52087089160876,39.409511403197335,38.990266560741944,38.64839090699105,38.70074926797828,38.72454554902906,38.56197071704632,38.38128177763303,38.291046477569296,38.23120910817936,38.10811652173362,37.92790107594683,38.07255362894372,38.30361796844891,38.47750257535577,38.65825659138095,38.837568517690094,39.017085477844056,39.1849243124437,39.34192991699347
1166434,1280620,30.79490703627367,31.04903561800217,31.16940881872099,31.204067765543048,31.13767197736645,30.627762740956232,28.708062672871023,27.142632047801147,27.38237822705846,27.491340145554155,26.746918546475293,25.919553402846006,25.506370713080496,25.23237854797917,24.668744073201346,23.843547031967066,24.50590345884759,25.56393490816084,26.360143371365922,27.18780649737593,28.00886637047572,28.830865082759658,29.599390272768545,30.318310672549078
1166434,922696,3.402745798106713,3.437798016276161,3.454401216375309,3.4591817607645585,3.450023721016062,3.379691412545687,3.114905196258072,2.8989837307311928,2.932052169249443,2.9470813993867795,2.844402558134523,2.7302832279787594,2.673292512149034,2.6355004893764375,2.5577578032001855,2.44393752165063,2.535297028806564,2.6812324011256328,2.7910542581194373,2.905214689293232,3.0184643269621683,3.1318434596909874,3.2378469341749714,3.337008368627459
1280620,1062700,20.959743170869192,21.190503607151392,21.299808007804117,21.331279925033343,21.270989496689072,20.80796846592577,19.064792542032304,17.643309560647015,17.861010114225497,17.959952545962963,17.283983507718943,16.532697917526832,16.157509038314473,15.908711555061544,15.396905537734552,14.647588684199977,15.249038772976544,16.20977997407708,16.93277386595296,17.684330037847108,18.42989015250094,19.176302776298996,19.874158983318562,20.52697176013077
