u,v,diff_hour_00_may,diff_hour_01_may,diff_hour_02_may,diff_hour_03_may,diff_hour_04_may,diff_hour_05_may,diff_hour_06_may,diff_hour_07_may,diff_hour_08_may,diff_hour_09_may,diff_hour_10_may,diff_hour_11_may,diff_hour_12_may,diff_hour_13_may,diff_hour_14_may,diff_hour_15_may,diff_hour_16_may,diff_hour_17_may,diff_hour_18_may,diff_hour_19_may,diff_hour_20_may,diff_hour_21_may,diff_hour_22_may,diff_hour_23_may
1492778,892553,61.15451732964717,61.531328674968734,61.70981307603458,61.761203928219004,61.66275500092267,60.90668268486614,58.06023085977428,55.73907510536033,56.094560819431514,56.256125043407884,55.152327499946125,53.92554470077167,53.31289450560212,52.9066302607967,52.070896384402,50.847328357744274,51.82944305967057,53.398248312100556,54.57883327478395,55.80605790990224,57.023491514843315,58.24231719167812,59.38185454238095,60.44783996274519
1613461,1405705,66.01111606992255,66.25940261528947,66.37700861599177,66.41087080541563,66.34600135719711,65.84781417219862,63.97224514016135,62.44280142601262,62.677036198850224,62.78349324565636,62.056184786786204,61.24783953151621,60.84415529438899,60.576461799749765,60.02578443933465,59.2195574450253,59.86668728737983,60.9003961746399,61.678300995012684,62.48693738249373,63.28912231598203,64.0922245061445,64.84308245040606,65.5454759444445
1613461,735703,122.85974317086921,123.0905036071514,123.19980800780414,123.23127992503336,123.17098949668909,122.70796846592579,120.96479254203233,119.54330956064703,119.76101011422551,119.85995254596298,119.18398350771896,118.43269791752685,118.05750903831449,117.80871155506156,117.29690553773457,116.5475886842,117.14903877297657,118.1097799740771,118.83277386595297,119.58433003784712,120.32989015250095,121.07630277629902,121.77415898331857,122.42697176013078
1405705,1499351,73.8001328774957,73.90821055018482,73.95940375049054,73.97414376235739,73.94590647313285,73.72904852201586,72.91262435512905,72.24686650308784,72.34882752185244,72.39516764810924,72.0785745542481,71.72670661960117,71.55098524579284,71.43445984224401,71.1947532265339,70.84380735842277,71.12549917215357,71.57546657013737,71.91408396253493,72.26607862532079,72.61526500813335,72.96485066738055,73.29169471370615,73.59744246993466
1499351,1499032,51.02537657043891,51.8812348974096,52.28662969983046,52.40335465866797,52.17974585480884,50.462465322990525,43.99726854196792,38.72518609201995,39.53260713250723,39.899570835027205,37.39249579445127,34.60608214981471,33.21455883830558,32.29180361560801,30.393586361471197,27.614474486969545,29.845169120026938,33.408424460817535,36.089908135749596,38.877325330243075,41.64250398332628,44.41084447412161,46.99909597610555,49.42028766732046
1499351,1543821,60.10575735120482,60.39201713292198,60.52760993373169,60.56665104624389,60.49186038829784,59.91747986912311,57.755059102774254,55.991700467638076,56.261759382203785,56.38449809499203,55.54595422476527,54.61397969515987,54.14855551588377,53.8399206632409,53.20502205946818,52.27548976014681,53.02159240192027,54.213397942526,55.110276441308734,56.042586629228055,56.96745867019104,57.89338825414306,58.75908329576227,59.56890167712425
1499351,1512898,60.3626218464716,60.736512173612375,60.91361297466995,60.96460544815528,60.86691969083799,60.11670840048732,57.29232209341943,54.98915979446605,55.341889805327384,55.50220159345898,54.40696062010157,53.189687765106754,52.58178679625635,52.17867188668199,51.34941656746864,50.13533356427338,51.10983497393667,52.666478945340074,53.837912086607325,55.055623352461126,56.26361948759645,57.47299690337052,58.603700631199686,59.66142259869289
1499032,1512898,0.7336139647590518,1.6946289462380835,2.149833348956389,2.280899940961647,2.0298170178570336,0.10153956062758995,-7.158015869257861,-13.077862715786464,-12.171236359744437,-11.759184966812455,-14.57429653114516,-17.703068166249018,-19.265563625247324,-20.30169491626268,-22.43314022892825,-25.553712948078562,-23.04893979355337,-19.047878335805564,-16.036929089892094,-12.90703060187723,-9.80210303578722,-6.693625146805427,-3.7873632213695303,-1.0686872267971599
1499032,1543821,20.150487385886432,21.646048694449544,22.354451898679855,22.558421792621168,22.167678763351983,19.166833601949325,7.86928837367774,-1.3433608221357716,0.06755922130957259,0.7088063738359409,-3.6721575195936786,-8.541248939572931,-10.972852814974551,-12.585312453272003,-15.902333730125413,-20.75866574290645,-16.860660104253263,-10.634084218639657,-5.948351653570668,-1.0775065901554441,3.7544779503858514,8.591987613482134,13.11480252479879,17.345690394771598
1512898,1514307,87.03268382228917,87.23715509494428,87.33400709552265,87.36189360445994,87.30847170592703,86.89819990651652,85.35361364483876,84.09407176259863,84.28697098728843,84.3746414964229,83.77568158911807,83.10998549654278,82.77753965420271,82.55708618802923,82.10358718533442,81.43963554296202,81.97256600137163,82.82385567323287,83.46448317236339,84.1304190208772,84.79104190727932,85.45242018153077,86.07077378268734,86.64921548366019
735703,1363127,143.35438445215146,143.6231181247839,143.75040932554404,143.78706016586162,143.7168485277898,143.17763416285027,141.1476065046452,139.49220860227248,139.74573329757905,139.86095739529864,139.073752945698,138.1988380811705,137.76190925980924,137.47217041855268,136.87614315786809,136.0035209993215,136.70394388751697,137.82278174196318,138.664749312249,139.53997928458145,140.40822650670995,141.27746652429755,142.09015982867479,142.85039749281052
735703,492484,85.49216123816696,85.711237601726,85.81500760234567,85.84488600477849,85.78764825635038,85.34807132841054,83.69315747661294,82.34364831706995,82.55032605780902,82.64425874616737,82.00251598834076,81.28927017486724,80.93307820093146,80.69687805860272,80.21098627000116,79.49960951031643,80.07060643004102,80.9827025070352,81.66908911324647,82.3825918080827,83.09040204351355,83.79902162306867,84.46154333859357,85.08130230392162
1363127,1451397,140.90642173868335,141.73306988384616,142.1246286861844,142.23736985803086,142.02139275396215,140.36272247920246,134.11818087841954,129.0260329830773,129.80589699146606,130.16033633553823,127.73882699600586,125.04751279316577,123.70348174484806,122.812219874461,120.97878819213773,118.2945265522607,120.44908826268815,123.89073079321287,126.48069625398341,129.17297975583207,131.84378371085782,134.51764159104582,137.01755686429308,139.3561140267976
1363127,487219,51.57072636329604,51.94169567225603,52.11741287330535,52.168006968091575,52.07108438075332,51.32673411610852,48.524413327064586,46.23924448357178,46.58921879122327,46.74827814351008,45.66159374025703,44.45383082944186,43.8506790869106,43.45071351256729,42.62793675053529,41.423338770802495,42.3902268882028,43.93470957857961,45.096990898430704,46.30518879502003,47.50374746034961,48.703676615062946,49.825546720018444,50.875005234640604
487219,1451397,59.22249789483651,59.935226330948616,60.27282473296463,60.370029135546034,60.18381566065994,58.75372538842898,53.36973899058081,48.979335858200926,49.65172744140535,49.9573217875312,47.869518682068644,45.54909230223478,44.3902810803637,43.62184328398757,42.04107533173712,39.72672960689616,41.58437291906681,44.55172548955454,46.78476991509524,49.106032015629054,51.40877464823076,53.71415034705009,55.86955432822443,57.88583682875835
487219,46132,6.105757351204824,6.392017132921983,6.527609933731691,6.566651046243895,6.49186038829784,5.917479869123112,3.7550591027742546,1.9917004676380747,2.2617593822037847,2.3844980949920354,1.5459542247652722,0.6139796951598679,0.14855551588377658,-0.16007933675909491,-0.794977940531818,-1.7245102398531884,-0.9784075980797269,0.21339794252600264,1.1102764413087387,2.042586629228059,2.9674586701910415,3.893388254143064,4.759083295762268,5.56890167712425
46132,347040,27.733215332271953,28.369997295683593,28.67162209748478,28.75846865388948,28.59209759845846,27.314393994579984,22.504111065354973,18.58153777495,19.182281074698217,19.455312088859834,17.589979806110502,15.516811974947462,14.481480637374116,13.794925557005278,12.382600091470039,10.314864976653112,11.974562689985913,14.625721953782332,16.620819022503113,18.694733522160377,20.752101939812725,22.811822851052938,24.737552637511982,26.538985363398844
46132,33684,3.3057573512048246,3.592017132921983,3.727609933731691,3.7666510462438954,3.6918603882978402,3.1174798691231125,0.9550591027742548,-0.8082995323619251,-0.5382406177962151,-0.41550190500796447,-1.2540457752347276,-2.186020304840132,-2.6514444841162232,-2.9600793367590947,-3.594977940531818,-4.524510239853188,-3.7784075980797267,-2.586602057473997,-1.6897235586912611,-0.7574133707719408,0.16745867019104166,1.0933882541430644,1.9590832957622681,2.7689016771242505
347040,15122,21.86510188958692,22.057889089518884,22.149206690064197,22.17549968420507,22.125130465588338,21.73830276900128,20.281978579419395,19.094410519021558,19.276286930871933,19.358947696627286,18.794214069739876,18.166557753883176,17.853108816819685,17.645252691570406,17.21766791760102,16.591656369078464,17.0941336584361,17.89677820619098,18.500798419656903,19.12868079111277,19.751553798291923,20.37513902830043,20.958158137962343,21.503546027451023
347040,190652,22.00287867560241,22.14600856646099,22.213804966865844,22.233325523121945,22.195930194148918,21.908739934561556,20.827529551387126,19.945850233819037,20.08087969110189,20.142249047496016,19.722977112382633,19.25698984757993,19.02427775794189,18.86996033162045,18.552511029734088,18.087744880073405,18.460796200960136,19.056698971263,19.505138220654366,19.971293314614027,20.43372933509552,20.89669412707153,21.329541647881133,21.734450838562125
1337200,1263345,15.6220992623494,16.010594680394114,16.194613481493004,16.247597848473852,16.14609624126135,15.366579822381361,12.431865925193627,10.038736348937382,10.40524487584799,10.571818843203472,9.433795019324293,8.168972443431246,7.53732534298512,7.11846375725551,6.256815652135385,4.995307531627811,6.00787540260608,7.625325779142427,8.842518027490426,10.107796139666647,11.362979623830693,12.61959834490844,13.79447018710593,14.893509418954336
1263345,597464,78.48144380073148,78.776466636991,78.9162102378255,78.95644648643501,78.87936631855183,78.28740272225951,76.05878540183876,74.24144640032085,74.51977242451613,74.64626844483871,73.78205486429889,72.82155050215454,72.34187864392102,72.023795785585,71.36946151026821,70.41147414055945,71.1804166591219,72.4087060428074,73.33304000583858,74.29389030155134,75.24707475193156,76.2013491190658,77.093545029306,77.9281537692811
