u,v,diff_hour_00_oct,diff_hour_01_oct,diff_hour_02_oct,diff_hour_03_oct,diff_hour_04_oct,diff_hour_05_oct,diff_hour_06_oct,diff_hour_07_oct,diff_hour_08_oct,diff_hour_09_oct,diff_hour_10_oct,diff_hour_11_oct,diff_hour_12_oct,diff_hour_13_oct,diff_hour_14_oct,diff_hour_15_oct,diff_hour_16_oct,diff_hour_17_oct,diff_hour_18_oct,diff_hour_19_oct,diff_hour_20_oct,diff_hour_21_oct,diff_hour_22_oct,diff_hour_23_oct
1492778,892553,61.16262184647161,61.53651217361239,61.713612974669964,61.764605448155294,61.666919690838,60.91670840048733,58.09232209341944,55.78915979446606,56.141889805327395,56.30220159345899,55.20696062010158,53.989687765106765,53.381786796256364,52.978671886682,52.14941656746865,50.93533356427339,51.90983497393668,53.466478945340086,54.63791208660734,55.85562335246114,57.06361948759646,58.27299690337053,59.4037006311997,60.4614225986929
1613461,1405705,65.94627993532703,66.21793462614025,66.34660942690864,66.38365864592534,66.31268383787449,65.76760844722908,63.71551527100006,62.04212391316675,62.298404311683186,62.414880845247545,61.619119825542555,60.73469501683539,60.29301696915502,60.00012879266739,59.39762297480144,58.515515792792385,59.22355197325088,60.354551108723655,61.20567050042564,62.09041384202255,62.968098533956805,63.84678681260515,64.66831373985603,65.43681485686281
1613461,735703,122.76248896897592,123.02830162342757,123.15420922417944,123.19046168579791,123.12101321770515,122.58765987847147,120.57969773829039,118.94229329137822,119.19306228347496,119.30703394534976,118.52838606585348,117.66298114550561,117.23080155046353,116.944212044438,116.35466334093475,115.49152620585062,116.18433580178312,117.29101237520273,118.12382812407242,118.98954472714036,119.84835447946313,120.70814623599,121.51200591749355,122.26398012875825
1405705,1499351,73.77581932702238,73.89266005425387,73.94800405458436,73.96393920254852,73.93341240338687,73.69897137515228,72.81635065419357,72.09661243577064,72.2068405641648,72.25693799795593,71.91467519378173,71.53427742659586,71.3443083738301,71.21833496458812,70.95919267733395,70.57979173883543,70.8843234293552,71.37077467041877,71.73684752706478,72.1173822976441,72.49488108987389,72.87281153230329,73.2261564472499,73.55669456209152
1499351,1499032,50.911913334896745,51.80866591639845,52.23343111893499,52.35573337955996,52.12144019599425,50.32210530429383,43.54799127093567,38.02400044453968,38.870001329964914,39.25449913431178,36.62763211227488,33.70807924912326,32.250066769146116,31.283220853213855,29.294303798538078,26.382401595561948,28.719682320301263,32.45319559546411,35.262804770222274,38.18340913441851,41.08071236478214,43.98132851042776,46.69325073264302,49.2301307640525
1499351,1543821,60.089548317555945,60.38165013563467,60.520010136460904,60.55984800637132,60.48353100846718,59.89742843788073,57.69087663548393,55.89153108942661,56.16710141041202,56.29234499488983,55.43668798445436,54.48569356648966,54.01077093457528,53.69583741147031,53.047981693334876,52.09947934708858,52.860808573388034,54.07693667604694,54.992118817661975,55.94345574411026,56.887202724684734,57.832028830758226,58.715391118124764,59.541736405228825
1499351,1512898,60.30589022870051,60.7002276831068,60.88701368422222,60.940794808601275,60.83776686143069,60.04652839113897,57.0676834579033,54.63856697072591,55.010586904056225,55.17966574310127,54.02452877901337,52.740686314761035,52.09954076167662,51.67438050548491,50.79977528600208,49.51929711856958,50.54709157407384,52.18886451266336,53.424360403843664,54.70866525454885,55.98272367832438,57.2582389215236,58.45077800946842,59.566344147058906
1499032,1512898,0.6120462123924431,1.6168764665832847,2.092834869425525,2.2298771419173447,1.967346669127111,-0.048846173690300976,-7.63938437393527,-13.829133052372475,-12.881171148182633,-12.45033321757898,-15.393793333477005,-18.66521413127557,-20.29894798506103,-21.382319304542133,-23.610942974928015,-26.873791046015278,-24.254818507545167,-20.071337834398523,-16.923111267242795,-13.65051224026069,-10.404022627084508,-7.153820822191694,-4.1150545536508165,-1.272426766012836
1499032,1543821,19.955978982099857,21.521644727001867,22.263254331430474,22.476785314150288,22.06772620538411,18.9262164270407,7.099098766193883,-2.545393360673387,-1.0683364401915405,-0.39703082739049833,-4.983352403324634,-10.080682483615412,-12.626267790676486,-14.31431147451913,-17.78681812372504,-22.870790699605195,-18.790066046640135,-12.27161941638839,-7.366243137331793,-2.2670772115689815,2.7914066043101897,7.855674532864107,12.590496393148733,17.019707132026515
1512898,1514307,87.0002657549914,87.21642110036967,87.31880750098108,87.34828752471479,87.29181294626572,86.85809704403175,85.22524871025811,83.8937330061757,84.0976550437049,84.19033529621848,83.55714910849623,82.85341323920235,82.50197049158572,82.26891968448804,81.78950645306782,81.08761471684556,81.65099834430715,82.55093314027475,83.22816792506987,83.93215725064161,84.63053001626672,85.3297013347611,85.98338942741233,86.59488493986935
735703,1363127,143.23281669978485,143.5453656451291,143.69341084601317,143.7360373668173,143.65437817905988,143.02724842853237,140.6662379999678,138.74093826568645,139.03579850914088,139.1698091445321,138.25425614336615,137.23669211614393,136.72852489999553,136.39154603027322,135.69834041186832,134.68344290138478,135.4980651735252,136.79932224337023,137.7785671348983,138.79649764619796,139.80630691541265,140.8172708489113,141.7624684963935,142.64665795359483
735703,492484,85.39490703627366,85.64903561800216,85.76940881872099,85.80406776554304,85.73767197736645,85.22776274095622,83.30806267287102,81.74263204780114,81.98237822705846,82.09134014555414,81.34691854647528,80.519553402846,80.1063707130805,79.83237854797916,79.26874407320133,78.44354703196706,79.10590345884758,80.16393490816083,80.96014337136592,81.78780649737593,82.60886637047571,83.43086508275965,84.19939027276854,84.91831067254907
