u,v,diff_hour_00_jun,diff_hour_01_jun,diff_hour_02_jun,diff_hour_03_jun,diff_hour_04_jun,diff_hour_05_jun,diff_hour_06_jun,diff_hour_07_jun,diff_hour_08_jun,diff_hour_09_jun,diff_hour_10_jun,diff_hour_11_jun,diff_hour_12_jun,diff_hour_13_jun,diff_hour_14_jun,diff_hour_15_jun,diff_hour_16_jun,diff_hour_17_jun,diff_hour_18_jun,diff_hour_19_jun,diff_hour_20_jun,diff_hour_21_jun,diff_hour_22_jun,diff_hour_23_jun
1613461,735703,122.84353413722033,123.0801366098641,123.19220821053335,123.22447688516078,123.16266011685843,122.68791703468341,120.900610074742,119.44314018243557,119.66635214243375,119.76779944586077,119.07471726740805,118.30441178885664,117.919724457006,117.66462830329097,117.13986517160127,116.37157827114177,116.98825494444432,117.97331870759804,118.71461624230622,119.48519915272932,120.24963420699466,121.01494335291417,121.73046680568108,122.39980648823537
1405705,1499351,73.80823739432013,73.91339404882848,73.96320364912592,73.97754528229368,73.95007116304818,73.73907423763706,72.94471558877422,72.29695119219357,72.39615650774833,72.44124419816033,72.13320767440356,71.79084968393627,71.61987753644709,71.5065014681293,71.27327340960055,70.93181256495188,71.20589108641968,71.64369720337689,71.9731627743583,72.31564406787969,72.6553929808865,72.99553037907296,73.31354080252491,73.61102510588238
1499351,1499032,50.92812236854562,51.81903291368576,52.24103091620577,52.36253641943253,52.12976957582491,50.342156735536214,43.61217373822599,38.12416982275115,38.964659301756676,39.34665223441398,36.7368983525858,33.83636537779347,32.38785135045461,31.427304104984447,29.45134416467138,26.558412008620177,28.880466148833502,32.58965686194317,35.38096239386903,38.282540019536306,41.16096831028844,44.042687933812594,46.736942910280526,49.25729603594792
1499351,1543821,60.0814438007315,60.37646663699102,60.51621023782552,60.556446486435036,60.479366318551854,59.88740272225953,57.65878540183877,55.84144640032087,56.11977242451614,56.24626844483873,55.3820548642989,54.42155050215456,53.94187864392104,53.62379578558501,52.969461510268225,52.01147414055947,52.78041665912191,54.00870604280741,54.9330400058386,55.893890301551366,56.84707475193158,57.80134911906581,58.69354502930601,59.52815376928111
1499351,1512898,60.28157667822719,60.68467718717584,60.87561398831605,60.93059024879241,60.825272791684704,60.016451244275395,56.971409756967816,54.48831290340871,54.86859994636858,55.04143609294796,53.860629418547006,52.548257121755725,51.89286388971388,51.45825562782902,50.56421473680213,49.255281498982235,50.30591583127548,51.98417261294477,53.24712396837352,54.55996892687216,55.86233976006493,57.16619978644635,58.385239743012164,59.52559623921577
1499032,1512898,0.6282552460413244,1.6272434638705913,2.100434666696307,2.2366801817899185,1.9756760489577676,-0.028794742447915578,-7.575201906644949,-13.728963674161006,-12.786513176390875,-12.358180117476776,-15.284527093166092,-18.53692800260536,-20.161163403752536,-21.238236052771537,-23.453902608794714,-26.69778063295705,-24.094034679012925,-19.934876567919463,-16.804953643596036,-13.551381355142896,-10.323766681578203,-7.092461398806858,-4.071362376013312,-1.2452614941174125
1499032,1543821,19.98029253257318,21.537195222932827,22.274654027336645,22.486989873959146,22.080220275130092,18.956293573904276,7.195372467129367,-2.395139293356184,-0.9263494825039018,-0.25880117723719565,-4.819453042858264,-9.888253290610102,-12.419590918713745,-14.098186596863236,-17.55125757452509,-22.606775080017847,-18.548890303841773,-12.0669275166698,-7.189006701861654,-2.1183808838922893,2.911790522569646,7.947713667941361,12.656034659604991,17.06045503986965
1512898,1514307,86.98405672134253,87.20605410308237,87.3112077037103,87.34148448484221,87.28348356643507,86.83804561278936,85.16106624296779,83.79356362796423,84.00299707191314,84.09818219611628,83.44788286818532,82.72512711053216,82.36418591027723,82.12483643271744,81.63246608693451,80.91160430378733,81.49021451577491,82.41447187379569,83.11001030142312,83.8330263655238,84.55027407076041,85.26834191137627,85.93969724977482,86.56771966797392
735703,1363127,143.3624889689759,143.62830162342755,143.75420922417942,143.7904616857979,143.72101321770512,143.18765987847146,141.17969773829037,139.5422932913782,139.79306228347494,139.90703394534975,139.12838606585345,138.2629811455056,137.8308015504635,137.54421204443798,136.95466334093473,136.0915262058506,136.7843358017831,137.8910123752027,138.72382812407238,139.58954472714032,140.4483544794631,141.30814623599,142.11200591749352,142.86398012875821
735703,492484,85.50026575499139,85.71642110036966,85.81880750098107,85.84828752471478,85.79181294626571,85.35809704403174,83.7252487102581,82.39373300617568,82.59765504370489,82.69033529621846,82.05714910849622,81.35341323920234,81.00197049158571,80.76891968448803,80.2895064530678,79.58761471684555,80.15099834430714,81.05093314027474,81.72816792506985,82.4321572506416,83.1305300162667,83.82970133476108,84.48338942741232,85.09488493986933
1363127,1451397,140.72812236854566,141.61903291368577,142.04103091620578,142.16253641943254,141.92976957582493,140.14215673553622,133.41217373822602,127.92416982275117,128.7646593017567,129.146652234414,126.53689835258581,123.63636537779348,122.18785135045462,121.22730410498447,119.2513441646714,116.35841200862019,118.68046614883352,122.3896568619432,125.18096239386905,128.0825400195363,130.96096831028845,133.8426879338126,136.53694291028054,139.05729603594793
1363127,487219,51.5626218464716,51.93651217361238,52.113612974669955,52.164605448155285,52.06691969083799,51.31670840048732,48.49232209341943,46.18915979446605,46.541889805327386,46.70220159345898,45.606960620101574,44.38968776510676,43.781786796256355,43.37867188668199,42.54941656746864,41.335333564273384,42.309834973936674,43.86647894534008,45.03791208660733,46.25562335246113,47.46361948759645,48.672996903370525,49.80370063119969,50.86142259869289
487219,1451397,59.07661659199658,59.84192335536286,60.20442655752759,60.308801776692874,60.10885124218403,58.57326250724751,52.79209678496791,48.077811454297716,48.79980569527952,49.12794388661137,46.88612251927043,44.39451714420292,43.15021984858725,42.325094018052226,40.62771203653739,38.1426358893721,40.13731846227665,43.323574091242996,45.72135130227439,48.2138540495689,50.686471138674015,53.16191553658657,55.47632472948689,57.641349381699534
487219,46132,6.1138618680292645,6.397200631565636,6.531409832367082,6.570052566180182,6.496025078213169,5.927505584744305,3.787150336419415,2.041785156743808,2.3090883680996646,2.430574645043137,1.6005873449207284,0.6781227594949719,0.21744780653802387,-0.08803771087379797,-0.7164577574651663,-1.6365050333240738,-0.8980156838136066,0.28162857576553346,1.1693552531321192,2.0921520717869564,3.007586642944194,3.924067965835482,4.78092938458102,5.582484313071962
46132,347040,27.8223650173408,28.427015780763778,28.71342098247408,28.795885373188636,28.637909187527068,27.424676866413105,22.85711463545174,19.132469355113074,19.70289991955289,19.96215413942195,18.190944127820522,16.2223856826336,15.239295834570834,14.587383441743544,13.246322105203202,11.282922248473366,12.858873746913229,15.376258919417168,17.270685952560292,19.239953390308244,21.193509640097403,23.149299679669532,24.97785961451826,26.688394358823672
46132,33684,3.3219663848537055,3.6023841302092894,3.7352097310024726,3.7734540861164687,3.7001897681284968,3.137531300365498,1.019241570064576,-0.7081301541504574,-0.4435826460044554,-0.3233488049057618,-1.1447795349238152,-2.057734176169925,-2.5136599028077287,-2.815996084988501,-3.437937574398515,-4.348499826794961,-3.617623769547487,-2.4501407909949355,-1.571565935044501,-0.658282485654146,0.24771461569734665,1.1547476775279,2.002775473399773,2.796066949019674
347040,15122,21.605757351204822,21.892017132921982,22.02760993373169,22.066651046243894,21.991860388297837,21.41747986912311,19.255059102774254,17.491700467638072,17.761759382203785,17.884498094992033,17.04595422476527,16.113979695159866,15.648555515883775,15.339920663240903,14.705022059468181,13.77548976014681,14.521592401920271,15.713397942526,16.610276441308738,17.542586629228058,18.46745867019104,19.393388254143062,20.259083295762267,21.06890167712425
347040,190652,21.816474788640278,22.026788097656965,22.126407298251852,22.15509056458735,22.10014232609637,21.67814847527412,20.08943117754843,18.793902384387156,18.992313015496656,19.082488396320677,18.466415348807136,17.781699367872555,17.4397550728942,17.213002936258622,16.74654681920111,16.063625129903777,16.611782172839384,17.487394406753797,18.14632554871662,18.831288135759387,19.51078596177301,20.191060758145923,20.827081605049827,21.422050211764756
1337200,1263345,15.524845060456112,15.948392696670275,16.149014697868314,16.20677960923841,16.096119962277413,15.246271234927049,12.046771121451698,9.437720079668575,9.837297045097433,10.018900242590252,8.778197577458815,7.399255671410005,6.710617855134155,6.253964246631947,5.314573455335571,3.939245053278441,5.0431724314126445,6.806558180268061,8.133572285609864,9.513010828959878,10.881443950792862,12.251441804599427,13.532317121280903,14.730517787581794
1263345,597464,78.40039863248708,78.72463165055447,78.8782112514716,78.92243128707214,78.83771941939855,78.18714556604759,75.73787306538715,73.74059950926352,74.04648256555733,74.1855029443277,73.23572366274432,72.18011985880351,71.65295573737855,71.30337952673203,70.5842596796017,69.53142207526831,70.3764975164607,71.72639971041208,72.74225188760478,73.79823587596238,74.84579502440005,75.89455200214162,76.87508414111846,77.79232740980397
1263345,1617560,25.027590858562828,25.48619071294644,25.703415914243624,25.765961370002973,25.646143683293474,24.725962647472738,21.26167631770977,18.43670381039977,18.869349214346876,19.065981641977032,17.72260013559334,16.229538899388764,15.48391036728319,14.989464736008385,13.972331258535759,12.483182574929073,13.67846946021921,15.587790581393694,17.024626543729305,18.51822551825311,19.999908277755033,21.483285264290416,22.870164055455874,24.167526156209256
1263345,1551524,16.32719222607573,16.461559062391945,16.525204662772012,16.543530082930804,16.5084242638949,16.23881708142513,15.223803252322604,14.396104301136234,14.522866648789527,14.580478697649319,14.186876472849,13.74941904058524,13.530954629904626,13.386085209276338,13.088071578934041,12.651760499660744,13.001971943758491,13.561390870981588,13.982374656124506,14.419989642290718,14.854113253354974,15.288733262148781,15.695079914337386,16.075198746405256
1263345,1063277,14.77922951260758,15.471510821454178,15.79942402341235,15.893839775100027,15.71296849006722,14.323905397777317,9.094377626096916,4.829928681941052,5.483030342676495,5.779857637888895,3.7519505231568253,1.498093752580493,0.37252711494341284,-0.3738653348153669,-1.9092833867963392,-4.157233947400062,-2.352883681070363,0.5293399222312445,2.698321597858884,4.952990113541322,7.189670457502819,9.428908328896998,11.522476949955685,13.480915280392315
597464,1617560,12.248892855938038,12.447522092231576,12.541606892793414,12.568696644332496,12.516801085757683,12.118251337758892,10.61779611212907,9.39424114081009,9.581628959080174,9.666794596525083,9.08494782942896,8.438271625212966,8.115324235511189,7.9011694397998085,7.460627551467715,6.815645956020234,7.33334982990386,8.160316939711917,8.782640796010142,9.429549905994977,10.071297852785618,10.713779604915592,11.314465960324835,11.8763807555556
597464,1063277,0.848892855938041,1.0475220922315795,1.1416068927934178,1.1686966443324984,1.1168010857576847,0.7182513377588939,-0.7822038878709257,-2.005758859189908,-1.818371040919823,-1.7332054034749147,-2.315052170571036,-2.96172837478703,-3.2846757644888087,-3.498830560200189,-3.9393724485322825,-4.584354043979763,-4.066650170096137,-3.23968306028808,-2.617359203989855,-1.9704500940050207,-1.3287021472143796,-0.6862203950844048,-0.08553403967516138,0.4763807555556021
597464,1551524,1.019087709251293,1.1563755637482975,1.2214047641366268,1.240128562994521,1.2042595739795763,0.9287913658039413,-0.10828798132255169,-0.9539803879694952,-0.8244623371063482,-0.7655978524017795,-1.1677566473064513,-1.6147240237498592,-1.8379376607496174,-1.9859564166089538,-2.2904486041326066,-2.736244706868366,-2.378419970507624,-1.8068397622579377,-1.3767041556988704,-0.929575800268176,-0.4860147193981743,-0.0419464495436328,0.3732338255186385,0.7616161104575485
597464,294323,4.513994745524963,4.905411181750465,5.090813582857617,5.1441963285375705,5.041931551346026,4.2565541067601735,1.2997746915484694,-1.1113483401683482,-0.7420841100478865,-0.574257706847626,-1.72083810083116,-2.9951706209038544,-3.631566947669123,-4.053577868629784,-4.921704530931262,-6.1926976749013,-5.172516511660035,-3.542904854097099,-2.3165607843329497,-1.0417693028922468,0.222851651077546,1.4889186332160254,2.672624098287182,3.779926783006627
1543821,932993,18.42745798106713,18.777980162761608,18.94401216375309,18.991817607645583,18.90023721016062,18.19691412545687,15.549051962580718,13.389837307311925,13.72052169249443,13.870813993867795,12.844025581345228,11.702832279787593,11.132925121490338,10.755004893764372,9.977578032001855,8.839375216506298,9.752970288065638,11.212324011256328,12.310542581194373,13.452146892932316,14.584643269621681,15.718434596909873,16.778469341749712,17.77008368627459
1543821,452203,26.96837919767643,27.628529306534368,27.941222908401652,28.031256494399187,27.858780079135837,26.534188269610443,21.54738119619369,17.48086026210413,18.103649187531175,18.386699688451017,16.452914844866854,14.303667460266634,13.230342312140138,12.518592549922904,11.054438626936829,8.910823324420196,10.631427375856958,13.379876887866088,15.448188527916072,17.598209981689198,19.731078157787504,21.866385157513598,23.862783926961967,25.73032427581715
1543821,344649,10.676350837005174,11.225502254993192,11.48561905654651,11.560514251978084,11.417038295918307,10.315165463215767,6.166848074709795,2.7840784481220204,3.3021506515746086,3.5376085903928836,1.928973410774196,0.14110390500056447,-0.7517506429984682,-1.343825666435814,-2.561794416530425,-4.344978827473463,-2.913679882030495,-0.6273590490317495,1.0931833772045199,2.8816967989272975,4.655941122407304,6.43221420182547,8.092935302074554,9.646464441830195
452203,868805,8.68277257568849,10.058572138839324,10.710247742730878,10.897884110008922,10.538431049880435,7.7778879424182215,-2.614971046870677,-11.089888568800685,-9.791952356959364,-9.202055074068895,-13.23219959321997,-17.711383301833695,-19.948268898150424,-21.43160579197483,-24.483006224392717,-28.950452275212776,-25.364591619342363,-19.636628255818906,-15.326120368812084,-10.845323445240656,-6.400275166734893,-1.9501442071287443,2.210492166367633,6.102578468627774
452203,1525053,72.3062888611876,73.02485933366128,73.36522493569382,73.46322609567343,73.27548628082926,71.83367395718658,66.40555652329046,61.97916647998943,62.65706946961356,62.96516868742897,60.86025244175771,58.52080617356455,57.35249649905518,56.57776003221694,54.98403496560378,52.6507191938379,54.52358909053454,57.51526422307546,59.76661229144845,62.10690113051123,64.42851870272443,66.75279092366523,68.9258621505869,70.9586715568629
452203,932993,7.820150729216883,8.822059965226938,9.296634768060915,9.433278661853631,9.171511359042439,7.161179541930892,-0.4072931402901112,-6.579048363266741,-5.633842162286756,-5.204256667527879,-8.139160213321551,-11.401071066940462,-13.030055694406782,-14.110277678656834,-16.33242279186136,-19.585785839486164,-16.97442659327904,-12.803107201158992,-9.664032455419415,-6.400946797701794,-3.163894654331356,0.07685888950072339,3.106791535167936,5.941155869934875
1525053,1260431,75.97307352891563,76.05486203797768,76.09360283820902,76.10475744178395,76.08338868237078,75.91927996260658,75.30144545793547,74.79762870503943,74.87478839491534,74.90985659856912,74.6702726356472,74.40399419861708,74.27101586168105,74.18283447521166,74.00143487413374,73.73585421718478,73.94902640054862,74.28954226929312,74.54579326894533,74.81216760835085,75.0764167629117,75.34096807261228,75.5883095130749,75.81968619346405
1525053,948003,119.41687342112735,119.95141974821144,120.20461854972343,120.2775218516595,120.13786174549492,119.0652940413217,115.02730424293557,111.73450189365067,112.23879558105398,112.46799134064837,110.90213901155145,109.16181922667606,108.29271081027274,107.71638246299065,106.5308064988028,104.79504720517208,106.18827968930007,108.41379411716588,110.0885774363214,111.82952401172176,113.55658098617305,115.28561276028753,116.9021657461683,118.41437762156873
1260431,948003,52.954384452151466,53.223118124783895,53.35040932554403,53.38706016586161,53.3168485277898,52.77763416285026,50.74760650464521,49.09220860227247,49.34573329757906,49.46095739529864,48.673752945698006,47.79883808117049,47.36190925980925,47.07217041855268,46.47614315786809,45.60352099932149,46.303943887516986,47.42278174196318,48.264749312249016,49.139979284581436,50.00822650670995,50.87746652429757,51.69015982867478,52.45039749281052
948003,952209,18.325110815447516,18.96481379703994,19.26782219884939,19.355067133953195,19.187932908543132,17.904368278958792,13.072019831709813,9.131453085844269,9.734952088802336,10.009235538808731,8.135346685955048,6.0526689106123595,5.01258834671987,4.322883931119982,2.9040799084033857,0.826859770123999,2.4941707757197946,5.157491320542803,7.161740210679733,9.245168079601479,11.311973967059572,13.381143139360521,15.315706548693232,17.12540272745113
952209,960522,69.40589022870053,69.80022768310681,69.98701368422222,70.04079480860128,69.9377668614307,69.14652839113899,66.16768345790331,63.73856697072592,64.11058690405623,64.27966574310128,63.12452877901338,61.840686314761044,61.19954076167663,60.77438050548492,59.89977528600209,58.61929711856959,59.64709157407385,61.288864512663366,62.52436040384367,63.808665254548856,65.0827236783244,66.35823892152361,67.55077800946843,68.66634414705892
952209,951596,1.103543063080906,1.7870613173851415,2.1108237193185255,2.204044334908892,2.025462559813209,0.6539825446409,-4.509348672967597,-8.719817250741741,-8.07498269963586,-7.781912711957794,-9.7841501163768,-12.009477054414193,-13.120796013093841,-13.857740457159473,-15.373722837596382,-17.593218327812718,-15.811707938272,-12.965968178050158,-10.824441966670971,-8.598313558781982,-6.389945624237718,-4.179052536025745,-2.1119847835880545,-0.17833681176454563
952209,787061,24.549291488425137,25.07215374278607,25.319818144265025,25.391127931404665,25.254520505156258,24.205396903806502,20.25566917751624,17.034840650073626,17.528111524637524,17.752297540852798,16.220671492173302,14.518391484016494,13.668279972889755,13.104548966531857,11.944887231069433,10.247068031288563,11.60984734636458,13.786716650124024,15.42489268361494,17.12778578195737,18.817092877185676,20.50833160705723,22.089550101443326,23.5687081653596
960522,1108728,36.235562497891564,36.58316366140526,36.747812062388476,36.795219127581866,36.70440190007594,36.00693984107806,33.38114319622588,31.239921996417657,31.567850678390307,31.716890543918893,30.698658701500683,29.566975344122692,29.001817412144582,28.627046519649667,27.856098215068503,26.72738042303541,27.633362202331757,29.080554644495855,30.16962139301775,31.30171233549121,32.42477124237483,33.549114308602284,34.600315430568465,35.5836663222223
1108728,778833,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9
1108728,504123,7.865101889586921,8.057889089518884,8.149206690064197,8.17549968420507,8.12513046558834,7.738302769001278,6.281978579419395,5.094410519021559,5.276286930871935,5.358947696627287,4.794214069739875,4.166557753883175,3.8531088168196845,3.6452526915704038,3.217667917601019,2.5916563690784633,3.0941336584361006,3.89677820619098,4.500798419656904,5.128680791112773,5.7515537982919245,6.3751390283004294,6.958158137962342,7.503546027451025
778833,954272,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
778833,279457,5.894641281282272,5.932614517632508,5.950601317739918,5.955780240828272,5.945859031100734,5.8696656969244945,5.582813962612911,5.348899041625459,5.384723183353564,5.401004849335678,5.289769437979067,5.1661401636436555,5.104400221494787,5.063458863491141,4.979237620133534,4.855932315121516,4.954905114540445,5.113001767886102,5.231975446296057,5.355649246734334,5.4783363542090155,5.601163747998569,5.716000845356219,5.823425732679747
954272,1164668,36.64601418033563,36.70151352577059,36.72780192592757,36.73537112121055,36.72087089160876,36.60951140319734,36.19026656074195,35.84839090699105,35.900749267978284,35.92454554902906,35.761970717046324,35.58128177763303,35.4910464775693,35.43120910817936,35.30811652173362,35.12790107594683,35.272553628943726,35.503617968448914,35.677502575355774,35.85825659138095,36.0375685176901,36.21708547784406,36.3849243124437,36.541929916993475
1164668,1166434,36.71895483175559,36.748165013563465,36.762001013646085,36.76598480063713,36.75835310084672,36.69974284378807,36.47908766354839,36.299153108942654,36.3267101410412,36.33923449948898,36.25366879844543,36.15856935664896,36.111077093457524,36.079583741147026,36.01479816933349,35.91994793470886,35.996080857338804,36.11769366760469,36.209211881766194,36.30434557441102,36.39872027246847,36.49320288307582,36.581539111812475,36.66417364052288
1164668,1280620,67.29503991376937,67.657246168187,67.82881256921152,67.87821152790043,67.7835784504993,67.0568112629721,64.32068702800008,62.08949855088899,62.43120574891091,62.58650779366339,61.5254931007234,60.346260022447176,59.75735595887335,59.36683839022318,58.563497299735246,57.38735439038984,58.33140263100116,59.8394014782982,60.97422733390085,62.15388512269672,63.32413137860907,64.4957157501402,65.5910849864747,66.61575314248374
1164668,922696,39.446014180335624,39.501513525770584,39.52780192592757,39.535371121210545,39.52087089160876,39.409511403197335,38.990266560741944,38.64839090699105,38.70074926797828,38.72454554902906,38.56197071704632,38.38128177763303,38.291046477569296,38.23120910817936,38.10811652173362,37.92790107594683,38.07255362894372,38.30361796844891,38.47750257535577,38.65825659138095,38.837568517690094,39.017085477844056,39.1849243124437,39.34192991699347
1166434,1280620,30.851638654044756,31.08532010850774,31.196008109168726,31.22787840509706,31.166824806773747,30.69794275030458,28.932701308387145,27.493224871541287,27.71368112832962,27.813875995911864,27.129350387563488,26.36855485319173,25.988616747660224,25.736669929176248,25.2183853546679,24.45958347767087,25.068646858710427,26.041549340837552,26.773695054129583,27.534764595288213,28.28976217974779,29.045623064606584,29.75231289449981,30.413389124183063
1166434,922696,3.402745798106713,3.437798016276161,3.454401216375309,3.4591817607645585,3.450023721016062,3.379691412545687,3.114905196258072,2.8989837307311928,2.932052169249443,2.9470813993867795,2.844402558134523,2.7302832279787594,2.673292512149034,2.6355004893764375,2.5577578032001855,2.44393752165063,2.535297028806564,2.6812324011256328,2.7910542581194373,2.905214689293232,3.0184643269621683,3.1318434596909874,3.2378469341749714,3.337008368627459
1280620,1062700,20.967847687693634,21.195687105795045,21.303607906439506,21.33468144496963,21.2751541866044,20.817994181546965,19.096883775677465,17.69339424975275,17.908339100121378,18.006029096014068,17.338616627874398,16.596840981861934,16.22640132896872,15.980753180946841,15.475425720801205,14.735593890729092,15.329430687242663,16.278010607316613,16.99185267777634,17.733895480406005,18.470018125254093,19.206982487991418,19.896005072137314,20.540554396078484
1280620,922696,2.305624473709125,2.4838065827371523,2.568206183241154,2.5925072838865058,2.545953915164982,2.188431347107243,0.8424347476451988,-0.25516603544977023,-0.087068139648665,-0.01066955311720319,-0.5326203294828411,-1.112726924441307,-1.4024297299090778,-1.5945391790031103,-1.9897311670657238,-2.5683175982759643,-2.1039067702332996,-1.3620686276113663,-0.8038075212261937,-0.22349199609273906,0.35219366205768843,0.9285375867625192,1.4673885820561052,1.971459207189584
1062700,1058640,66.6653676445783,67.07431018988854,67.26801419104525,67.32378720891984,67.21694341185405,66.396399813033,63.30722728967749,60.78814352519723,61.17394197457682,61.349282992845744,60.15136317823608,58.819970993085505,58.15507930840538,57.714172376058414,56.80717437066882,55.479271085924,56.54513200274323,58.2477113464657,59.528966344726754,60.86083804175435,62.18208381455861,63.504840363061504,64.74154756537465,65.89843096732034
