u,v,diff_hour_00_feb,diff_hour_01_feb,diff_hour_02_feb,diff_hour_03_feb,diff_hour_04_feb,diff_hour_05_feb,diff_hour_06_feb,diff_hour_07_feb,diff_hour_08_feb,diff_hour_09_feb,diff_hour_10_feb,diff_hour_11_feb,diff_hour_12_feb,diff_hour_13_feb,diff_hour_14_feb,diff_hour_15_feb,diff_hour_16_feb,diff_hour_17_feb,diff_hour_18_feb,diff_hour_19_feb,diff_hour_20_feb,diff_hour_21_feb,diff_hour_22_feb,diff_hour_23_feb
794436,735703,232.85531459462138,233.88059197607774,234.3662355789778,234.50606650236335,234.23819383971983,232.18097381696137,224.43597699054862,218.1202741238874,219.08752595054622,219.52713093206333,216.52377482543483,213.18578441837872,211.51880598035925,210.4133893142608,208.13941574360544,204.81017250828094,207.48243809259202,211.75104773292477,214.96333704999356,218.30252966182704,221.61508156364343,224.9314211959614,228.03202282461794,230.9324947823532
794436,1394577,138.8569973727625,139.05270559087523,139.14540679142883,139.1720981642688,139.12096577567303,138.72827705338008,137.24988734577425,136.04432582991583,136.22895794497606,136.31287114657619,135.73958094958442,135.10241468954808,134.78421652616544,134.57321106568511,134.13914773453436,133.50365116254935,134.01374174416998,134.82854757295146,135.44171960783353,136.07911534855387,136.71142582553878,137.344459316608,137.9363120491436,138.48996339150332
794436,1613461,50.53649264036145,51.64063751269906,52.16363831582222,52.314225464083584,52.02574721200594,49.810279495189135,41.469513682129254,34.66798751803256,35.70964333135744,36.18306408068355,32.94868058123747,29.353921681330906,27.558714132694554,26.36826541535776,23.919370800805833,20.33403193199483,23.211856407406756,27.808820635457426,31.268209130762266,34.86426271273679,38.43162629930829,42.00306898026609,45.342178426511595,48.465763611764956
794436,1337200,106.60199316243548,108.22315825277245,108.99105625735804,109.21215643536082,108.78859709699286,105.53572783023803,93.28936532693582,83.30299754631766,84.83241282778673,85.52751472163855,80.7786183137217,75.5005992940176,72.8647786868928,71.11689763366022,67.52129839800858,62.25711037634163,66.48248758230358,73.23199855206052,78.31125943802397,83.59117937981196,88.82897512200027,94.07276001070817,98.97542070559243,103.56163704901998
794436,492484,78.27922951260759,78.97151082145419,79.29942402341236,79.39383977510003,79.21296849006723,77.82390539777732,72.59437762609693,68.32992868194106,68.9830303426765,69.27985763788891,67.25195052315684,64.9980937525805,63.87252711494342,63.12613466518464,61.59071661320367,59.34276605259994,61.14711631892965,64.02933992223126,66.1983215978589,68.45299011354133,70.68967045750283,72.92890832889701,75.02247694995569,76.98091528039232
1394577,1492778,74.0440656472031,74.7129788106034,75.02982321249547,75.12105193459031,74.94628600938984,73.60411112274686,68.5511074952582,64.43060619478692,65.06166222984353,65.3484700382977,63.389015484400474,61.211238267261315,60.12366544017739,59.40246767226701,57.91887807773686,55.74680770483285,57.49025163305859,60.27518498814749,62.37095209244592,64.5495136540125,66.71069423952804,68.87434602243633,70.8972456605057,72.789576367974
1394577,1337200,17.643401259724616,17.771926059679256,17.832804460042798,17.85033312280338,17.816753643725562,17.55886851266752,16.58798571961293,15.796273679347706,15.917524620581291,15.972631797751525,15.596142713159917,15.17770516925545,14.968739211213125,14.830168461046938,14.545111945067347,14.127770912718976,14.462755772290734,14.997852137460654,15.40053227977127,15.819120527408517,16.234369198861284,16.65009268553362,17.038772091974895,17.402364018300684
1492778,1757353,164.69229411566266,165.01944815191084,165.17441135283622,165.21902976713588,165.13355472948325,164.47711985042642,162.005781831742,159.99051482015778,160.29915357966146,160.4394263942766,159.48109054258887,158.4159767944684,157.8840634467243,157.53133790084675,156.80573949653507,155.74341686873922,156.5961056021946,157.95816907717256,158.98317307578142,160.0486704334035,161.1056670516469,162.1638722904492,163.15323805229974,164.07874477385627
1492778,1337200,68.17085924079174,68.64990622244086,68.87681662379589,68.94215073044897,68.81699085388618,67.8557826381244,64.23703768219364,61.28611098665964,61.73804631307572,61.943445791619325,60.54016829450515,58.98053744904304,58.20166433270346,57.68517335481131,56.6226899770692,55.06714612922528,56.315726060356376,58.310176148716984,59.81107486096565,61.371267420340835,62.91901246848297,64.46852728244349,65.91724143372461,67.27244770457527
1492778,344649,65.33830829599827,65.72096167768142,65.90221327876378,65.95440088834643,65.854425621092,65.08663125362375,62.196048392483945,59.83890572714885,60.19990284763974,60.36397194330567,59.2430612596352,57.997258572101444,57.37510992429361,56.962547009026096,56.113856018268685,54.871317944686034,55.86865923113832,57.461787045621485,58.66067565113718,59.90692702478444,61.143235569336994,62.38095776829327,63.53816236474343,64.62067469084975
1492778,892553,61.0815766782272,61.484677187175855,61.67561398831606,61.730590248792424,61.625272791684715,60.816451244275406,57.77140975696783,55.28831290340872,55.668599946368595,55.84143609294797,54.66062941854702,53.348257121755736,52.69286388971389,52.25825562782903,51.36421473680214,50.05528149898225,51.10591583127549,52.78417261294478,54.04712396837353,55.35996892687217,56.66233976006494,57.96619978644636,59.185239743012175,60.325596239215784
1613461,1405705,65.93007090167815,66.20756762885294,66.33900962963787,66.37685560605276,66.30435445804383,65.74755701598669,63.65133280370974,61.94195453495528,62.203746339891424,62.32272774514534,61.509853585231646,60.60640888816518,60.155232387846524,59.8560455408968,59.240582608668134,58.339505379734156,59.06276814471863,60.218089842244595,61.08751287677888,61.991282956904755,62.8878425884505,63.78542738922032,64.62462156221852,65.40964958496738
1613461,735703,122.74627993532704,123.01793462614026,123.14660942690865,123.18365864592535,123.1126838378745,122.56760844722909,120.51551527100007,118.84212391316676,119.0984043116832,119.21488084524756,118.41911982554257,117.5346950168354,117.09301696915503,116.80012879266741,116.19762297480145,115.3155157927924,116.02355197325089,117.15455110872367,118.00567050042565,118.89041384202255,119.76809853395682,120.64678681260517,121.46831373985604,122.23681485686282
1405705,1499351,73.75961029337348,73.88229305696656,73.94040425731357,73.95713616267595,73.92508302355621,73.6789199439099,72.75216818690325,71.99644305755916,72.11218259237305,72.16478489785372,71.80540895347083,71.40599129792565,71.20652379252161,71.07425171281753,70.80215231120064,70.4037813257772,70.72353960082297,71.23431340393971,71.61868990341803,72.01825141252631,72.41462514436758,72.81145210891844,73.1824642696124,73.5295292901961
1499351,1499032,50.8227636498279,51.75164743131827,52.19163223394569,52.3183166602608,52.07562860692564,50.21182243246071,43.19498770083891,37.47306886437661,38.34938248511024,38.74765708374966,36.02666779056486,33.00250554143712,31.492251571949396,30.490762968475586,28.430581784804914,25.41434432374169,27.835371263373947,31.702658629829273,34.61293784016509,37.638189266270636,40.63930466449746,43.643851681811164,46.452943755636745,49.08072176862767
1499351,1543821,60.06523476708262,60.36609963970371,60.50861044055473,60.549643446562456,60.4710369387212,59.867351291017144,57.59460293454845,55.7412770221094,56.02511445272438,56.154115344736525,55.272788623987985,54.29326437348435,53.80409406261254,53.47971253381442,52.81242114413492,51.835463727501235,52.61963283058967,53.872244776328344,54.81488238219184,55.79475941643357,56.76681880642528,57.739989695680976,58.649852851668506,59.50098849738569
1499351,1512898,60.30589022870051,60.7002276831068,60.88701368422222,60.940794808601275,60.83776686143069,60.04652839113897,57.0676834579033,54.63856697072591,55.010586904056225,55.17966574310127,54.02452877901337,52.740686314761035,52.09954076167662,51.67438050548491,50.79977528600208,49.51929711856958,50.54709157407384,52.18886451266336,53.424360403843664,54.70866525454885,55.98272367832438,57.2582389215236,58.45077800946842,59.566344147058906
1499032,1512898,0.5066874936747157,1.5494909842157927,2.043436187165443,2.1856573827456165,1.913205700227845,-0.1791804767658065,-8.05657041132236,-14.480234010747017,-13.496447964829072,-13.0493283682433,-16.104023895497942,-19.49907396763191,-21.194547763566245,-22.31886044105099,-24.63170535479448,-28.01785873089376,-25.299913393004722,-20.958336066512423,-17.69113582094674,-14.294862993526356,-10.925686272875494,-7.5526570741931245,-4.399053708294597,-1.4490010333330887
1499032,1543821,19.801993162435487,21.423158252772456,22.191056257358046,22.41215643536084,21.988597096992873,18.735727830238037,6.4893653269358325,-3.497002453682331,-1.967587172213257,-1.272485278361433,-6.021381686278303,-11.299400705982379,-13.935221313107178,-15.683102366339767,-19.278701601991415,-24.54288962365836,-20.317512417696406,-13.568001447939473,-8.488740561976016,-3.208820620188032,2.0289751220002863,7.272760010708172,12.175420705592439,16.761637049019992
1512898,1514307,87.0002657549914,87.21642110036967,87.31880750098108,87.34828752471479,87.29181294626572,86.85809704403175,85.22524871025811,83.8937330061757,84.0976550437049,84.19033529621848,83.55714910849623,82.85341323920235,82.50197049158572,82.26891968448804,81.78950645306782,81.08761471684556,81.65099834430715,82.55093314027475,83.22816792506987,83.93215725064161,84.63053001626672,85.3297013347611,85.98338942741233,86.59488493986935
735703,1363127,143.23281669978485,143.5453656451291,143.69341084601317,143.7360373668173,143.65437817905988,143.02724842853237,140.6662379999678,138.74093826568645,139.03579850914088,139.1698091445321,138.25425614336615,137.23669211614393,136.72852489999553,136.39154603027322,135.69834041186832,134.68344290138478,135.4980651735252,136.79932224337023,137.7785671348983,138.79649764619796,139.80630691541265,140.8172708489113,141.7624684963935,142.64665795359483
735703,492484,85.39490703627366,85.64903561800216,85.76940881872099,85.80406776554304,85.73767197736645,85.22776274095622,83.30806267287102,81.74263204780114,81.98237822705846,82.09134014555414,81.34691854647528,80.519553402846,80.1063707130805,79.83237854797916,79.26874407320133,78.44354703196706,79.10590345884758,80.16393490816083,80.96014337136592,81.78780649737593,82.60886637047571,83.43086508275965,84.19939027276854,84.91831067254907
1363127,1451397,140.16891070765925,141.2613715072737,141.77883791036382,141.92783154382874,141.64240597166727,139.45038235767393,131.19787861670991,124.46832627445552,125.49895927494099,125.96737028088799,122.76721306185932,119.21049393867135,117.43428329531157,116.25643191889898,113.83345153307246,110.28605275811131,113.13342406447126,117.68174316841558,121.10452437805581,124.6625244829724,128.19213819032092,131.7257878270358,135.02956278178664,138.12009415555582
1363127,487219,51.465367644578315,51.87431018988854,52.068014191045265,52.12378720891984,52.01694341185405,51.19639981303301,48.1072272896775,45.58814352519724,45.97394197457683,46.149282992845755,44.95136317823609,43.619970993085516,42.95507930840539,42.514172376058426,41.60717437066883,40.27927108592401,41.34513200274324,43.04771134646571,44.328966344726766,45.66083804175436,46.98208381455862,48.304840363061516,49.541547565374664,50.69843096732035
487219,1451397,58.59034558253015,59.53091343674367,59.97643263940414,60.104710580515665,59.85896984726434,57.971719569975946,50.866622766258274,45.07273010795368,45.96006654152673,46.363350883545266,43.608135309943044,40.54593328409672,39.01668240933242,38.00259646493441,35.91650105253832,32.86232349762525,35.31380360630948,39.229736096871164,42.17662259287158,45.23992749603506,48.27879277348486,51.3211328350415,54.165559400361744,56.82639122483683
487219,46132,6.016607666135978,6.334998647841797,6.485811048742391,6.52923432694474,6.446048799229231,5.807196997289992,3.4020555326774873,1.4407688874750013,1.741140537349108,1.8776560444299166,0.9449899030552515,-0.09159401252626864,-0.6092596813129418,-0.9525372214973604,-1.6586999542649803,-2.6925675116734435,-1.8627186550070434,-0.5371390231088338,0.46040951125155605,1.4973667610801877,2.526050969906362,3.555911425526469,4.518776318755991,5.419492681699421
46132,347040,27.725110815447515,28.36481379703994,28.66782219884939,28.755067133953194,28.58793290854313,27.30436827895879,22.47201983170981,18.53145308584427,19.134952088802336,19.40923553880873,17.535346685955048,15.452668910612358,14.412588346719868,13.72288393111998,12.304079908403384,10.226859770123998,11.894170775719793,14.557491320542802,16.56174021067973,18.645168079601476,20.71197396705957,22.78114313936052,24.71570654869323,26.52540272745113
46132,33684,3.2247121829604186,3.54018214648545,3.6896109473777816,3.7326358468810277,3.6502134891445586,3.017222712911185,0.6341467663226479,-1.3091464234192651,-1.011530476755012,-0.8762674055189814,-1.800376976789292,-2.8274509481911654,-3.3403673906586944,-3.6804955956120633,-4.380179771198329,-5.404562305144331,-4.582326740740924,-3.2689083898693028,-2.2805116769250633,-1.2530677963609147,-0.23382105734048508,0.7865911372188874,1.7406224075747443,2.6330753176471333
347040,15122,21.492294115662656,21.819448151910837,21.974411352836217,22.01902976713588,21.933554729483244,21.277119850426413,18.805781831742003,16.790514820157796,17.09915357966147,17.23942639427661,16.28109054258888,15.21597679446842,14.684063446724315,14.331337900846748,13.605739496535064,12.543416868739211,13.396105602194597,14.758169077172573,15.783173075781413,16.848670433403495,17.9056670516469,18.963872290449213,19.95323805229973,20.878744773856283
347040,190652,21.72732510357143,21.96976961257678,22.084608413262554,22.117673845288195,22.05433073702776,21.567865603441003,19.736427607451663,18.242970804224083,18.471694170641978,18.575646345758557,17.865451027097116,17.076125660186417,16.68193987569748,16.420545051520357,15.882824805467948,15.095567858083523,15.727471115912067,16.73685744111896,17.49645861865944,18.28606826761152,19.06937826148833,19.85358392952933,20.586774628043553,21.272641216339924
1337200,1263345,15.289814072547337,15.798071236004331,16.038817637441976,16.108135531086095,15.975343954732896,14.95552548191246,11.116125345742038,7.985264095602291,8.46475645411692,8.682680291108303,7.193837092950581,5.539106805692006,4.712741426160987,4.164757095958336,3.0374881464026853,1.3870940639341303,2.7118069176951742,4.827869816321673,6.420286742731838,8.075612994751856,9.717732740951437,11.361730165519313,12.898780545537083,14.336621345098154
1263345,597464,78.22209926234939,78.6105946803941,78.79461348149299,78.84759784847384,78.74609624126134,77.96657982238135,75.03186592519361,72.63873634893737,73.00524487584798,73.17181884320345,72.03379501932429,70.76897244343124,70.13732534298511,69.71846375725549,68.85681565213537,67.5953075316278,68.60787540260607,70.22532577914241,71.44251802749041,72.70779613966664,73.96297962383068,75.21959834490843,76.39447018710592,77.49350941895432
1263345,1617560,24.776350837005168,25.32550225499319,25.585619056546506,25.660514251978082,25.5170382959183,24.415165463215764,20.26684807470979,16.88407844812202,17.402150651574605,17.63760859039288,16.028973410774192,14.24110390500056,13.348249357001528,12.756174333564182,11.538205583469571,9.755021172526533,11.186320117969501,13.472640950968247,15.193183377204516,16.981696798927295,18.7559411224073,20.532214201825468,22.192935302074552,23.74646444183019
1263345,1551524,16.132683822289156,16.33715509494427,16.43400709552263,16.46189360445992,16.408471705927024,15.998199906516504,14.453613644838748,13.19407176259862,13.386970987288414,13.474641496422878,12.875681589118047,12.209985496542759,11.877539654202693,11.657086188029213,11.203587185334412,10.539635542962003,11.07256600137162,11.923855673232854,12.564483172363381,13.23041902087718,13.89104190727931,14.552420181530756,15.17077378268733,15.749215483660175
1263345,1063277,14.398317221858873,15.227886385202474,15.620828787548977,15.733968338094549,15.517228064046797,13.852696763581259,7.586089644774365,2.475948293971557,3.2585680055701474,3.6142597854871177,1.184193875850374,-1.5166302711693653,-2.8654105458062027,-3.7598217514243224,-5.599731990928948,-8.29347865426843,-6.131303651577987,-2.677499840026691,-0.07838255783998704,2.6234143132731447,5.303655738104645,7.986961879353364,10.495710775474322,12.842531390849864
597464,1617560,12.232683822289157,12.43715509494427,12.534007095522632,12.561893604459922,12.508471705927025,12.098199906516506,10.55361364483875,9.294071762598621,9.486970987288416,9.57464149642288,8.975681589118048,8.30998549654276,7.977539654202695,7.757086188029215,7.303587185334413,6.639635542962005,7.172566001371621,8.023855673232855,8.664483172363383,9.330419020877182,9.991041907279312,10.652420181530758,11.270773782687332,11.849215483660176
597464,1063277,0.6543844521514672,0.9231181247839017,1.0504093255440357,1.0870601658616155,1.0168485277898087,0.4776341628502683,-1.552393495354782,-3.2077913977275228,-2.9542667024209366,-2.8390426047013553,-3.6262470543019902,-4.501161918829512,-4.93809074019074,-5.227829581447313,-5.82385684213191,-6.696479000678503,-5.996056112483009,-4.877218258036814,-4.035250687750981,-3.160020715418557,-2.291773493290043,-1.42253347570243,-0.6098401713252182,0.1503974928105205
597464,1551524,0.8245793054647192,1.0319715963006197,1.130207196887245,1.158492084523638,1.1043070160117003,0.6881741908953157,-0.8784775888064078,-2.1560129265071097,-1.9603579986074622,-1.8714350536282196,-2.4789515310374055,-3.1541575677923404,-3.4913526364515497,-3.7149554378560796,-4.1749329977322365,-4.848369663567107,-4.307825912894495,-3.4443749600066718,-2.794595639459996,-2.119146421681713,-1.4490860654738378,-0.7782595301616579,-0.15107230613141853,0.4356328477124669
597464,294323,4.481576678227201,4.8846771871758525,5.075613988316054,5.130590248792423,5.025272791684713,4.216451244275402,1.1714097569678268,-1.3116870965912835,-0.931400053631406,-0.7585639070520331,-1.9393705814529856,-3.2517428782442686,-3.9071361102861104,-4.341744372170972,-5.235785263197867,-6.544718501017757,-5.494084168724514,-3.815827387055222,-2.5528760316264716,-1.2400310731278363,0.062339760064935135,1.366199786446355,2.5852397430121723,3.7255962392157804
1543821,932993,18.411248947418247,18.7676131654743,18.93641236648231,18.98501456777301,18.891907830329963,18.176862694214485,15.484869495290397,13.289667929100458,13.625863720702668,13.778660893765593,12.734759341034316,11.574546151117385,10.995140540181843,10.610921641993778,9.820537665868551,8.66336480344807,9.5921864595334,11.075862744777266,12.192384957547612,13.35301600781452,14.504387324115376,15.657075173525037,16.73477716411221,17.74291841437917
1543821,452203,27.146678567814124,27.74256627669474,28.024820678380255,28.106089932997495,27.950403257273056,26.75475401327668,22.253388336387225,18.582723422430277,19.14488687724053,19.400383789575258,17.654843488286893,15.71481487563891,14.745972706533577,14.103508319399435,12.781882654403155,10.84693786806071,12.400049489711588,14.88095081913576,16.747922388030435,18.688649717984937,20.613893558356864,22.541338814746787,24.343397880974518,26.029142266666806
1543821,344649,10.643932769707412,11.204768260418579,11.470419462004946,11.546908172232937,11.400379536256994,10.275062600730996,6.038483140129152,2.583739691699085,3.112834707991089,3.3533023901884764,1.7104409301523695,-0.11546835233984964,-1.0273198056154573,-1.6319921699770017,-2.8758751487970304,-4.696999653589922,-3.235247539094974,-0.9002815819898711,0.8568681299109979,2.683435028691708,4.495429231394693,6.3094953550558,8.005550946799545,9.592133898039348
452203,868805,9.047475832788315,10.29182957780372,10.88124318132347,11.050952507141828,10.725842096070203,8.229045145371895,-1.1708655328384463,-8.836077559042657,-7.662147991644773,-7.128610321769319,-10.77370918622443,-14.824945406754043,-16.8481158187093,-18.189732627136475,-20.949597986393414,-24.990217981402637,-21.746955477366974,-16.56624976004003,-12.667573836759974,-8.614878530090277,-4.594516392843026,-0.5695571809699462,3.1935661632114893,6.713797086274802
452203,1525053,72.49269274814974,73.14407980246531,73.4526226043078,73.54146105420803,73.3712741488818,72.064265416474,67.14365489712915,63.131114329421315,63.745636145218796,64.02492933860431,62.1168142053332,59.99609665327193,58.937019184102866,58.23471742757877,56.78999917613676,54.67483894400752,56.3726031186553,59.08456878758466,61.125424963386195,63.24690630936587,65.35146207604694,67.45842429259083,69.42832219341821,71.27107218366027
452203,932993,8.087599784423421,8.993115420467495,9.422031423028816,9.545528819751095,9.30894612624827,7.492028157430251,0.6517175700001907,-4.926253622777521,-4.071985627722723,-3.683730515841523,-6.336267248191488,-9.28434994388205,-10.756610102816625,-11.732904024442037,-13.741256750661874,-16.681614024025393,-14.321493422497097,-10.551496304254483,-7.714431665247867,-4.765287193258182,-1.83967155347732,1.089289375350507,3.8277124661867648,6.389382856209362
1525053,1260431,75.94065546161788,76.03412804340307,76.07840324366747,76.0911513620388,76.06672992270947,75.87917710012181,75.17308052335483,74.59728994861649,74.68547245133182,74.72555039836472,74.45174015502536,74.14742194127666,73.99544669906406,73.89466797167047,73.68735414186713,73.38383339106832,73.62745874348414,74.016619736335,74.30947802165181,74.61390583811526,74.91590487189909,75.21824922584261,75.5009251577999,75.7653556496732
1525053,948003,119.21426050051633,119.8218322821201,120.10962108383866,120.19248385325233,120.03374449761172,118.81465115079189,114.22502340180655,110.48238466600732,111.055570933657,111.31607758937082,109.53631100766505,107.55824261829846,106.57040354391657,105.91534181585823,104.56780192213652,102.59491704194423,104.1784818326471,106.70802828617761,108.6116071407369,110.59038794774932,112.55338166734423,114.51861996797709,116.35601352569948,118.07481172287594
1260431,948003,52.849025733433734,53.1557326424164,53.30101064328395,53.34284040668988,53.26270755889054,52.64729985977476,50.33042046725812,48.44110764389793,48.730456480932624,48.86196224463432,47.96352238367707,46.96497824481414,46.466309481304044,46.13562928204382,45.45538077800162,44.45945331444301,45.25884900205743,46.53578350984928,47.49672475854507,48.495628531315774,49.486562860918966,50.47863027229614,51.406160674031,52.27382322549026
948003,952209,18.11439337801206,18.830042832304958,19.169024834329228,19.26662761560974,19.079650970744602,17.64369967280778,12.237647756935637,7.829251169095187,8.504398455509463,8.811245237480088,6.71488556191318,4.38494923789967,3.2213887897094438,2.4498016581022632,0.8625551486704559,-1.4612755996329696,0.4039810048006842,3.383494856315007,5.625691103271848,7.9564665730701485,10.268646675477605,12.58347063535766,14.747708239405672,16.772254192810628
952209,960522,69.60850314931153,69.92981514919815,70.082011150107,70.12583280700845,70.0418841093139,69.3971712816688,66.96996429903233,64.99068419836927,65.29381155145323,65.43157949437881,64.4903567828998,63.44426292313862,62.92184802803281,62.575421152617345,61.86277986266837,60.819427281797445,61.656889430726835,62.994630343651636,64.00133069942818,65.0478013185213,66.0859229971532,67.12523171383405,68.09693022993724,69.0059100457517
952209,951596,0.8847211088210107,1.647106854006504,2.008226456162971,2.1122032966291484,1.913015932099349,0.38328822286869624,-5.375811981386935,-10.072103856596557,-9.352865318824614,-9.02597956333754,-11.259244360574124,-13.741339791461986,-14.980887860758514,-15.80286435606249,-17.493767780395963,-19.969358904098797,-17.98228962345723,-14.808195275517484,-12.419569885902238,-9.936580507872211,-7.47340088857284,-5.007404751721024,-2.701829181694369,-0.5450679823527622
