u,v,diff_hour_00_sep,diff_hour_01_sep,diff_hour_02_sep,diff_hour_03_sep,diff_hour_04_sep,diff_hour_05_sep,diff_hour_06_sep,diff_hour_07_sep,diff_hour_08_sep,diff_hour_09_sep,diff_hour_10_sep,diff_hour_11_sep,diff_hour_12_sep,diff_hour_13_sep,diff_hour_14_sep,diff_hour_15_sep,diff_hour_16_sep,diff_hour_17_sep,diff_hour_18_sep,diff_hour_19_sep,diff_hour_20_sep,diff_hour_21_sep,diff_hour_22_sep,diff_hour_23_sep
1499351,1543821,60.15438445215147,60.4231181247839,60.55040932554403,60.587060165861615,60.516848527789804,59.977634162850265,57.947606504645215,56.292208602272474,56.54573329757906,56.660957395298645,55.87375294569801,54.99883808117049,54.561909259809255,54.27217041855268,53.67614315786809,52.80352099932149,53.50394388751699,54.62278174196318,55.46474931224902,56.33997928458144,57.208226506709956,58.07746652429757,58.89015982867478,59.65039749281052
1499351,1512898,60.38693539694492,60.752062669543335,60.92501267057613,60.974810007964145,60.87941376058397,60.1467855473509,57.388595794354906,55.13941386178325,55.483876763015026,55.640431243612284,54.57085998056794,53.382116958112064,52.788463668219094,52.39479676433788,51.58497711666859,50.39934918386072,51.35101071673503,52.87117084505867,54.01514852207747,55.20431968013782,56.384003405855914,57.56503603844778,58.669238897655944,59.70217050653603
1499032,1512898,0.8632862339501006,1.7775649245365353,2.210631727122643,2.3353242599422357,2.0964520565022844,0.2619510105666736,-6.644556130935291,-12.276507690094721,-11.413972585410361,-11.021960165994827,-13.700166608657858,-16.67677913688736,-18.163286974779368,-19.14902890209793,-21.176817299861828,-24.145629643612736,-21.762669165295456,-17.956188203973074,-15.091668100718008,-12.113983520934873,-9.160055471736777,-6.2027497597267445,-3.437825800269492,-0.8513650516337727
1499032,1543821,20.344995789673007,21.770452661897224,22.445649465929236,22.64005827109205,22.26763132131986,19.40745077685795,8.639477981161596,-0.1413282835981562,1.2034548828106857,1.8146435750623802,-2.360962635862723,-7.00181539553045,-9.319437839272616,-10.856313432024876,-14.017849336525785,-18.64654078620771,-14.931254161866391,-8.996549020890924,-4.530460169809544,0.11206403125809317,4.717549296461513,9.32830069410016,13.639108656448848,17.671673657516678
1512898,1514307,87.0407883391136,87.24233859358793,87.33780699415803,87.36529512439623,87.31263639584236,86.9082256221377,85.38570487848392,84.14415645170436,84.3342999731843,84.420718046474,83.83031470927352,83.17412856087788,82.84643194485696,82.62912781391452,82.18210736840108,81.52764074949113,82.05295791563775,82.8920863064724,83.52356198418677,84.17998446343609,84.83116988003248,85.48309989322318,86.09261987150609,86.6627981196079
735703,1363127,143.33007090167814,143.60756762885293,143.73900962963785,143.77685560605275,143.7043544580438,143.14755701598668,141.05133280370973,139.34195453495528,139.60374633989142,139.72272774514533,138.90985358523164,138.00640888816517,137.5552323878465,137.2560455408968,136.64058260866813,135.73950537973414,136.46276814471864,137.6180898422446,138.48751287677888,139.39128295690475,140.2878425884505,141.1854273892203,142.02462156221853,142.8096495849674
735703,492484,85.47595220451807,85.70087060443869,85.80740780507489,85.83808296490591,85.77931887651972,85.32801989716815,83.62897500932262,82.24347893885849,82.45566808601725,82.55210564606516,81.89324974802985,81.16098404619703,80.79529361962297,80.55279480683214,80.05394590386786,79.32359909725821,79.90982260150878,80.84624124055614,81.55093148959972,82.28346092296489,83.01014609800724,83.73766219968383,84.41785116095606,85.05413703202619
1363127,1451397,140.78485398631673,141.65531740419135,142.06763020665352,142.18634705898654,141.95892240523222,140.2123367448846,133.63681237374215,128.2747626464913,129.09596220302785,129.4691880847717,126.919330193674,124.0853668281392,122.67009738503435,121.73159548618155,119.80098544613796,116.97444845432399,119.24320954869636,122.8672712946199,125.59451407663272,128.42949811744862,131.24186411956052,134.05744591565954,136.68986553201182,139.1523744875819
1363127,487219,51.61124894741825,51.9676131654743,52.136412366482304,52.18501456777301,52.09190783032996,51.37686269421448,48.68486949529039,46.489667929100456,46.825863720702664,46.978660893765586,45.934759341034315,44.77454615111738,44.19514054018184,43.81092164199377,43.020537665868545,41.863364803448064,42.7921864595334,44.275862744777264,45.392384957547605,46.55301600781452,47.70438732411537,48.85707517352503,49.934777164112205,50.942918414379164
487219,1451397,59.12524369294322,59.87302434722478,60.22722594933994,60.32921089631059,60.133839381676,58.63341680097467,52.98464418683888,48.37831958893212,49.083779610654794,49.404403186917975,47.21392124020317,44.77937553021354,43.56357359251273,42.757343773364006,41.0988331349373,38.67066712854678,40.619669947873376,43.73295789068018,46.07582417321467,48.511246704922286,50.927238975192935,53.34599380674108,55.60740126239941,57.72284519738581
487219,46132,6.130070901678146,6.407567628852942,6.539009629637864,6.576855606052756,6.504354458043824,5.947557015986691,3.8513328037097367,2.1419545349552767,2.4037463398914243,2.52272774514534,1.7098535852316417,0.8064088881651781,0.35523238784651845,0.05604554089679592,-0.5594173913318645,-1.4604946202658464,-0.7372318552813679,0.4180898422445942,1.2875128767788793,2.191282956904751,3.087842588450499,3.9854273892203174,4.824621562218525,5.609649584967386
46132,347040,27.911514702409647,28.484034265843963,28.75521986746338,28.83330209248779,28.68372077659568,27.534959738246222,23.210118205548508,19.683400935276147,20.22351876440757,20.468996189984068,18.791908449530546,16.927959390319735,15.997111031767552,15.37984132648181,14.110044118936363,12.250979520293622,13.743184803840546,16.126795885052005,17.92055288261748,19.78517325845612,21.63491734038208,23.486776508286127,25.218166591524536,26.8378033542485
46132,33684,3.338175418502587,3.6127511274965958,3.7428095282732543,3.7802571259890425,3.7085191479591533,3.1575827316078833,1.0834240373548973,-0.6079607759389898,-0.3489246742126957,-0.23119570480355822,-1.035513294612902,-1.9294480474997178,-2.375875321499234,-2.671912833217907,-3.2808972082652126,-4.172489413736732,-3.4568399410152475,-2.3136795245158748,-1.45340831139774,-0.5591516005363513,0.3279705612036521,1.216107100912735,2.0464676510372777,2.8232322209150977
347040,15122,21.621966384853703,21.90238413020929,22.03520973100247,22.073454086116467,22.000189768128493,21.437531300365496,19.319241570064573,17.59186984584954,17.856417353995543,17.976651195094234,17.155220465076184,16.242265823830074,15.78634009719227,15.484003915011497,14.862062425601483,13.951500173205037,14.682376230452512,15.849859209005063,16.728434064955497,17.641717514345853,18.547714615697345,19.454747677527898,20.30277547339977,21.096066949019672
347040,190652,21.824579305464717,22.031971596300618,22.130207196887245,22.158492084523637,22.1043070160117,21.688174190895314,20.12152241119359,18.84398707349289,19.039642001392536,19.128564946371778,18.521048468962594,17.845842432207657,17.508647363548448,17.28504456214392,16.82506700226776,16.15163033643289,16.692174087105503,17.555625039993327,18.20540436054,18.880853578318288,19.55091393452616,20.22174046983834,20.848927693868582,21.435632847712466
1337200,1263345,15.516740543631672,15.943209198026622,16.14521479923292,16.203378089302124,16.091955272362085,15.236245519305857,12.014679887806537,9.387635390562842,9.789968059201552,9.97282369253915,8.72356445730336,7.335112607074901,6.641725564479907,6.181922620746651,5.23605327226892,3.8512398467493263,4.962780517146525,6.738327547028529,8.074493473786484,9.46344538640098,10.84131597803971,12.220762092907009,13.51047103246215,14.716935151634083
1263345,597464,78.40039863248708,78.72463165055447,78.8782112514716,78.92243128707214,78.83771941939855,78.18714556604759,75.73787306538715,73.74059950926352,74.04648256555733,74.1855029443277,73.23572366274432,72.18011985880351,71.65295573737855,71.30337952673203,70.5842596796017,69.53142207526831,70.3764975164607,71.72639971041208,72.74225188760478,73.79823587596238,74.84579502440005,75.89455200214162,76.87508414111846,77.79232740980397
