u,v,diff_hour_00_nov,diff_hour_01_nov,diff_hour_02_nov,diff_hour_03_nov,diff_hour_04_nov,diff_hour_05_nov,diff_hour_06_nov,diff_hour_07_nov,diff_hour_08_nov,diff_hour_09_nov,diff_hour_10_nov,diff_hour_11_nov,diff_hour_12_nov,diff_hour_13_nov,diff_hour_14_nov,diff_hour_15_nov,diff_hour_16_nov,diff_hour_17_nov,diff_hour_18_nov,diff_hour_19_nov,diff_hour_20_nov,diff_hour_21_nov,diff_hour_22_nov,diff_hour_23_nov
794436,735703,232.67701522448368,233.76655500591735,234.2826378089992,234.43123306376503,234.14657066158262,231.96040807329513,223.72996985035508,217.01841096356125,218.04628826083686,218.51344683093907,215.32184618201478,211.77463700300646,210.00317558596583,208.8284735447843,206.4119717161391,202.87405796464043,205.7138159787374,210.2499738016551,213.66360318987918,217.2120899255313,220.7322661630741,224.2564675387282,227.55140887060537,230.63367679150355
794436,1394577,138.7759522045181,139.00087060443872,139.1074078050749,139.13808296490592,139.07931887651975,138.62801989716817,136.92897500932264,135.5434789388585,135.75566808601727,135.85210564606518,135.19324974802987,134.46098404619704,134.09529361962296,133.85279480683215,133.35394590386787,132.62359909725822,133.2098226015088,134.14624124055615,134.85093148959973,135.58346092296492,136.31014609800727,137.03766219968384,137.7178511609561,138.35413703202622
794436,1613461,50.34198423657487,51.51623354525138,52.07244074857284,52.2325889856127,51.925794654038064,49.56966232028051,40.699324074645396,33.465954979494946,34.57374766985633,35.07722687945711,31.63748569750651,27.814488137288425,25.905299156992623,24.63926639411064,22.0348864072062,18.221906975296093,21.282450465019885,26.17128543770869,29.850317647001138,33.67469209132325,37.468554953232626,41.26675589964807,44.81787229486153,48.13978034901987
794436,1337200,106.3264395904045,108.04691929888824,108.86185970375475,109.09650475752707,108.6469976398717,105.19485349911747,92.19826338300035,81.60011811672271,83.22322730732682,83.9609120199011,78.92109222843617,73.31973510662411,70.5224408046484,68.66748235356013,64.85161217374244,59.26493335435175,63.74916249725551,70.91215702191647,76.30257983602905,81.90595433280944,87.46462404839309,93.02964981316596,98.23265368575485,103.09982742679779
794436,492484,78.27112499578314,78.96632732281053,79.29562412477696,79.39043825516374,79.2088038001519,77.81387968215613,72.56228639245177,68.27984399283532,68.93570135678063,69.2337810878378,67.19731740300138,64.9339506882454,63.803634824289176,63.054093039299346,61.51219643013702,59.25476084607083,61.066724404663525,63.96110928899172,66.13924278603551,68.40342467098243,70.64954248474967,72.89822861720458,75.00063086113694,76.96733264444461
1394577,1492778,73.9224978948365,74.6352263309486,74.97282473296461,75.07002913554602,74.88381566065992,73.45372538842896,68.06973899058079,63.679335858200915,64.35172744140533,64.65732178753117,62.569518682068626,60.249092302234764,59.09028108036368,58.32184328398755,56.74107533173709,54.42672960689613,56.2843729190668,59.25172548955453,61.484769915095214,63.806032015629036,66.10877464823075,68.41415034705007,70.56955432822441,72.58583682875833
1394577,1337200,17.58666964195353,17.735641569173684,17.806205169595064,17.826522483249374,17.787600814318264,17.48868850331917,16.363347084096805,15.44568085560757,15.586221719310133,15.650095947393813,15.213710872071722,14.728703718909728,14.486493176633394,14.325877079849858,13.995470663600788,13.511734467015177,13.900012372427897,14.52023770478394,14.986980597007609,15.472162429496235,15.953473389589215,16.435334703686696,16.885849470243627,17.307285566666703
1492778,1757353,164.65177153154045,164.99353065869258,165.15541185965927,165.20202216745443,165.1127312799066,164.42699127232044,161.8453256635162,159.74009137462912,160.06250865018205,160.2090436440211,159.2079249418116,158.09526147279288,157.53960199345306,157.17112977142025,156.4131385812018,155.30339083609363,156.194146030864,157.6170159109749,158.6877790166645,159.800843220609,160.90502718788113,162.01047373198713,163.04400760820596,164.01083159411772
1492778,1337200,68.10602310619622,68.60843823329164,68.84641743471276,68.91493857095867,68.78367333456356,67.77557691315485,63.98030781303237,60.88543347381376,61.35941442590868,61.57483339121051,60.1031033332615,58.467392934362216,57.65052600746949,57.108840347728936,55.99452851253599,54.36310447699236,55.672590746227414,57.76433108280074,59.3384443663786,60.974743879869656,62.59798868645775,64.22308958890416,65.74247272317459,67.16378661699358
1492778,344649,65.28968119505163,65.6898606858195,65.87941388695144,65.9339917687287,65.82943748160004,65.02647695989658,62.00350099061298,59.53839759251444,59.915928932264464,60.08751264299906,58.915262538702464,57.612400186090824,56.96175618036813,56.530297253714316,55.64273491986877,54.343286705511346,55.3863077455416,57.0524032461843,58.3062027801969,59.60953436943105,60.90246773281808,62.19687949813876,63.40708583183092,64.53917887516349
1492778,892553,61.03294957728056,61.453576195313936,61.65281459650371,61.71018112917471,61.60028465219275,60.75629695054825,57.57886235509687,54.98780476877432,55.38462603099332,55.56497679264136,54.33283069761428,52.963398735745116,52.27951014578841,51.82600587251725,50.89309363840223,49.52725025980756,50.62356434567877,52.3747888135076,53.69265109743325,55.06257627151878,56.421571923546026,57.78212151629185,59.05416321009966,60.24410042352952
1613461,1405705,65.85713025025818,66.16091614106007,66.30481054191935,66.34624192662618,66.26687224880587,65.65732557539596,63.36251170090329,61.491192333003674,61.77778546682851,61.908038794685424,61.01815550383254,60.02912130914925,59.5352017719583,59.20767090792913,58.53390096106828,57.54745852097213,58.33924091632356,59.60401414308882,60.55580357036846,61.545193973874674,62.52669083367213,63.50930998398856,64.42800676284976,65.28740586143799
1613461,735703,122.68954831755596,122.9816501356347,123.12001013646092,123.15984800637133,123.0835310084672,122.49742843788074,120.29087663548395,118.49153108942662,118.76710141041204,118.89234499488984,118.03668798445437,117.08569356648968,116.6107709345753,116.29583741147033,115.6479816933349,114.6994793470886,115.46080857338805,116.67693667604695,117.592118817662,118.54345574411028,119.48720272468475,120.43202883075824,121.31539111812478,122.14173640522884
1405705,1499351,73.72719222607573,73.86155906239195,73.92520466277202,73.9435300829308,73.9084242638949,73.63881708142513,72.6238032523226,71.79610430113624,71.92286664878952,71.98047869764932,71.586876472849,71.14941904058524,70.93095462990462,70.78608520927634,70.48807157893404,70.05176049966074,70.4019719437585,70.96139087098159,71.3823746561245,71.81998964229072,72.25411325335497,72.68873326214877,73.09507991433739,73.47519874640525
1499351,1499032,50.676882346987966,51.65834445573251,52.12323405850865,52.25708930140764,52.00066418844973,50.03135955127924,42.61734549522601,36.5715444604734,37.4974607389844,37.918279182829835,35.04327162776664,31.84793038340526,30.252190340172945,29.194013702540243,27.01721848960519,23.830250606217636,26.38831680658379,30.47450723151772,33.54951922734425,36.74601130021048,39.917001154940706,43.09161687134765,46.059714156899204,48.83623432156885
1499351,1543821,59.99229411566265,60.319448151910834,60.47441135283621,60.519029767135876,60.43355472948324,59.77711985042641,57.305781831742,55.290514820157796,55.59915357966147,55.739426394276606,54.78109054258888,53.71597679446842,53.184063446724316,52.83133790084675,52.105739496535065,51.043416868739214,51.896105602194595,53.258169077172575,54.28317307578141,55.3486704334035,56.4056670516469,57.46387229044922,58.45323805229973,59.37874477385628
1499351,1512898,60.22484506045611,60.64839269667027,60.849014697868306,60.906779609238406,60.79611996227741,59.946271234927046,56.746771121451694,54.13772007966857,54.537297045097425,54.718900242590244,53.478197577458815,52.09925567141,51.41061785513415,50.95396424663194,50.014573455335565,48.63924505327844,49.74317243141264,51.50655818026806,52.83357228560986,54.213010828959874,55.58144395079286,56.951441804599426,58.2323171212809,59.43051778758179
1499032,1512898,0.3445971571859041,1.4458210113427277,1.9674382144576248,2.117626984019881,1.8299119019212817,-0.3796947891896614,-8.698395084225574,-15.481927792861695,-14.443027682746665,-13.970859369265336,-17.19668629860707,-20.78193525433398,-22.572393576651187,-23.75969295875693,-26.202109016127505,-29.77796286147604,-26.907751678327113,-22.322948731303033,-18.872712057414343,-15.286171844704304,-11.728245727938546,-8.166251308041478,-4.835975484669644,-1.720653752287323
1499032,1543821,19.54264862405339,21.25728629617555,22.069459501025538,22.30330779739966,21.855327019702372,18.414904930359867,5.462445850290688,-5.099712505065817,-3.482114720881409,-2.7469348799966866,-7.769641531252908,-13.351978764705684,-16.13977461404309,-17.98843439466927,-21.791347460124257,-27.359056232590014,-22.89005367421224,-15.751381711604452,-10.379262540324184,-4.794914782072745,0.7448799938994028,6.291009236550806,11.476345863392362,16.326992698693218
1512898,1514307,86.95163865404476,87.18532010850775,87.29600810916874,87.32787840509707,87.26682480677376,86.79794275030459,85.03270130838716,83.5932248715413,83.81368112832963,83.91387599591188,83.2293503875635,82.46855485319173,82.08861674766024,81.83666992917625,81.31838535466791,80.55958347767087,81.16864685871043,82.14154934083756,82.8736950541296,83.63476459528822,84.38976217974779,85.1456230646066,85.85231289449982,86.51338912418306
735703,1363127,143.1841895988382,143.5142646532672,143.6706114542008,143.7156282471996,143.6293900395679,142.96709413480522,140.47369059809685,138.44043013105207,138.75182459376558,138.8933498442255,137.92645742243343,136.8518337301333,136.31517115607005,135.95929627496145,135.2272193134684,134.1554116622101,135.01571368792847,136.38993844393303,137.42409426395804,138.4991049908446,139.56553907889375,140.6331925787568,141.63139196348098,142.56516213790857
735703,492484,85.35438445215146,85.6231181247839,85.75040932554403,85.7870601658616,85.71684852778981,85.17763416285027,83.14760650464521,81.49220860227247,81.74573329757905,81.86095739529864,81.073752945698,80.19883808117048,79.76190925980926,79.47217041855268,78.87614315786809,78.0035209993215,78.70394388751699,79.82278174196318,80.66474931224901,81.53997928458143,82.40822650670995,83.27746652429757,84.09015982867477,84.85039749281052
1363127,1451397,140.51740493111018,141.4842619489508,141.94223355168563,142.0740969010891,141.82148763802638,139.88148812938522,132.57780166345182,126.62196790600208,127.53410566846382,127.94866193308536,125.11643722854394,121.9686457050808,120.39665179344419,119.35422183196675,117.20981940493847,114.07027663886322,116.5902763779144,120.61566039771539,123.64491328646116,126.793838513005,129.9176410187065,133.04501542980975,135.96894460099298,138.70414750130743
1363127,487219,51.39242699315835,51.82765870209566,52.033815103326745,52.093173529493264,51.9794612026161,51.106168372442276,47.81840618687105,45.137381323245634,45.54798110151391,45.734594042385844,44.459665096836986,43.042683414069586,42.33504869251716,41.86579774309076,40.900492723068965,39.48722422716198,40.621604774348164,42.433635647309934,43.797257038316346,45.21474905872429,46.62093205978025,48.02872295782976,49.34493276600589,50.57618724379095
487219,1451397,58.89021270503444,59.722702886558835,60.1170288889136,60.23056681815827,60.013063374131484,58.34267104796008,52.053998411129214,46.92586360486584,47.71123901967428,48.06818323543603,45.62956075569493,42.91922666449554,41.56569716353957,40.6681366226904,38.82174782600441,36.11851613920247,38.288304434155904,41.75426952673379,44.362538630336644,47.07384887071426,49.763527765351505,52.45628216766096,54.97386468665558,57.328948754902164
487219,46132,5.959876048364894,6.298714157336224,6.459211758294654,6.505423687390733,6.416895969821933,5.737016987941643,3.1774168971613626,1.090176063734864,1.409837636077949,1.555120194072205,0.5625580619670565,-0.5405954628719929,-1.0915057158926729,-1.4568286026944381,-2.20834123573154,-3.308603957377244,-2.4254620548698806,-1.0147534557855478,0.04685782848789444,1.150408663167907,2.245155160634294,3.3411534436795454,4.3658536970247255,5.32441423006544
46132,347040,27.54681144530982,28.25077682687957,28.58422442887079,28.680233695354886,28.496309730405912,27.083802535292552,21.766012691516277,17.429589925518123,18.09371439909298,18.395551437684496,16.333418042535005,14.041521495240083,12.896957952326431,12.13796816164345,10.576635880937058,8.290745226483484,10.12554866186516,13.056417389273129,15.262006350565366,17.554728343305737,19.829158566490214,22.10618948212733,24.23509259468068,26.226584736601474
46132,33684,3.159876048364894,3.4987141573362246,3.659211758294654,3.7054236873907334,3.6168959698219334,2.937016987941643,0.37741689716136273,-1.7098239362651357,-1.3901623639220508,-1.2448798059277948,-2.2374419380329433,-3.3405954628719927,-3.8915057158926727,-4.256828602694438,-5.00834123573154,-6.108603957377244,-5.2254620548698805,-3.8147534557855476,-2.7531421715121054,-1.649591336832093,-0.5548448393657059,0.5411534436795455,1.5658536970247257,2.5244142300654397
347040,15122,21.508503149311537,21.829815149198144,21.982011150107,22.025832807008452,21.9418841093139,21.2971712816688,18.869964299032326,16.890684198369264,17.193811551453226,17.331579494378815,16.390356782899794,15.344262923138626,14.821848028032809,14.47542115261734,13.762779862668365,12.71942728179744,13.556889430726835,14.894630343651635,15.901330699428176,16.94780131852129,17.985922997153207,19.02523171383405,19.996930229937238,20.905910045751707
347040,190652,21.743534137220312,21.980136609864086,22.092208210533336,22.124476885160767,22.062660116858417,21.587917034683386,19.800610074741982,18.343140182435548,18.56635214243374,18.667799445860762,17.974717267408028,17.204411788856625,16.819724457005975,16.564628303290952,16.03986517160125,15.27157827114175,15.888254944444306,16.87331870759802,17.6146162423062,18.385199152729314,19.149634206994634,19.914943352914165,20.630466805681056,21.299806488235348
1337200,1263345,15.411381824913946,15.87582371565913,16.09581611697284,16.159158330130396,16.037814303462817,15.10591121623035,11.597493850419449,8.7365344321883,9.174691242555117,9.373828541874827,8.013333895282427,6.501252770718557,5.746125785974694,5.2453814842377895,4.215290892402454,2.707172161870842,3.91768563168697,5.851329314914633,7.306468920082541,8.819094633135315,10.319652332248726,11.821925840905578,13.22647187781837,14.54036088431383
1263345,597464,78.31935346424267,78.67279666411794,78.84021226511769,78.88841608770929,78.79607252024527,78.08688840983567,75.41696072893554,73.23975261820618,73.57319270659853,73.72473744381668,72.68939246118975,71.53868921545248,70.96403283083608,70.58296326787905,69.79905784893519,68.65137000997717,69.5725783737995,71.04409337801678,72.15146376937098,73.3025814503734,74.44451529686852,75.58775488521744,76.65662325293094,77.65650105032687
1263345,1617560,24.90602310619622,25.40843823329164,25.64641743471276,25.71493857095867,25.583673334563553,24.575576913154848,20.780307813032362,17.68543347381376,18.15941442590868,18.374833391210508,16.903103333261495,15.267392934362213,14.450526007469483,13.908840347728932,12.79452851253599,11.163104476992359,12.472590746227414,14.564331082800736,16.1384443663786,17.774743879869654,19.397988686457744,21.02308958890415,22.54247272317459,23.96378661699358
1263345,1551524,16.19751995688468,16.378623084093494,16.464406284605758,16.489105763950214,16.44178922524965,16.078405631486046,14.710343514000034,13.594749275444492,13.765602874455451,13.84325389683169,13.312746550361698,12.723130011223585,12.42867797943667,12.233419195111589,11.83174864986762,11.243677195194916,11.715701315500578,12.469700739149099,13.037113666950422,13.62694256134836,14.212065689304533,14.797857875070097,15.34554249323735,15.857876571241869
1263345,1063277,14.592825625645446,15.352290352650153,15.712026354798358,15.81560481656543,15.617180622014672,14.093313938489885,8.35627925225822,3.6779808325091725,4.3944636670712605,4.720096986713557,2.4953887595813278,0.022803272873115787,-1.2119955701042713,-2.0308227301771957,-3.7152475973293164,-6.1813536975696906,-4.201897709191115,-1.0399646422779583,1.3395089259211392,3.812984934686682,6.266727084180308,8.72327495997139,11.02001690712438,13.168514653594945
597464,1617560,12.200265754991396,12.416421100369657,12.518807500981069,12.548287524714775,12.491812946265712,12.058097044031735,10.425248710258106,9.093733006175686,9.297655043704896,9.390335296218472,8.757149108496222,8.053413239202346,7.701970491585706,7.468919684488028,6.989506453067808,6.287614716845549,6.8509983443071425,7.750933140274734,8.428167925069861,9.132157250641592,9.830530016266701,10.529701334761086,11.183389427412322,11.794884939869329
597464,1063277,0.8326838222891598,1.037155094944273,1.1340070955226358,1.1618936044599248,1.1084717059270284,0.6981999065165084,-0.8463863551612469,-2.105928237401376,-1.9130290127115823,-1.8253585035771183,-2.424318410881949,-3.0900145034572373,-3.4224603457973024,-3.6429138119707827,-4.096412814665584,-4.760364457037992,-4.227433998628376,-3.376144326767141,-2.7355168276366153,-2.0695809791228155,-1.408958092720685,-0.7475798184692404,-0.12922621731266615,0.4492154836601786
597464,1551524,0.8894154400602439,1.0734395854498457,1.1606063859703721,1.1857042440139323,1.1376245353343255,0.7683799158648575,-0.6217477196451222,-1.7553354136612382,-1.5817261114404242,-1.5028226532194062,-2.041886569793754,-2.641013053111514,-2.9402143112175723,-3.138622430773704,-3.5467715331990264,-4.144328011334192,-3.664690598765539,-2.898529894090427,-2.321965144872954,-1.7226228812105338,-1.1280622834486165,-0.5328218366223161,0.023696404418600547,0.5442939352941607
597464,294323,4.424845060456117,4.848392696670279,5.049014697868317,5.106779609238416,4.996119962277415,4.1462712349270525,0.9467711214517021,-1.6622799203314216,-1.2627029549025641,-1.0810997574097447,-2.3218024225411797,-3.700744328589991,-4.389382144865841,-4.846035753368049,-5.785426544664425,-7.160754946721555,-6.056827568587352,-4.293441819731935,-2.9664277143901323,-1.5869891710401172,-0.2185560492071339,1.1514418045994308,2.432317121280906,3.630517787581798
1543821,932993,18.322099262349404,18.710594680394117,18.894613481493007,18.947597848473855,18.846096241261353,18.066579822381364,15.13186592519363,12.738736348937385,13.105244875847992,13.271818843203475,12.133795019324296,10.868972443431248,10.237325342985123,9.818463757255513,8.956815652135388,7.6953075316278134,8.707875402606083,10.32532577914243,11.542518027490429,12.80779613966665,14.062979623830696,15.319598344908442,16.494470187105932,17.593509418954337
1543821,452203,27.025110815447515,27.66481379703994,27.96782219884939,28.055067133953195,27.88793290854313,26.60436827895879,21.772019831709812,17.831453085844267,18.434952088802333,18.70923553880873,16.835346685955045,14.752668910612359,13.712588346719869,13.022883931119981,11.604079908403385,9.526859770123998,11.194170775719794,13.857491320542803,15.861740210679732,17.94516807960148,20.01197396705957,22.08114313936052,24.01570654869323,25.82540272745113
1543821,344649,10.514260500516363,11.121832282120128,11.40962108383869,11.492483853252349,11.333744497611743,10.114651150791913,5.525023401806582,1.7823846660073421,2.355570933657013,2.6160775893708497,0.836311007665067,-1.1417573817015043,-2.129596456083412,-2.784658184141753,-4.1321980778634515,-6.105082958055748,-4.521518167352889,-1.9919717138223607,-0.08839285926308449,1.8903879477493497,3.8533816673442516,5.818619967977116,7.656013525699508,9.374811722875961
452203,868805,8.8043403280551,10.136324618494122,10.767246222261743,10.948906909053225,10.600901398610358,7.928273676736112,-2.133602542193266,-10.338618232214674,-9.082017568521167,-8.51090682330237,-12.412702790888122,-16.749237336807145,-18.914884538336715,-20.35098140369538,-23.305203478392947,-27.63037417727606,-24.15871290535057,-18.61316875722595,-14.43993819146138,-10.101841806857195,-5.798355575437604,-1.4899485317424777,2.5381834986489196,6.3063180078434495
452203,1525053,72.36302047895869,73.06114382416686,73.39182422614155,73.48703673522743,73.30463911023655,71.90385396653492,66.63019515880659,62.329759303729574,62.98837237088472,63.28770453778668,61.2426842828459,58.96980762391027,57.83474253363491,57.08205141341402,55.533676247070346,53.2667556395417,55.08633249039738,57.99287865575217,60.18016397421211,62.45385922842351,64.7094145119965,66.96754890551215,69.07878477231817,71.05375000849688
452203,932993,7.909300414285729,8.879078450307123,9.338433653050215,9.470695381152787,9.217322948111049,7.271462413764011,-0.054289570193343906,-6.028116783103668,-5.113223317432077,-4.6974146169657605,-7.538195891611528,-10.695497359254327,-12.272240497210065,-13.317819793918568,-15.4687007781282,-18.617728567665907,-16.090115536351732,-12.052570235524156,-9.014165525362232,-5.8557269295539225,-2.722486954046678,0.41433571811731795,3.3470985121742123,6.090564865359704
1525053,1260431,75.92444642796899,76.02376104611577,76.07080344639668,76.08434832216622,76.05840054287881,75.85912566887941,75.10889805606452,74.49712057040502,74.59081447954006,74.63339729826252,74.34247391471446,74.01913581260646,73.85766211775557,73.75058471989988,73.53031377573383,73.20782297801009,73.46667491495191,73.88015846985593,74.19132039800505,74.51477495299747,74.83564892639278,75.15688980245777,75.45723298016239,75.73819037777777
1525053,948003,119.23046953416522,119.8321992794074,120.11722088110945,120.19928689312489,120.04207387744238,118.83470258203427,114.28920586909688,110.58255404421878,111.15022890544876,111.40823068947303,109.64557724797595,107.68652874696868,106.70818812522506,106.05942506762882,104.72484228826983,102.77092745500246,104.33926566117933,106.84448955265668,108.72976476438365,110.68951883286712,112.63363761285053,114.57997939136193,116.39970570333699,118.10197699477136
1260431,948003,52.85713025025817,53.160916141060056,53.30481054191934,53.34624192662617,53.26687224880587,52.65732557539595,50.36251170090328,48.49119233300367,48.777785466828504,48.90803879468542,48.01815550383253,47.02912130914925,46.53520177195829,46.20767090792912,45.53390096106827,44.54745852097212,45.33924091632355,46.60401414308882,47.555803570368454,48.54519397387467,49.52669083367212,50.50930998398855,51.42800676284975,52.287405861437975
948003,952209,18.438574050989683,19.037382778051086,19.321020779744863,19.40268841306121,19.24623856735773,18.04472829765549,13.521297102742064,9.832638733324544,10.397557891344652,10.654307239524156,8.900210368131438,6.950671811303806,5.97708041587933,5.331466693514139,4.003362471336505,2.058932661531596,3.619657575445469,6.112720185896231,7.988843576207056,9.939084275426042,11.87376558560371,13.81065910305437,15.621551792155765,17.315559630719097
952209,960522,69.52745798106713,69.87798016276162,70.0440121637531,70.09181760764558,70.00023721016062,69.29691412545687,66.64905196258071,64.48983730731193,64.82052169249442,64.9708139938678,63.94402558134523,62.802832279787594,62.23292512149034,61.855004893764374,61.07757803200185,59.9393752165063,60.85297028806564,62.31232401125633,63.41054258119438,64.55214689293231,65.68464326962169,66.81843459690987,67.87846934174972,68.8700836862746
952209,951596,1.2251108154475148,1.86481379703994,2.1678221988493895,2.2550671339531934,2.0879329085431317,0.8043682789587909,-4.0279801682901875,-7.968546914155732,-7.365047911197665,-7.09076446119127,-8.964653314044954,-11.047331089387642,-12.087411653280132,-12.77711606888002,-14.195920091596616,-16.273140229876002,-14.605829224280207,-11.942508679457198,-9.938259789320268,-7.854831920398523,-5.788026032940429,-3.7188568606394794,-1.7842934513067696,0.02540272745113059
